"SIM","status","year"
1,FALSE,NA
2,TRUE,6
3,TRUE,34
4,TRUE,8
5,TRUE,91
6,TRUE,5
7,TRUE,8
8,TRUE,6
9,FALSE,NA
10,TRUE,6
11,TRUE,77
12,TRUE,5
13,TRUE,71
14,TRUE,81
15,TRUE,2
16,FALSE,NA
17,TRUE,3
18,TRUE,95
19,TRUE,38
20,FALSE,NA
21,TRUE,41
22,TRUE,43
23,FALSE,NA
24,TRUE,5
25,FALSE,NA
26,FALSE,NA
27,FALSE,NA
28,TRUE,4
29,TRUE,16
30,FALSE,NA
31,TRUE,49
32,TRUE,3
33,TRUE,5
34,TRUE,5
35,TRUE,36
36,FALSE,NA
37,TRUE,3
38,TRUE,36
39,TRUE,97
40,TRUE,4
41,TRUE,76
42,FALSE,NA
43,FALSE,NA
44,TRUE,59
45,TRUE,5
46,FALSE,NA
47,TRUE,5
48,TRUE,62
49,TRUE,3
50,TRUE,3
51,TRUE,5
52,FALSE,NA
53,FALSE,NA
54,TRUE,36
55,FALSE,NA
56,FALSE,NA
57,TRUE,61
58,TRUE,8
59,TRUE,68
60,TRUE,97
61,FALSE,NA
62,TRUE,8
63,TRUE,50
64,FALSE,NA
65,TRUE,8
66,TRUE,8
67,TRUE,4
68,FALSE,NA
69,FALSE,NA
70,FALSE,NA
71,TRUE,41
72,FALSE,NA
73,TRUE,66
74,TRUE,4
75,TRUE,30
76,FALSE,NA
77,TRUE,20
78,TRUE,6
79,TRUE,6
80,FALSE,NA
81,TRUE,5
82,FALSE,NA
83,TRUE,28
84,TRUE,57
85,TRUE,69
86,TRUE,4
87,FALSE,NA
88,FALSE,NA
89,TRUE,4
90,FALSE,NA
91,FALSE,NA
92,TRUE,5
93,TRUE,59
94,TRUE,6
95,TRUE,5
96,TRUE,47
97,TRUE,6
98,TRUE,5
99,TRUE,80
100,TRUE,90
