"SIM","YEAR","N","N_OBS"
1,1,651,651
1,2,686,686
1,3,697,697
1,4,744,744
1,5,870,870
1,6,925,925
1,7,997,997
1,8,1110,1110
1,9,906,906
1,10,982,982
1,11,1117,1117
1,12,767,767
1,13,833,833
1,14,906,906
1,15,978,978
1,16,1103,1103
1,17,781,781
1,18,809,809
1,19,884,884
1,20,961,961
1,21,1077,1077
1,22,909,909
1,23,982,982
1,24,1134,1134
1,25,917,917
1,26,1056,1056
1,27,877,877
1,28,975,975
1,29,1104,1104
1,30,1095,1095
1,31,985,985
1,32,1095,1095
1,33,936,936
1,34,1058,1058
1,35,978,978
1,36,1104,1104
1,37,1033,1033
1,38,856,856
1,39,962,962
1,40,1092,1092
1,41,994,994
1,42,1106,1106
1,43,1000,1000
1,44,1099,1099
1,45,945,945
1,46,1076,1076
1,47,921,921
1,48,1034,1034
1,49,894,894
1,50,1007,1007
1,51,872,872
1,52,987,987
1,53,1095,1095
1,54,997,997
1,55,1108,1108
1,56,963,963
1,57,1074,1074
1,58,884,884
1,59,1000,1000
1,60,1086,1086
1,61,988,988
1,62,1088,1088
1,63,1011,1011
1,64,1084,1084
1,65,1043,1043
1,66,973,973
1,67,1060,1060
1,68,971,971
1,69,1072,1072
1,70,1019,1019
1,71,1081,1081
1,72,969,969
1,73,1060,1060
1,74,969,969
1,75,1075,1075
1,76,1001,1001
1,77,1083,1083
1,78,989,989
1,79,1090,1090
1,80,1020,1020
1,81,1087,1087
1,82,1004,1004
1,83,1094,1094
1,84,987,987
1,85,1075,1075
1,86,978,978
1,87,1063,1063
1,88,998,998
1,89,1072,1072
1,90,996,996
1,91,1074,1074
1,92,1024,1024
1,93,1046,1046
1,94,926,926
1,95,1010,1010
1,96,925,925
1,97,1007,1007
1,98,900,900
1,99,981,981
1,100,1079,1079
2,1,1011,1011
2,2,815,815
2,3,863,863
2,4,897,897
2,5,1059,1059
2,6,756,756
2,7,794,794
2,8,869,869
2,9,924,924
2,10,1014,1014
2,11,727,727
2,12,765,765
2,13,843,843
2,14,903,903
2,15,986,986
2,16,1061,1061
2,17,950,950
2,18,1010,1010
2,19,728,728
2,20,803,803
2,21,858,858
2,22,920,920
2,23,993,993
2,24,1075,1075
2,25,762,762
2,26,818,818
2,27,876,876
2,28,939,939
2,29,1016,1016
2,30,798,798
2,31,855,855
2,32,915,915
2,33,985,985
2,34,1069,1069
2,35,820,820
2,36,871,871
2,37,936,936
2,38,1029,1029
2,39,848,848
2,40,906,906
2,41,979,979
2,42,1071,1071
2,43,862,862
2,44,931,931
2,45,1001,1001
2,46,849,849
2,47,926,926
2,48,998,998
2,49,1074,1074
2,50,894,894
2,51,968,968
2,52,1044,1044
2,53,998,998
2,54,1068,1068
2,55,885,885
2,56,953,953
2,57,1020,1020
2,58,865,865
2,59,956,956
2,60,1018,1018
2,61,912,912
2,62,970,970
2,63,1044,1044
2,64,889,889
2,65,952,952
2,66,1028,1028
2,67,902,902
2,68,967,967
2,69,1022,1022
2,70,875,875
2,71,934,934
2,72,1002,1002
2,73,840,840
2,74,908,908
2,75,977,977
2,76,1024,1024
2,77,935,935
2,78,977,977
2,79,1021,1021
2,80,912,912
2,81,960,960
2,82,988,988
2,83,1053,1053
2,84,921,921
2,85,966,966
2,86,1011,1011
2,87,901,901
2,88,937,937
2,89,965,965
2,90,1030,1030
2,91,904,904
2,92,937,937
2,93,988,988
2,94,1048,1048
2,95,857,857
2,96,914,914
2,97,967,967
2,98,1009,1009
2,99,858,858
2,100,903,903
3,1,973,973
3,2,951,951
3,3,971,971
3,4,991,991
3,5,1164,1164
3,6,636,636
3,7,654,654
3,8,680,680
3,9,727,727
3,10,782,782
3,11,828,828
3,12,854,854
3,13,918,918
3,14,988,988
3,15,1059,1059
3,16,862,862
3,17,921,921
3,18,991,991
3,19,1055,1055
3,20,803,803
3,21,840,840
3,22,926,926
3,23,1002,1002
3,24,713,713
3,25,743,743
3,26,781,781
3,27,837,837
3,28,920,920
3,29,995,995
3,30,1027,1027
3,31,917,917
3,32,989,989
3,33,1052,1052
3,34,929,929
3,35,989,989
3,36,1049,1049
3,37,909,909
3,38,960,960
3,39,1024,1024
3,40,898,898
3,41,965,965
3,42,1015,1015
3,43,843,843
3,44,914,914
3,45,974,974
3,46,1033,1033
3,47,874,874
3,48,942,942
3,49,999,999
3,50,1091,1091
3,51,954,954
3,52,1030,1030
3,53,861,861
3,54,929,929
3,55,981,981
3,56,1064,1064
3,57,829,829
3,58,919,919
3,59,987,987
3,60,1065,1065
3,61,910,910
3,62,974,974
3,63,1065,1065
3,64,924,924
