"SIM","YEAR","N","N_OBS"
1,1,986,986
1,2,992,992
1,3,1023,1023
1,4,532,532
1,5,608,608
1,6,643,643
1,7,696,696
1,8,748,748
1,9,808,808
1,10,899,899
1,11,977,977
1,12,1038,1038
1,13,746,746
1,14,817,817
1,15,890,890
1,16,966,966
1,17,1029,1029
1,18,779,779
1,19,840,840
1,20,911,911
1,21,975,975
1,22,1024,1024
1,23,700,700
1,24,751,751
1,25,822,822
1,26,905,905
1,27,962,962
1,28,1013,1013
1,29,690,690
1,30,751,751
1,31,812,812
1,32,877,877
1,33,937,937
1,34,991,991
1,35,1039,1039
1,36,717,717
1,37,779,779
1,38,852,852
1,39,895,895
1,40,946,946
1,41,994,994
1,42,1040,1040
1,43,665,665
1,44,728,728
1,45,779,779
1,46,833,833
1,47,894,894
1,48,940,940
1,49,986,986
1,50,1022,1022
1,51,730,730
1,52,792,792
1,53,841,841
1,54,883,883
1,55,920,920
1,56,959,959
1,57,1015,1015
1,58,687,687
1,59,737,737
1,60,775,775
1,61,832,832
1,62,880,880
1,63,922,922
1,64,962,962
1,65,994,994
1,66,1058,1058
1,67,647,647
1,68,716,716
1,69,762,762
1,70,812,812
1,71,854,854
1,72,893,893
1,73,930,930
1,74,965,965
1,75,1019,1019
1,76,756,756
1,77,812,812
1,78,859,859
1,79,901,901
1,80,933,933
1,81,984,984
1,82,1050,1050
1,83,737,737
1,84,795,795
1,85,835,835
1,86,871,871
1,87,907,907
1,88,961,961
1,89,1023,1023
1,90,714,714
1,91,767,767
1,92,805,805
1,93,832,832
1,94,862,862
1,95,906,906
1,96,953,953
1,97,1030,1030
1,98,823,823
1,99,854,854
1,100,906,906
2,1,1017,1017
2,2,735,735
2,3,802,802
2,4,866,866
2,5,1046,1046
2,6,754,754
2,7,819,819
2,8,925,925
2,9,1041,1041
2,10,762,762
2,11,863,863
2,12,969,969
2,13,1065,1065
2,14,666,666
2,15,734,734
2,16,829,829
2,17,928,928
2,18,1002,1002
2,19,625,625
2,20,678,678
2,21,762,762
2,22,856,856
2,23,942,942
2,24,1020,1020
2,25,799,799
2,26,894,894
2,27,975,975
2,28,1061,1061
2,29,613,613
2,30,671,671
2,31,755,755
2,32,832,832
2,33,925,925
2,34,998,998
2,35,1085,1085
2,36,746,746
2,37,831,831
2,38,915,915
2,39,983,983
2,40,1062,1062
2,41,712,712
2,42,792,792
2,43,870,870
2,44,948,948
2,45,1028,1028
2,46,677,677
2,47,757,757
2,48,842,842
2,49,908,908
2,50,980,980
2,51,1068,1068
2,52,835,835
2,53,887,887
2,54,952,952
2,55,1028,1028
2,56,770,770
2,57,843,843
2,58,902,902
2,59,970,970
2,60,1045,1045
2,61,780,780
2,62,834,834
2,63,886,886
2,64,952,952
2,65,1021,1021
2,66,710,710
2,67,778,778
2,68,841,841
2,69,905,905
2,70,981,981
2,71,1054,1054
2,72,814,814
2,73,882,882
2,74,960,960
2,75,1037,1037
2,76,725,725
2,77,792,792
2,78,838,838
2,79,892,892
2,80,968,968
2,81,1044,1044
2,82,780,780
2,83,842,842
2,84,918,918
2,85,986,986
2,86,1071,1071
2,87,835,835
2,88,905,905
2,89,988,988
2,90,1075,1075
2,91,785,785
2,92,848,848
2,93,914,914
2,94,993,993
2,95,1047,1047
2,96,948,948
2,97,1024,1024
2,98,886,886
2,99,963,963
2,100,1031,1031
3,1,648,648
3,2,668,668
3,3,702,702
3,4,746,746
3,5,896,896
3,6,970,970
3,7,1038,1038
3,8,713,713
3,9,777,777
3,10,859,859
3,11,958,958
3,12,1034,1034
3,13,943,943
3,14,1021,1021
3,15,692,692
3,16,744,744
3,17,807,807
3,18,907,907
3,19,988,988
3,20,1059,1059
3,21,698,698
3,22,758,758
3,23,827,827
3,24,903,903
3,25,981,981
3,26,1052,1052
3,27,784,784
3,28,869,869
3,29,941,941
3,30,1008,1008
3,31,721,721
3,32,795,795
3,33,879,879
3,34,946,946
3,35,1008,1008
3,36,784,784
3,37,867,867
3,38,945,945
3,39,1003,1003
3,40,929,929
3,41,997,997
3,42,1066,1066
3,43,910,910
3,44,966,966
3,45,1041,1041
3,46,795,795
3,47,856,856
3,48,914,914
3,49,982,982
3,50,1057,1057
3,51,753,753
3,52,816,816
3,53,889,889
3,54,945,945
3,55,1010,1010
3,56,745,745
3,57,815,815
3,58,884,884
3,59,947,947
3,60,1013,1013
3,61,739,739
3,62,794,794
3,63,856,856
3,64,924,924
3,65,982,982
3,66,1064,1064
3,67,823,823
3,68,880,880
3,69,944,944
3,70,1009,1009
3,71,749,749
3,72,815,815
3,73,883,883
3,74,938,938
3,75,1013,1013
3,76,770,770
3,77,815,815
3,78,884,884
3,79,941,941
3,80,1012,1012
3,81,712,712
3,82,766,766
3,83,821,821
3,84,881,881
3,85,960,960
3,86,1037,1037
3,87,840,840
3,88,890,890
3,89,977,977
3,90,1056,1056
3,91,773,773
3,92,837,837
3,93,884,884
