"SIM","status","year"
1,FALSE,NA
2,FALSE,NA
3,TRUE,96
4,TRUE,78
5,TRUE,7
6,TRUE,100
7,FALSE,NA
8,TRUE,6
9,TRUE,74
10,FALSE,NA
11,FALSE,NA
12,TRUE,85
13,TRUE,8
14,TRUE,5
15,FALSE,NA
16,TRUE,79
17,TRUE,77
18,TRUE,49
19,TRUE,6
20,FALSE,NA
21,TRUE,6
22,FALSE,NA
23,FALSE,NA
24,TRUE,20
25,FALSE,NA
26,FALSE,NA
27,TRUE,20
28,FALSE,NA
29,FALSE,NA
30,TRUE,87
31,FALSE,NA
32,TRUE,6
33,TRUE,38
34,TRUE,27
35,FALSE,NA
36,TRUE,62
37,TRUE,52
38,TRUE,24
39,TRUE,17
40,FALSE,NA
41,FALSE,NA
42,FALSE,NA
43,FALSE,NA
44,TRUE,6
45,FALSE,NA
46,FALSE,NA
47,FALSE,NA
48,FALSE,NA
49,FALSE,NA
50,TRUE,4
51,TRUE,62
52,FALSE,NA
53,TRUE,41
54,TRUE,65
55,FALSE,NA
56,FALSE,NA
57,TRUE,59
58,FALSE,NA
59,TRUE,79
60,TRUE,25
61,TRUE,43
62,FALSE,NA
63,TRUE,13
64,TRUE,13
65,TRUE,21
66,TRUE,26
67,TRUE,48
68,TRUE,7
69,FALSE,NA
70,FALSE,NA
71,TRUE,27
72,TRUE,39
73,TRUE,68
74,FALSE,NA
75,FALSE,NA
76,FALSE,NA
77,TRUE,43
78,FALSE,NA
79,FALSE,NA
80,TRUE,8
81,TRUE,80
82,TRUE,30
83,FALSE,NA
84,TRUE,98
85,FALSE,NA
86,TRUE,27
87,TRUE,79
88,TRUE,5
89,FALSE,NA
90,TRUE,41
91,TRUE,18
92,TRUE,61
93,FALSE,NA
94,TRUE,95
95,FALSE,NA
96,TRUE,51
97,FALSE,NA
98,TRUE,88
99,TRUE,15
100,FALSE,NA
