"SIM","YEAR","N","N_OBS"
1,1,977,977
1,2,1009,1009
1,3,350,350
1,4,350,350
1,5,387,387
1,6,400,400
1,7,406,406
1,8,404,404
1,9,418,418
1,10,451,451
1,11,469,469
1,12,482,482
1,13,502,502
1,14,514,514
1,15,539,539
1,16,558,558
1,17,586,586
1,18,597,597
1,19,616,616
1,20,639,639
1,21,642,642
1,22,638,638
1,23,654,654
1,24,663,663
1,25,671,671
1,26,678,678
1,27,682,682
1,28,689,689
1,29,699,699
1,30,710,710
1,31,727,727
1,32,743,743
1,33,774,774
1,34,830,830
1,35,882,882
1,36,930,930
1,37,995,995
1,38,1048,1048
1,39,619,619
1,40,631,631
1,41,647,647
1,42,645,645
1,43,656,656
1,44,670,670
1,45,680,680
1,46,714,714
1,47,755,755
1,48,809,809
1,49,858,858
1,50,909,909
1,51,960,960
1,52,1005,1005
1,53,597,597
1,54,617,617
1,55,637,637
1,56,665,665
1,57,691,691
1,58,737,737
1,59,789,789
1,60,837,837
1,61,895,895
1,62,942,942
1,63,969,969
1,64,1011,1011
1,65,507,507
1,66,512,512
1,67,508,508
1,68,496,496
1,69,490,490
1,70,478,478
1,71,475,475
1,72,468,468
1,73,465,465
1,74,466,466
1,75,463,463
1,76,459,459
1,77,456,456
1,78,452,452
1,79,451,451
1,80,450,450
1,81,445,445
1,82,439,439
1,83,434,434
1,84,430,430
1,85,424,424
1,86,416,416
1,87,415,415
1,88,415,415
1,89,409,409
1,90,406,406
1,91,401,401
1,92,398,398
1,93,390,390
1,94,389,389
1,95,384,384
1,96,381,381
1,97,378,378
1,98,372,372
1,99,369,369
1,100,363,363
2,1,1093,1093
2,2,429,429
2,3,436,436
2,4,439,439
2,5,499,499
2,6,512,512
2,7,498,498
2,8,498,498
2,9,513,513
2,10,536,536
2,11,570,570
2,12,619,619
2,13,685,685
2,14,756,756
2,15,846,846
2,16,964,964
2,17,1078,1078
2,18,606,606
2,19,680,680
2,20,746,746
2,21,844,844
2,22,972,972
2,23,1074,1074
2,24,388,388
2,25,403,403
2,26,424,424
2,27,449,449
2,28,466,466
2,29,488,488
2,30,516,516
2,31,587,587
2,32,656,656
2,33,729,729
2,34,828,828
2,35,948,948
2,36,1035,1035
2,37,524,524
2,38,589,589
2,39,656,656
2,40,734,734
2,41,851,851
2,42,955,955
2,43,1030,1030
2,44,564,564
2,45,625,625
2,46,687,687
2,47,791,791
2,48,900,900
2,49,979,979
2,50,1036,1036
2,51,503,503
2,52,556,556
2,53,604,604
2,54,677,677
2,55,770,770
2,56,875,875
2,57,963,963
2,58,1007,1007
2,59,664,664
