"SIM","YEAR","N","N_OBS"
1,1,653,653
1,2,659,659
1,3,684,684
1,4,720,720
1,5,844,844
1,6,879,879
1,7,912,912
1,8,986,986
1,9,1085,1085
1,10,889,889
1,11,960,960
1,12,1057,1057
1,13,865,865
1,14,910,910
1,15,992,992
1,16,1081,1081
1,17,925,925
1,18,1011,1011
1,19,871,871
1,20,953,953
1,21,1041,1041
1,22,785,785
1,23,811,811
1,24,861,861
1,25,942,942
1,26,1039,1039
1,27,875,875
1,28,955,955
1,29,1033,1033
1,30,947,947
1,31,1031,1031
1,32,872,872
1,33,951,951
1,34,1026,1026
1,35,854,854
1,36,932,932
1,37,1001,1001
1,38,859,859
1,39,944,944
1,40,1021,1021
1,41,838,838
1,42,929,929
1,43,996,996
1,44,1076,1076
1,45,902,902
1,46,961,961
1,47,1031,1031
1,48,851,851
1,49,920,920
1,50,999,999
1,51,1060,1060
1,52,927,927
1,53,994,994
1,54,1060,1060
1,55,898,898
1,56,972,972
1,57,1033,1033
1,58,918,918
1,59,973,973
1,60,1039,1039
1,61,906,906
1,62,958,958
1,63,1035,1035
1,64,917,917
1,65,975,975
1,66,1032,1032
1,67,886,886
1,68,942,942
1,69,1001,1001
1,70,808,808
1,71,870,870
1,72,927,927
1,73,988,988
1,74,1043,1043
1,75,872,872
1,76,940,940
1,77,997,997
1,78,1039,1039
1,79,890,890
1,80,938,938
1,81,991,991
1,82,1017,1017
1,83,970,970
1,84,1026,1026
1,85,858,858
1,86,916,916
1,87,955,955
1,88,986,986
1,89,1037,1037
1,90,897,897
1,91,945,945
1,92,993,993
1,93,1031,1031
1,94,911,911
1,95,945,945
1,96,979,979
1,97,1015,1015
1,98,1037,1037
1,99,1052,1052
1,100,951,951
2,1,1011,1011
2,2,751,751
2,3,766,766
2,4,796,796
2,5,937,937
2,6,993,993
2,7,1057,1057
2,8,809,809
2,9,861,861
2,10,933,933
2,11,1029,1029
2,12,806,806
2,13,854,854
2,14,909,909
2,15,974,974
2,16,1062,1062
2,17,923,923
2,18,998,998
2,19,1092,1092
2,20,836,836
2,21,909,909
2,22,994,994
2,23,1080,1080
2,24,910,910
2,25,981,981
2,26,1064,1064
2,27,896,896
2,28,977,977
2,29,1063,1063
2,30,890,890
2,31,969,969
2,32,1060,1060
2,33,879,879
2,34,957,957
2,35,1047,1047
2,36,850,850
2,37,931,931
2,38,1008,1008
2,39,822,822
2,40,882,882
2,41,969,969
2,42,1047,1047
2,43,806,806
2,44,862,862
2,45,959,959
2,46,1032,1032
2,47,895,895
2,48,974,974
2,49,1053,1053
2,50,908,908
2,51,1005,1005
2,52,871,871
2,53,947,947
2,54,1021,1021
2,55,868,868
2,56,945,945
2,57,1016,1016
2,58,850,850
2,59,921,921
2,60,1000,1000
2,61,1078,1078
2,62,943,943
2,63,1020,1020
2,64,864,864
2,65,934,934
2,66,995,995
2,67,1072,1072
2,68,941,941
2,69,1009,1009
2,70,894,894
2,71,935,935
2,72,1018,1018
2,73,857,857
2,74,920,920
2,75,993,993
2,76,1072,1072
2,77,927,927
2,78,1002,1002
2,79,949,949
2,80,1018,1018
2,81,852,852
2,82,906,906
2,83,973,973
2,84,1019,1019
2,85,994,994
2,86,1057,1057
2,87,944,944
2,88,1013,1013
2,89,902,902
2,90,954,954
2,91,1022,1022
2,92,968,968
2,93,1028,1028
2,94,961,961
2,95,1035,1035
2,96,942,942
2,97,1026,1026
2,98,889,889
2,99,946,946
2,100,1006,1006
3,1,1033,1033
3,2,893,893
3,3,951,951
3,4,1004,1004
3,5,686,686
3,6,698,698
3,7,709,709
3,8,734,734
3,9,755,755
3,10,786,786
3,11,828,828
3,12,889,889
3,13,966,966
3,14,1038,1038
3,15,867,867
3,16,959,959
3,17,1039,1039
3,18,899,899
3,19,984,984
3,20,1049,1049
3,21,836,836
3,22,914,914
3,23,975,975
3,24,1032,1032
3,25,859,859
3,26,942,942
3,27,1012,1012
3,28,823,823
3,29,905,905
3,30,974,974
3,31,1050,1050
3,32,900,900
3,33,983,983
3,34,1047,1047
3,35,821,821
3,36,897,897
3,37,957,957
3,38,1018,1018
3,39,873,873
3,40,941,941
3,41,998,998
3,42,1056,1056
3,43,835,835
3,44,906,906
3,45,957,957
3,46,1012,1012
3,47,873,873
3,48,918,918
3,49,976,976
3,50,1040,1040
3,51,845,845
3,52,903,903
3,53,950,950
3,54,1017,1017
3,55,867,867
3,56,918,918
3,57,970,970
3,58,1032,1032
3,59,935,935
3,60,997,997
3,61,1076,1076
3,62,853,853
3,63,894,894
3,64,948,948
3,65,1009,1009
3,66,905,905
3,67,956,956
3,68,1027,1027
3,69,912,912
3,70,972,972
3,71,1048,1048
3,72,953,953
3,73,1020,1020
3,74,926,926
3,75,986,986
3,76,1071,1071
3,77,936,936
3,78,1002,1002
3,79,897,897
3,80,956,956
3,81,1047,1047
3,82,945,945
3,83,1009,1009
3,84,1081,1081
3,85,919,919
3,86,995,995
3,87,1059,1059
3,88,939,939
3,89,1030,1030
3,90,888,888
3,91,956,956
3,92,1037,1037
3,93,980,980
3,94,1049,1049
3,95,974,974
3,96,1048,1048
3,97,964,964
3,98,1036,1036
3,99,968,968
3,100,1033,1033
4,1,626,626
4,2,625,625
4,3,626,626
4,4,629,629
4,5,726,726
4,6,743,743
4,7,771,771
4,8,806,806
4,9,872,872
4,10,931,931
4,11,1022,1022
4,12,821,821
4,13,882,882
4,14,962,962
4,15,1033,1033
4,16,909,909
4,17,984,984
4,18,1064,1064
4,19,834,834
4,20,906,906
4,21,992,992
4,22,1058,1058
4,23,846,846
4,24,928,928
4,25,1004,1004
4,26,869,869
4,27,936,936
4,28,1019,1019
4,29,866,866
4,30,944,944
4,31,1029,1029
4,32,828,828
4,33,902,902
4,34,967,967
4,35,1052,1052
4,36,846,846
4,37,921,921
4,38,995,995
4,39,1068,1068
4,40,927,927
4,41,984,984
4,42,1053,1053
4,43,873,873
4,44,935,935
4,45,1023,1023
4,46,823,823
4,47,889,889
4,48,951,951
4,49,1019,1019
4,50,858,858
4,51,929,929
