"SIM","status","year"
1,TRUE,60
2,FALSE,NA
3,TRUE,6
4,TRUE,29
5,FALSE,NA
6,FALSE,NA
7,FALSE,NA
8,FALSE,NA
9,TRUE,35
10,TRUE,29
11,TRUE,39
12,FALSE,NA
13,FALSE,NA
14,TRUE,54
15,TRUE,5
16,TRUE,95
17,FALSE,NA
18,TRUE,47
19,TRUE,19
20,TRUE,30
21,FALSE,NA
22,TRUE,82
23,TRUE,6
24,FALSE,NA
25,TRUE,5
26,TRUE,24
27,TRUE,82
28,FALSE,NA
29,FALSE,NA
30,TRUE,6
31,TRUE,30
32,TRUE,16
33,FALSE,NA
34,TRUE,6
35,TRUE,50
36,FALSE,NA
37,TRUE,4
38,TRUE,25
39,FALSE,NA
40,FALSE,NA
41,TRUE,3
42,TRUE,6
43,TRUE,15
44,FALSE,NA
45,TRUE,33
46,TRUE,5
47,TRUE,8
48,TRUE,7
49,FALSE,NA
50,TRUE,13
51,FALSE,NA
52,TRUE,6
53,FALSE,NA
54,TRUE,12
55,TRUE,74
56,TRUE,15
57,TRUE,6
58,FALSE,NA
59,TRUE,6
60,TRUE,4
61,TRUE,6
62,TRUE,38
63,TRUE,78
64,TRUE,18
65,FALSE,NA
66,TRUE,34
67,FALSE,NA
68,TRUE,12
69,FALSE,NA
70,TRUE,3
71,FALSE,NA
72,TRUE,6
73,TRUE,12
74,TRUE,21
75,TRUE,20
76,TRUE,38
77,TRUE,98
78,TRUE,37
79,TRUE,21
80,TRUE,4
81,TRUE,7
82,FALSE,NA
83,TRUE,7
84,TRUE,5
85,TRUE,3
86,FALSE,NA
87,FALSE,NA
88,TRUE,28
89,FALSE,NA
90,FALSE,NA
91,FALSE,NA
92,TRUE,13
93,TRUE,86
94,TRUE,79
95,TRUE,40
96,TRUE,24
97,TRUE,34
98,TRUE,91
99,TRUE,40
100,TRUE,6
