"SIM","YEAR","N","N_OBS"
1,1,212,212
1,2,226,226
1,3,245,245
1,4,266,266
1,5,305,305
1,6,338,338
1,7,347,347
1,8,353,353
1,9,345,345
1,10,343,343
1,11,346,346
1,12,339,339
1,13,326,326
1,14,326,326
1,15,316,316
1,16,313,313
1,17,308,308
1,18,303,303
1,19,304,304
1,20,301,301
1,21,295,295
1,22,289,289
1,23,283,283
1,24,285,285
1,25,277,277
1,26,271,271
1,27,268,268
1,28,264,264
1,29,264,264
1,30,257,257
1,31,259,259
1,32,252,252
1,33,253,253
1,34,249,249
1,35,246,246
1,36,244,244
1,37,238,238
1,38,238,238
1,39,231,231
1,40,230,230
1,41,227,227
1,42,224,224
1,43,221,221
1,44,216,216
1,45,213,213
1,46,210,210
1,47,208,208
1,48,209,209
1,49,204,204
1,50,200,200
1,51,199,199
1,52,189,189
1,53,188,188
1,54,188,188
1,55,182,182
1,56,178,178
1,57,174,174
1,58,170,170
1,59,166,166
1,60,166,166
1,61,158,158
1,62,156,156
1,63,155,155
1,64,147,147
1,65,146,146
1,66,141,141
1,67,134,134
1,68,131,131
1,69,128,128
1,70,126,126
1,71,119,119
1,72,115,115
1,73,112,112
1,74,108,108
1,75,105,105
1,76,101,101
1,77,101,101
1,78,97,97
1,79,92,92
1,80,87,87
1,81,84,84
1,82,80,80
1,83,77,77
1,84,74,74
1,85,70,70
1,86,65,65
1,87,60,60
1,88,57,57
1,89,50,50
1,90,49,49
1,91,45,45
1,92,42,42
1,93,40,40
1,94,36,36
1,95,33,33
1,96,30,30
1,97,26,26
1,98,21,21
1,99,15,15
1,100,16,16
2,1,921,921
2,2,908,908
2,3,906,906
2,4,924,924
2,5,1072,1072
2,6,727,727
2,7,733,733
2,8,752,752
2,9,772,772
2,10,787,787
2,11,791,791
2,12,803,803
2,13,841,841
2,14,888,888
2,15,938,938
2,16,998,998
2,17,1049,1049
2,18,603,603
2,19,645,645
2,20,669,669
2,21,690,690
2,22,708,708
2,23,727,727
2,24,726,726
2,25,733,733
2,26,747,747
2,27,777,777
2,28,820,820
2,29,871,871
2,30,924,924
2,31,973,973
2,32,1044,1044
2,33,784,784
2,34,835,835
2,35,880,880
2,36,927,927
2,37,981,981
2,38,1053,1053
2,39,796,796
2,40,863,863
2,41,907,907
2,42,963,963
2,43,1044,1044
2,44,597,597
2,45,618,618
2,46,627,627
2,47,639,639
2,48,630,630
2,49,639,639
2,50,640,640
2,51,649,649
2,52,664,664
2,53,692,692
2,54,737,737
2,55,791,791
2,56,835,835
2,57,888,888
2,58,954,954
2,59,1045,1045
