"SIM","YEAR","N","N_OBS"
1,1,676,676
1,2,682,682
1,3,716,716
1,4,778,778
1,5,927,927
1,6,992,992
1,7,1072,1072
1,8,185,185
1,9,203,203
1,10,210,210
1,11,228,228
1,12,248,248
1,13,277,277
1,14,302,302
1,15,340,340
1,16,388,388
1,17,430,430
1,18,445,445
1,19,463,463
1,20,474,474
1,21,481,481
1,22,494,494
1,23,511,511
1,24,526,526
1,25,535,535
1,26,562,562
1,27,561,561
1,28,576,576
1,29,613,613
1,30,660,660
1,31,732,732
1,32,780,780
1,33,848,848
1,34,956,956
1,35,1058,1058
1,36,173,173
1,37,185,185
1,38,206,206
1,39,237,237
1,40,258,258
1,41,286,286
1,42,324,324
1,43,341,341
1,44,354,354
1,45,359,359
1,46,357,357
1,47,361,361
1,48,357,357
1,49,350,350
1,50,343,343
1,51,337,337
1,52,329,329
1,53,331,331
1,54,322,322
1,55,320,320
1,56,316,316
1,57,313,313
1,58,313,313
1,59,313,313
1,60,309,309
1,61,301,301
1,62,299,299
1,63,295,295
1,64,291,291
1,65,284,284
1,66,292,292
1,67,280,280
1,68,277,277
1,69,276,276
1,70,272,272
1,71,266,266
1,72,262,262
1,73,260,260
1,74,253,253
1,75,254,254
1,76,249,249
1,77,250,250
1,78,242,242
1,79,236,236
1,80,236,236
1,81,226,226
1,82,226,226
1,83,218,218
1,84,215,215
1,85,212,212
1,86,203,203
1,87,201,201
1,88,196,196
1,89,196,196
1,90,193,193
1,91,189,189
1,92,183,183
1,93,176,176
1,94,175,175
1,95,166,166
1,96,170,170
1,97,162,162
1,98,159,159
1,99,155,155
1,100,157,157
2,1,998,998
2,2,961,961
2,3,981,981
2,4,1009,1009
2,5,219,219
2,6,211,211
2,7,209,209
2,8,206,206
2,9,201,201
2,10,192,192
2,11,184,184
2,12,178,178
2,13,174,174
2,14,170,170
2,15,167,167
2,16,169,169
2,17,164,164
2,18,161,161
2,19,153,153
2,20,153,153
2,21,145,145
2,22,147,147
2,23,136,136
2,24,140,140
2,25,129,129
2,26,131,131
2,27,126,126
2,28,121,121
2,29,123,123
2,30,112,112
2,31,116,116
2,32,105,105
2,33,105,105
2,34,99,99
2,35,98,98
2,36,95,95
2,37,91,91
2,38,89,89
2,39,82,82
2,40,81,81
2,41,70,70
2,42,71,71
2,43,67,67
2,44,61,61
2,45,60,60
2,46,49,49
2,47,53,53
2,48,45,45
2,49,41,41
2,50,40,40
2,51,37,37
2,52,35,35
2,53,23,23
2,54,21,21
2,55,16,16
2,56,12,12
2,57,8,8
2,58,7,7
2,59,7,7
2,60,4,4
2,61,4,4
2,62,4,4
2,63,4,4
2,64,5,5
2,65,4,4
2,66,4,4
2,67,4,4
2,68,3,3
2,69,4,4
2,70,5,5
2,71,6,6
2,72,6,6
2,73,6,6
2,74,9,9
2,75,9,9
2,76,10,10
2,77,8,8
2,78,7,7
2,79,7,7
2,80,4,4
2,81,4,4
2,82,6,6
2,83,6,6
2,84,9,9
2,85,6,6
2,86,6,6
2,87,7,7
2,88,8,8
2,89,8,8
2,90,9,9
2,91,9,9
2,92,12,12
2,93,13,13
2,94,12,12
2,95,14,14
2,96,11,11
2,97,10,10
2,98,14,14
2,99,15,15
2,100,14,14
3,1,630,630
3,2,636,636
3,3,655,655
3,4,705,705
3,5,833,833
3,6,883,883
3,7,954,954
3,8,1045,1045
3,9,350,350
3,10,378,378
3,11,409,409
3,12,452,452
3,13,490,490
3,14,539,539
3,15,579,579
3,16,610,610
3,17,658,658
3,18,708,708
3,19,771,771
3,20,845,845
3,21,941,941
3,22,1045,1045
3,23,284,284
3,24,309,309
3,25,336,336
3,26,355,355
3,27,386,386
3,28,424,424
3,29,463,463
3,30,509,509
3,31,538,538
3,32,571,571
3,33,621,621
3,34,673,673
3,35,729,729
3,36,816,816
3,37,911,911
3,38,1017,1017
3,39,211,211
3,40,223,223
3,41,243,243
3,42,268,268
3,43,280,280
3,44,297,297
3,45,323,323
3,46,361,361
3,47,391,391
3,48,429,429
3,49,457,457
3,50,483,483
3,51,516,516
3,52,565,565
3,53,616,616
3,54,678,678
3,55,758,758
3,56,843,843
3,57,933,933
3,58,998,998
3,59,1065,1065
3,60,162,162
3,61,172,172
3,62,188,188
3,63,203,203
3,64,214,214
3,65,221,221
3,66,250,250
3,67,278,278
3,68,307,307
3,69,329,329
3,70,354,354
3,71,376,376
3,72,397,397
3,73,423,423
3,74,460,460
3,75,490,490
3,76,531,531
3,77,585,585
3,78,656,656
3,79,733,733
3,80,821,821
3,81,887,887
3,82,922,922
3,83,984,984
3,84,1052,1052
3,85,63,63
3,86,73,73
3,87,85,85
3,88,89,89
3,89,92,92
3,90,92,92
3,91,103,103
3,92,106,106
3,93,105,105
3,94,98,98
3,95,102,102
3,96,100,100
3,97,104,104
3,98,117,117
3,99,134,134
3,100,145,145
4,1,954,954
4,2,932,932
4,3,946,946
4,4,951,951
4,5,1102,1102
4,6,186,186
4,7,190,190
4,8,196,196
4,9,209,209
4,10,230,230
4,11,245,245
4,12,262,262
4,13,281,281
4,14,315,315
4,15,349,349
4,16,380,380
4,17,415,415
4,18,443,443
4,19,479,479
4,20,500,500
4,21,528,528
4,22,559,559
4,23,589,589
4,24,624,624
4,25,654,654
4,26,695,695
4,27,750,750
4,28,797,797
4,29,863,863
4,30,917,917
4,31,970,970
4,32,1026,1026
4,33,230,230
4,34,254,254
4,35,271,271
4,36,301,301
4,37,326,326
4,38,345,345
4,39,375,375
4,40,387,387
4,41,411,411
4,42,432,432
4,43,455,455
4,44,482,482
4,45,515,515
4,46,555,555
