"SIM","status","year"
1,FALSE,NA
2,FALSE,NA
3,FALSE,NA
4,FALSE,NA
5,FALSE,NA
6,TRUE,38
7,FALSE,NA
8,TRUE,72
9,FALSE,NA
10,FALSE,NA
11,FALSE,NA
12,FALSE,NA
13,FALSE,NA
14,TRUE,94
15,FALSE,NA
16,FALSE,NA
17,TRUE,90
18,TRUE,91
19,FALSE,NA
20,TRUE,91
21,TRUE,89
22,FALSE,NA
23,FALSE,NA
24,FALSE,NA
25,FALSE,NA
26,TRUE,61
27,TRUE,93
28,TRUE,55
29,FALSE,NA
30,FALSE,NA
31,TRUE,39
32,TRUE,29
33,FALSE,NA
34,TRUE,79
35,FALSE,NA
36,FALSE,NA
37,FALSE,NA
38,FALSE,NA
39,TRUE,85
40,FALSE,NA
41,TRUE,97
42,FALSE,NA
43,TRUE,77
44,TRUE,64
45,TRUE,96
46,TRUE,73
47,FALSE,NA
48,TRUE,89
49,FALSE,NA
50,TRUE,71
51,FALSE,NA
52,TRUE,73
53,FALSE,NA
54,FALSE,NA
55,FALSE,NA
56,TRUE,89
57,FALSE,NA
58,FALSE,NA
59,FALSE,NA
60,FALSE,NA
61,FALSE,NA
62,FALSE,NA
63,FALSE,NA
64,FALSE,NA
65,FALSE,NA
66,FALSE,NA
67,FALSE,NA
68,FALSE,NA
69,FALSE,NA
70,TRUE,23
71,FALSE,NA
72,TRUE,87
73,TRUE,92
74,TRUE,88
75,FALSE,NA
76,FALSE,NA
77,FALSE,NA
78,TRUE,63
79,TRUE,84
80,FALSE,NA
81,FALSE,NA
82,FALSE,NA
83,TRUE,91
84,FALSE,NA
85,TRUE,86
86,TRUE,98
87,FALSE,NA
88,FALSE,NA
89,FALSE,NA
90,TRUE,49
91,FALSE,NA
92,TRUE,96
93,TRUE,82
94,TRUE,93
95,TRUE,43
96,FALSE,NA
97,FALSE,NA
98,TRUE,75
99,FALSE,NA
100,TRUE,3
