"SIM","status","year"
1,TRUE,66
2,FALSE,NA
3,TRUE,86
4,TRUE,65
5,TRUE,45
6,TRUE,27
7,TRUE,33
8,TRUE,70
9,TRUE,32
10,FALSE,NA
11,TRUE,50
12,TRUE,61
13,TRUE,27
14,TRUE,84
15,TRUE,4
16,TRUE,76
17,TRUE,83
18,TRUE,93
19,FALSE,NA
20,TRUE,70
21,TRUE,80
22,FALSE,NA
23,TRUE,31
24,TRUE,49
25,TRUE,88
26,TRUE,44
27,TRUE,70
28,FALSE,NA
29,FALSE,NA
30,TRUE,57
31,TRUE,29
32,FALSE,NA
33,TRUE,49
34,TRUE,100
35,TRUE,84
36,TRUE,57
37,TRUE,72
38,TRUE,25
39,TRUE,86
40,TRUE,96
41,TRUE,57
42,TRUE,12
43,TRUE,56
44,TRUE,62
45,TRUE,99
46,TRUE,19
47,TRUE,57
48,FALSE,NA
49,TRUE,83
50,FALSE,NA
51,TRUE,55
52,FALSE,NA
53,TRUE,82
54,TRUE,77
55,TRUE,57
56,TRUE,68
57,TRUE,20
58,TRUE,41
59,TRUE,80
60,TRUE,61
61,TRUE,51
62,FALSE,NA
63,TRUE,86
64,TRUE,74
65,TRUE,50
66,TRUE,83
67,TRUE,90
68,TRUE,80
69,TRUE,79
70,TRUE,82
71,TRUE,34
72,TRUE,44
73,TRUE,1
74,TRUE,37
75,TRUE,91
76,TRUE,39
77,TRUE,91
78,TRUE,47
79,TRUE,3
80,TRUE,69
81,TRUE,32
82,TRUE,96
83,TRUE,48
84,TRUE,67
85,TRUE,28
86,TRUE,80
87,FALSE,NA
88,TRUE,52
89,TRUE,39
90,TRUE,63
91,TRUE,35
92,TRUE,20
93,TRUE,38
94,TRUE,34
95,TRUE,57
96,TRUE,48
97,FALSE,NA
98,TRUE,74
99,FALSE,NA
100,TRUE,83
