"SIM","status","year"
1,TRUE,34
2,TRUE,25
3,TRUE,37
4,TRUE,96
5,TRUE,42
6,TRUE,43
7,FALSE,NA
8,TRUE,42
9,TRUE,6
10,TRUE,25
11,TRUE,31
12,FALSE,NA
13,TRUE,55
14,TRUE,6
15,TRUE,56
16,TRUE,6
17,FALSE,NA
18,TRUE,33
19,TRUE,6
20,FALSE,NA
21,TRUE,5
22,FALSE,NA
23,TRUE,81
24,TRUE,99
25,TRUE,83
26,TRUE,6
27,TRUE,44
28,TRUE,37
29,FALSE,NA
30,TRUE,9
31,TRUE,84
32,TRUE,14
33,TRUE,5
34,FALSE,NA
35,TRUE,46
36,FALSE,NA
37,TRUE,7
38,TRUE,11
39,TRUE,6
40,FALSE,NA
41,TRUE,41
42,TRUE,54
43,FALSE,NA
44,TRUE,30
45,TRUE,13
46,FALSE,NA
47,TRUE,74
48,TRUE,71
49,TRUE,65
50,TRUE,15
51,TRUE,6
52,TRUE,6
53,TRUE,6
54,TRUE,55
55,TRUE,6
56,TRUE,6
57,TRUE,31
58,TRUE,31
59,FALSE,NA
60,TRUE,60
61,TRUE,63
62,TRUE,7
63,TRUE,49
64,TRUE,5
65,TRUE,20
66,TRUE,6
67,TRUE,5
68,FALSE,NA
69,FALSE,NA
70,TRUE,6
71,TRUE,4
72,TRUE,60
73,TRUE,45
74,TRUE,5
75,TRUE,68
76,TRUE,6
77,TRUE,7
78,TRUE,57
79,TRUE,78
80,TRUE,31
81,TRUE,94
82,TRUE,94
83,TRUE,99
84,TRUE,45
85,TRUE,100
86,TRUE,33
87,TRUE,5
88,TRUE,49
89,TRUE,67
90,TRUE,64
91,TRUE,6
92,TRUE,89
93,TRUE,46
94,TRUE,6
95,TRUE,22
96,TRUE,47
97,TRUE,83
98,TRUE,34
99,TRUE,69
100,TRUE,34
