"SIM","YEAR","N","N_OBS"
1,1,1041,1041
1,2,761,761
1,3,790,790
1,4,816,816
1,5,972,972
1,6,1028,1028
1,7,847,847
1,8,907,907
1,9,996,996
1,10,1080,1080
1,11,930,930
1,12,1000,1000
1,13,1079,1079
1,14,889,889
1,15,968,968
1,16,1041,1041
1,17,904,904
1,18,986,986
1,19,1066,1066
1,20,936,936
1,21,1006,1006
1,22,864,864
1,23,934,934
1,24,1007,1007
1,25,857,857
1,26,934,934
1,27,1005,1005
1,28,910,910
1,29,974,974
1,30,1058,1058
1,31,914,914
1,32,981,981
1,33,1051,1051
1,34,902,902
1,35,963,963
1,36,1026,1026
1,37,898,898
1,38,954,954
1,39,1014,1014
1,40,850,850
1,41,913,913
1,42,977,977
1,43,1029,1029
1,44,903,903
1,45,948,948
1,46,1005,1005
1,47,912,912
1,48,974,974
1,49,1022,1022
1,50,894,894
1,51,961,961
1,52,999,999
1,53,1035,1035
1,54,929,929
1,55,983,983
1,56,1011,1011
1,57,870,870
1,58,926,926
1,59,967,967
1,60,981,981
1,61,1008,1008
1,62,1065,1065
1,63,914,914
1,64,969,969
1,65,1007,1007
1,66,1060,1060
1,67,949,949
1,68,997,997
1,69,1041,1041
1,70,902,902
1,71,941,941
1,72,958,958
1,73,1007,1007
1,74,1046,1046
1,75,950,950
1,76,1003,1003
1,77,1039,1039
1,78,984,984
1,79,1001,1001
1,80,1040,1040
1,81,955,955
1,82,969,969
1,83,998,998
1,84,1020,1020
1,85,1025,1025
1,86,941,941
1,87,958,958
1,88,983,983
1,89,1001,1001
1,90,1008,1008
1,91,1034,1034
1,92,1072,1072
1,93,933,933
1,94,934,934
1,95,920,920
1,96,946,946
1,97,946,946
1,98,956,956
1,99,941,941
1,100,936,936
2,1,995,995
2,2,975,975
2,3,978,978
2,4,1007,1007
2,5,389,389
2,6,380,380
2,7,384,384
2,8,386,386
2,9,394,394
2,10,401,401
2,11,408,408
2,12,407,407
2,13,427,427
2,14,464,464
2,15,492,492
2,16,531,531
2,17,569,569
2,18,618,618
2,19,672,672
2,20,732,732
2,21,807,807
2,22,870,870
2,23,931,931
2,24,998,998
2,25,1067,1067
2,26,922,922
2,27,966,966
2,28,1037,1037
2,29,909,909
2,30,968,968
2,31,1029,1029
2,32,850,850
2,33,889,889
2,34,944,944
2,35,1015,1015
2,36,831,831
2,37,863,863
2,38,907,907
2,39,978,978
2,40,1055,1055
2,41,881,881
2,42,945,945
2,43,1029,1029
2,44,857,857
2,45,921,921
2,46,984,984
2,47,1054,1054
2,48,986,986
2,49,1051,1051
2,50,918,918
2,51,1001,1001
2,52,1083,1083
2,53,926,926
2,54,984,984
2,55,1061,1061
2,56,941,941
2,57,1011,1011
2,58,929,929
