"SIM","status","year"
1,TRUE,37
2,TRUE,21
3,TRUE,60
4,TRUE,44
5,TRUE,2
6,TRUE,37
7,TRUE,29
8,TRUE,24
9,TRUE,99
10,TRUE,32
11,TRUE,37
12,TRUE,87
13,TRUE,88
14,TRUE,24
15,TRUE,64
16,TRUE,21
17,TRUE,22
18,TRUE,54
19,FALSE,NA
20,TRUE,2
21,TRUE,69
22,TRUE,2
23,TRUE,87
24,TRUE,29
25,TRUE,59
26,TRUE,79
27,TRUE,48
28,TRUE,72
29,TRUE,62
30,TRUE,2
31,TRUE,71
32,TRUE,2
33,TRUE,2
34,TRUE,24
35,TRUE,1
36,TRUE,54
37,TRUE,64
38,TRUE,62
39,TRUE,79
40,TRUE,49
41,TRUE,22
42,TRUE,82
43,TRUE,74
44,TRUE,71
45,TRUE,26
46,TRUE,86
47,TRUE,78
48,TRUE,56
49,TRUE,98
50,TRUE,60
51,TRUE,39
52,TRUE,30
53,TRUE,74
54,FALSE,NA
55,TRUE,32
56,TRUE,2
57,TRUE,79
58,TRUE,36
59,TRUE,48
60,TRUE,54
61,TRUE,89
62,TRUE,2
63,TRUE,17
64,TRUE,35
65,TRUE,81
66,FALSE,NA
67,TRUE,72
68,TRUE,49
69,TRUE,43
70,TRUE,20
71,TRUE,94
72,TRUE,26
73,TRUE,82
74,FALSE,NA
75,TRUE,66
76,TRUE,34
77,TRUE,89
78,TRUE,59
79,TRUE,78
80,TRUE,91
81,TRUE,83
82,TRUE,96
83,TRUE,62
84,TRUE,2
85,TRUE,34
86,TRUE,88
87,FALSE,NA
88,TRUE,83
89,TRUE,16
90,TRUE,59
91,TRUE,42
92,TRUE,78
93,TRUE,43
94,TRUE,42
95,TRUE,55
96,TRUE,96
97,FALSE,NA
98,TRUE,76
99,TRUE,79
100,TRUE,31
