"SIM","status","year"
1,TRUE,29
2,TRUE,7
3,TRUE,5
4,TRUE,12
5,TRUE,32
6,TRUE,33
7,TRUE,26
8,TRUE,3
9,TRUE,7
10,TRUE,5
11,TRUE,22
12,TRUE,21
13,TRUE,8
14,TRUE,29
15,TRUE,10
16,TRUE,13
17,TRUE,33
18,TRUE,35
19,TRUE,13
20,TRUE,3
21,TRUE,14
22,TRUE,6
23,TRUE,1
24,TRUE,23
25,TRUE,24
26,TRUE,14
27,TRUE,21
28,TRUE,27
29,TRUE,33
30,TRUE,7
31,TRUE,4
32,TRUE,13
33,TRUE,25
34,TRUE,21
35,TRUE,20
36,TRUE,24
37,TRUE,10
38,TRUE,14
39,TRUE,4
40,TRUE,43
41,TRUE,25
42,TRUE,19
43,TRUE,20
44,TRUE,19
45,TRUE,3
46,TRUE,27
47,TRUE,22
48,TRUE,23
49,TRUE,35
50,TRUE,51
51,TRUE,12
52,TRUE,6
53,TRUE,14
54,TRUE,9
55,TRUE,52
56,TRUE,15
57,TRUE,22
58,TRUE,14
59,TRUE,29
60,TRUE,18
61,TRUE,34
62,TRUE,3
63,TRUE,19
64,TRUE,3
65,TRUE,14
66,TRUE,4
67,TRUE,22
68,TRUE,11
69,TRUE,44
70,TRUE,6
71,TRUE,25
72,TRUE,4
73,TRUE,4
74,TRUE,48
75,TRUE,18
76,TRUE,17
77,TRUE,11
78,TRUE,26
79,TRUE,3
80,TRUE,5
81,TRUE,55
82,TRUE,28
83,TRUE,8
84,TRUE,3
85,TRUE,31
86,TRUE,3
87,TRUE,6
88,TRUE,61
89,TRUE,14
90,TRUE,4
91,TRUE,3
92,TRUE,16
93,TRUE,6
94,TRUE,20
95,TRUE,28
96,TRUE,3
97,TRUE,7
98,TRUE,8
99,TRUE,19
100,TRUE,8
