"SIM","YEAR","N","N_OBS"
1,1,998,998
1,2,1014,1014
1,3,495,495
1,4,506,506
1,5,594,594
1,6,632,632
1,7,672,672
1,8,688,688
1,9,713,713
1,10,750,750
1,11,794,794
1,12,838,838
1,13,880,880
1,14,937,937
1,15,1004,1004
1,16,703,703
1,17,738,738
1,18,762,762
1,19,793,793
1,20,837,837
1,21,907,907
1,22,958,958
1,23,1020,1020
1,24,853,853
1,25,923,923
1,26,978,978
1,27,1037,1037
1,28,853,853
1,29,918,918
1,30,978,978
1,31,1035,1035
1,32,791,791
1,33,846,846
1,34,921,921
1,35,978,978
1,36,1037,1037
1,37,917,917
1,38,985,985
1,39,1039,1039
1,40,912,912
1,41,982,982
1,42,1036,1036
1,43,888,888
1,44,940,940
1,45,989,989
1,46,1049,1049
1,47,892,892
1,48,945,945
1,49,987,987
1,50,1062,1062
1,51,931,931
1,52,994,994
1,53,1059,1059
1,54,891,891
1,55,947,947
1,56,1008,1008
1,57,866,866
1,58,915,915
1,59,961,961
1,60,1032,1032
1,61,890,890
1,62,944,944
1,63,1012,1012
1,64,808,808
1,65,860,860
1,66,904,904
1,67,950,950
1,68,1019,1019
1,69,897,897
1,70,957,957
1,71,1032,1032
1,72,882,882
1,73,939,939
1,74,1007,1007
1,75,808,808
1,76,850,850
1,77,886,886
1,78,948,948
1,79,1033,1033
1,80,965,965
1,81,1037,1037
1,82,876,876
1,83,942,942
1,84,1027,1027
1,85,914,914
1,86,998,998
1,87,1084,1084
1,88,981,981
1,89,1070,1070
1,90,1008,1008
1,91,1110,1110
1,92,1018,1018
1,93,1122,1122
1,94,1044,1044
1,95,1045,1045
1,96,1093,1093
1,97,997,997
1,98,1094,1094
1,99,963,963
1,100,1052,1052
2,1,979,979
2,2,986,986
2,3,1004,1004
2,4,501,501
2,5,582,582
2,6,601,601
2,7,630,630
2,8,661,661
2,9,708,708
2,10,742,742
2,11,789,789
2,12,818,818
2,13,858,858
2,14,901,901
2,15,941,941
2,16,1008,1008
2,17,812,812
2,18,853,853
2,19,893,893
2,20,939,939
2,21,1006,1006
2,22,778,778
2,23,813,813
2,24,850,850
2,25,880,880
2,26,943,943
2,27,1011,1011
2,28,786,786
2,29,826,826
2,30,854,854
2,31,908,908
2,32,980,980
2,33,1025,1025
2,34,861,861
2,35,907,907
2,36,962,962
2,37,1013,1013
2,38,844,844
2,39,894,894
2,40,946,946
2,41,1001,1001
2,42,811,811
2,43,854,854
2,44,904,904
2,45,959,959
2,46,1025,1025
2,47,855,855
2,48,900,900
2,49,950,950
2,50,1010,1010
2,51,823,823
2,52,866,866
2,53,925,925
2,54,980,980
2,55,1043,1043
2,56,905,905
2,57,953,953
2,58,1030,1030
2,59,906,906
2,60,968,968
2,61,1036,1036
2,62,813,813
2,63,864,864
2,64,923,923
2,65,984,984
2,66,1045,1045
2,67,977,977
2,68,1050,1050
2,69,920,920
2,70,997,997
2,71,1081,1081
2,72,916,916
2,73,977,977
2,74,1063,1063
2,75,840,840
2,76,892,892
2,77,943,943
2,78,1016,1016
2,79,863,863
2,80,922,922
2,81,982,982
2,82,1075,1075
2,83,1026,1026
2,84,1095,1095
2,85,923,923
2,86,1007,1007
2,87,931,931
2,88,1014,1014
2,89,918,918
2,90,998,998
2,91,1085,1085
2,92,954,954
2,93,1040,1040
2,94,907,907
2,95,993,993
2,96,1082,1082
2,97,1004,1004
2,98,1098,1098
2,99,1062,1062
2,100,1034,1034
3,1,984,984
3,2,952,952
3,3,954,954
3,4,976,976
3,5,1142,1142
3,6,595,595
3,7,626,626
3,8,649,649
3,9,694,694
3,10,723,723
3,11,757,757
3,12,759,759
3,13,770,770
