"SIM","YEAR","N","N_OBS"
1,1,895,895
1,2,870,870
1,3,860,860
1,4,867,867
1,5,991,991
1,6,977,977
1,7,979,979
1,8,982,982
1,9,984,984
1,10,986,986
1,11,990,990
1,12,990,990
1,13,988,988
1,14,988,988
1,15,991,991
1,16,988,988
1,17,983,983
1,18,972,972
1,19,972,972
1,20,970,970
1,21,965,965
1,22,962,962
1,23,964,964
1,24,959,959
1,25,952,952
1,26,949,949
1,27,951,951
1,28,943,943
1,29,937,937
1,30,938,938
1,31,935,935
1,32,923,923
1,33,924,924
1,34,922,922
1,35,919,919
1,36,909,909
1,37,912,912
1,38,907,907
1,39,898,898
1,40,896,896
1,41,895,895
1,42,889,889
1,43,884,884
1,44,884,884
1,45,878,878
1,46,872,872
1,47,863,863
1,48,860,860
1,49,858,858
1,50,851,851
1,51,847,847
1,52,845,845
1,53,842,842
1,54,839,839
1,55,833,833
1,56,823,823
1,57,814,814
1,58,799,799
1,59,784,784
1,60,775,775
1,61,764,764
1,62,754,754
1,63,743,743
1,64,738,738
1,65,728,728
1,66,717,717
1,67,712,712
1,68,705,705
1,69,699,699
1,70,696,696
1,71,694,694
1,72,689,689
1,73,684,684
1,74,687,687
1,75,676,676
1,76,673,673
1,77,672,672
1,78,665,665
1,79,660,660
1,80,656,656
1,81,653,653
1,82,648,648
1,83,641,641
1,84,642,642
1,85,636,636
1,86,626,626
1,87,628,628
1,88,618,618
1,89,624,624
1,90,614,614
1,91,609,609
1,92,612,612
1,93,598,598
1,94,607,607
1,95,593,593
1,96,589,589
1,97,590,590
1,98,581,581
1,99,582,582
1,100,570,570
2,1,999,999
2,2,1014,1014
2,3,613,613
2,4,652,652
2,5,762,762
2,6,784,784
2,7,831,831
2,8,873,873
2,9,915,915
2,10,979,979
2,11,1059,1059
2,12,1008,1008
2,13,1082,1082
2,14,1042,1042
2,15,1049,1049
2,16,1053,1053
2,17,1067,1067
2,18,1090,1090
2,19,1106,1106
2,20,1142,1142
2,21,1181,1181
2,22,1180,1180
2,23,1177,1177
2,24,1149,1149
2,25,1149,1149
2,26,1136,1136
2,27,1122,1122
2,28,1128,1128
2,29,1113,1113
2,30,1126,1126
2,31,1116,1116
2,32,1100,1100
2,33,1105,1105
2,34,1104,1104
2,35,1097,1097
2,36,1115,1115
2,37,1093,1093
2,38,1064,1064
2,39,1104,1104
2,40,1083,1083
2,41,1069,1069
2,42,1038,1038
2,43,1073,1073
2,44,1056,1056
2,45,1040,1040
2,46,1101,1101
2,47,1063,1063
2,48,1067,1067
2,49,1042,1042
2,50,1067,1067
2,51,1059,1059
2,52,1025,1025
2,53,1067,1067
2,54,999,999
2,55,1051,1051
2,56,1036,1036
2,57,1081,1081
2,58,1027,1027
2,59,997,997
2,60,1050,1050
2,61,1014,1014
2,62,1065,1065
2,63,993,993
2,64,1040,1040
2,65,1022,1022
2,66,1051,1051
2,67,983,983
2,68,1015,1015
2,69,997,997
2,70,1033,1033
2,71,1009,1009
2,72,1030,1030
2,73,960,960
2,74,987,987
2,75,1024,1024
2,76,962,962
2,77,983,983
2,78,1026,1026
2,79,951,951
2,80,979,979
2,81,1007,1007
2,82,921,921
2,83,949,949
2,84,996,996
2,85,1021,1021
2,86,935,935
2,87,988,988
2,88,1003,1003
2,89,984,984
2,90,1002,1002
2,91,978,978
2,92,996,996
2,93,1021,1021
2,94,932,932
2,95,956,956
2,96,968,968
2,97,991,991
2,98,1033,1033
2,99,1044,1044
2,100,988,988
3,1,982,982
3,2,994,994
3,3,990,990
3,4,1032,1032
3,5,803,803
3,6,834,834
3,7,854,854
3,8,883,883
3,9,933,933
3,10,990,990
3,11,1063,1063
3,12,967,967
3,13,1029,1029
3,14,1037,1037
3,15,1095,1095
3,16,1071,1071
3,17,1065,1065
3,18,1077,1077
3,19,1074,1074
3,20,1066,1066
3,21,1057,1057
3,22,1052,1052
3,23,1050,1050
3,24,1057,1057
3,25,1060,1060
3,26,1052,1052
3,27,1041,1041
3,28,1063,1063
3,29,1034,1034
3,30,1056,1056
3,31,1044,1044
3,32,1046,1046
3,33,1045,1045
3,34,1040,1040
3,35,1080,1080
3,36,1033,1033
3,37,1040,1040
3,38,1020,1020
3,39,1071,1071
3,40,1033,1033
3,41,1034,1034
3,42,1009,1009
3,43,1056,1056
