"SIM","YEAR","N","N_OBS"
1,1,1020,1020
1,2,776,776
1,3,775,775
1,4,793,793
1,5,897,897
1,6,898,898
1,7,907,907
1,8,942,942
1,9,980,980
1,10,1025,1025
1,11,1021,1021
1,12,1111,1111
1,13,1142,1142
1,14,1199,1199
1,15,1245,1245
1,16,1311,1311
1,17,1343,1343
1,18,1413,1413
1,19,1461,1461
1,20,1523,1523
1,21,1563,1563
1,22,1614,1614
1,23,1686,1686
1,24,1697,1697
1,25,1733,1733
1,26,1797,1797
1,27,1840,1840
1,28,1854,1854
1,29,1862,1862
1,30,1897,1897
1,31,1869,1869
1,32,1860,1860
1,33,1862,1862
1,34,1839,1839
1,35,1882,1882
1,36,1886,1886
1,37,1920,1920
1,38,1908,1908
1,39,1892,1892
1,40,1884,1884
1,41,1848,1848
1,42,1848,1848
1,43,1845,1845
1,44,1817,1817
1,45,1823,1823
1,46,1819,1819
1,47,1801,1801
1,48,1796,1796
1,49,1811,1811
1,50,1786,1786
1,51,1777,1777
1,52,1774,1774
1,53,1817,1817
1,54,1763,1763
1,55,1772,1772
1,56,1787,1787
1,57,1801,1801
1,58,1793,1793
1,59,1784,1784
1,60,1778,1778
1,61,1764,1764
1,62,1746,1746
1,63,1743,1743
1,64,1742,1742
1,65,1731,1731
1,66,1734,1734
1,67,1727,1727
1,68,1723,1723
1,69,1713,1713
1,70,1724,1724
1,71,1706,1706
1,72,1731,1731
1,73,1726,1726
1,74,1728,1728
1,75,1742,1742
1,76,1728,1728
1,77,1714,1714
1,78,1699,1699
1,79,1695,1695
1,80,1716,1716
1,81,1718,1718
1,82,1718,1718
1,83,1702,1702
1,84,1666,1666
1,85,1697,1697
1,86,1693,1693
1,87,1705,1705
1,88,1714,1714
1,89,1704,1704
1,90,1709,1709
1,91,1728,1728
1,92,1720,1720
1,93,1760,1760
1,94,1781,1781
1,95,1779,1779
1,96,1795,1795
1,97,1799,1799
1,98,1827,1827
1,99,1818,1818
1,100,1846,1846
2,1,968,968
2,2,961,961
2,3,959,959
2,4,992,992
2,5,1120,1120
2,6,1068,1068
2,7,1073,1073
2,8,1107,1107
2,9,1161,1161
2,10,1226,1226
2,11,1310,1310
2,12,1378,1378
2,13,1434,1434
2,14,1500,1500
2,15,1554,1554
2,16,1643,1643
2,17,1695,1695
2,18,1759,1759
2,19,1796,1796
2,20,1883,1883
2,21,1934,1934
2,22,1969,1969
2,23,2027,2027
2,24,2036,2036
2,25,2113,2113
2,26,2156,2156
2,27,2194,2194
2,28,2232,2232
2,29,2288,2288
2,30,2374,2374
2,31,2454,2454
2,32,2528,2528
2,33,2590,2590
2,34,2680,2680
2,35,2710,2710
2,36,2736,2736
2,37,2711,2711
2,38,2718,2718
2,39,2775,2775
2,40,2818,2818
2,41,2862,2862
2,42,2879,2879
2,43,2893,2893
2,44,2949,2949
2,45,2976,2976
2,46,3014,3014
2,47,3013,3013
2,48,3022,3022
2,49,3042,3042
2,50,3091,3091
2,51,3148,3148
2,52,3149,3149
2,53,3167,3167
2,54,3206,3206
2,55,3201,3201
2,56,3217,3217
2,57,3259,3259
2,58,3280,3280
2,59,3290,3290
2,60,3359,3359
2,61,3385,3385
2,62,3377,3377
2,63,3408,3408
2,64,3445,3445
2,65,3473,3473
2,66,3521,3521
2,67,3528,3528
2,68,3518,3518
2,69,3534,3534
2,70,3604,3604
2,71,3599,3599
2,72,3603,3603
2,73,3584,3584
2,74,3622,3622
2,75,3654,3654
2,76,3712,3712
2,77,3789,3789
2,78,3849,3849
2,79,3950,3950
2,80,4061,4061
2,81,4220,4220
2,82,4361,4361
2,83,4489,4489
2,84,4665,4665
2,85,4864,4864
2,86,5083,5083
2,87,5241,5241
2,88,5430,5430
2,89,5605,5605
2,90,5821,5821
2,91,6064,6064
2,92,6266,6266
2,93,6419,6419
2,94,6532,6532
2,95,6644,6644
2,96,6793,6793
2,97,6840,6840
2,98,6885,6885
2,99,6933,6933
2,100,7013,7013
3,1,975,975
3,2,997,997
3,3,1039,1039
3,4,716,716
3,5,813,813
3,6,807,807
3,7,821,821
3,8,856,856
3,9,880,880
3,10,946,946
3,11,1002,1002
3,12,1054,1054
3,13,1065,1065
3,14,1097,1097
3,15,1083,1083
3,16,1087,1087
3,17,1051,1051
3,18,1062,1062
3,19,1034,1034
3,20,1066,1066
3,21,1033,1033
3,22,1046,1046
3,23,1011,1011
3,24,1039,1039
3,25,1014,1014
3,26,1057,1057
3,27,1013,1013
3,28,1032,1032
3,29,1018,1018
3,30,1027,1027
3,31,1045,1045
3,32,1045,1045
3,33,1015,1015
3,34,1059,1059
3,35,1015,1015
3,36,1034,1034
3,37,1025,1025
3,38,1052,1052
3,39,1022,1022
3,40,1042,1042
3,41,1007,1007
3,42,1022,1022
3,43,1040,1040
3,44,1035,1035
3,45,1047,1047
3,46,1024,1024
3,47,1043,1043
3,48,1019,1019
3,49,1034,1034
3,50,1012,1012
3,51,1041,1041
3,52,1033,1033
3,53,1057,1057
3,54,1067,1067
3,55,1028,1028
3,56,1046,1046
3,57,1037,1037
3,58,1041,1041
3,59,1019,1019
3,60,1035,1035
3,61,996,996
3,62,1015,1015
3,63,1042,1042
3,64,1023,1023
3,65,1037,1037
3,66,1025,1025
3,67,1053,1053
3,68,1043,1043
3,69,1057,1057
3,70,1065,1065
3,71,1085,1085
3,72,1085,1085
3,73,1076,1076
3,74,1083,1083
3,75,1113,1113
3,76,1121,1121
3,77,1161,1161
3,78,1234,1234
3,79,1303,1303
3,80,1393,1393
3,81,1437,1437
3,82,1443,1443
3,83,1454,1454
3,84,1475,1475
3,85,1488,1488
3,86,1493,1493
3,87,1520,1520
