"SIM","status","year"
1,TRUE,9
2,TRUE,15
3,TRUE,12
4,TRUE,13
5,TRUE,13
6,TRUE,13
7,TRUE,11
8,TRUE,8
9,TRUE,13
10,TRUE,11
11,TRUE,10
12,TRUE,11
13,TRUE,13
14,TRUE,2
15,TRUE,13
16,TRUE,13
17,TRUE,11
18,TRUE,11
19,TRUE,8
20,TRUE,14
21,TRUE,10
22,TRUE,14
23,TRUE,8
24,TRUE,9
25,TRUE,2
26,TRUE,12
27,TRUE,12
28,TRUE,11
29,TRUE,11
30,TRUE,16
31,TRUE,12
32,TRUE,13
33,TRUE,13
34,TRUE,13
35,TRUE,13
36,TRUE,16
37,TRUE,13
38,TRUE,14
39,TRUE,7
40,TRUE,2
41,TRUE,2
42,TRUE,14
43,TRUE,12
44,TRUE,13
45,TRUE,11
46,TRUE,13
47,TRUE,14
48,TRUE,15
49,TRUE,9
50,TRUE,11
51,TRUE,16
52,TRUE,11
53,TRUE,7
54,TRUE,11
55,TRUE,12
56,TRUE,12
57,TRUE,11
58,TRUE,12
59,TRUE,2
60,TRUE,13
61,TRUE,11
62,TRUE,15
63,TRUE,2
64,TRUE,7
65,TRUE,16
66,TRUE,12
67,TRUE,8
68,TRUE,11
69,TRUE,13
70,TRUE,20
71,TRUE,12
72,TRUE,11
73,TRUE,10
74,TRUE,14
75,TRUE,13
76,TRUE,13
77,TRUE,8
78,TRUE,9
79,TRUE,16
80,TRUE,12
81,TRUE,13
82,TRUE,12
83,TRUE,7
84,TRUE,2
85,TRUE,12
86,TRUE,20
87,TRUE,14
88,TRUE,15
89,TRUE,13
90,TRUE,2
91,TRUE,2
92,TRUE,13
93,TRUE,14
94,TRUE,9
95,TRUE,11
96,TRUE,11
97,TRUE,2
98,TRUE,2
99,TRUE,11
100,TRUE,9
