"SIM","status","year"
1,TRUE,2
2,TRUE,56
3,TRUE,2
4,TRUE,5
5,TRUE,2
6,TRUE,2
7,TRUE,6
8,TRUE,6
9,TRUE,2
10,TRUE,2
11,TRUE,38
12,TRUE,5
13,TRUE,28
14,TRUE,2
15,TRUE,12
16,TRUE,24
17,TRUE,66
18,TRUE,2
19,TRUE,2
20,TRUE,24
21,TRUE,10
22,TRUE,4
23,TRUE,2
24,TRUE,2
25,TRUE,2
26,TRUE,6
27,TRUE,2
28,TRUE,18
29,TRUE,4
30,TRUE,2
31,TRUE,3
32,TRUE,14
33,TRUE,2
34,TRUE,2
35,TRUE,36
36,TRUE,56
37,TRUE,18
38,TRUE,3
39,TRUE,30
40,TRUE,6
41,TRUE,27
42,TRUE,6
43,TRUE,4
44,TRUE,6
45,TRUE,2
46,TRUE,2
47,TRUE,2
48,TRUE,24
49,TRUE,8
50,TRUE,6
51,TRUE,2
52,TRUE,3
53,TRUE,5
54,TRUE,3
55,TRUE,3
56,TRUE,25
57,TRUE,32
58,TRUE,4
59,TRUE,6
60,TRUE,58
61,TRUE,68
62,FALSE,NA
63,TRUE,4
64,TRUE,2
65,TRUE,5
66,TRUE,6
67,TRUE,2
68,TRUE,4
69,TRUE,4
70,TRUE,2
71,TRUE,3
72,TRUE,2
73,TRUE,9
74,TRUE,20
75,TRUE,11
76,TRUE,2
77,TRUE,2
78,TRUE,2
79,TRUE,2
80,TRUE,2
81,TRUE,2
82,TRUE,2
83,TRUE,29
84,TRUE,3
85,TRUE,10
86,TRUE,64
87,TRUE,21
88,TRUE,20
89,TRUE,2
90,TRUE,16
91,TRUE,17
92,TRUE,2
93,TRUE,15
94,TRUE,2
95,TRUE,2
96,TRUE,6
97,TRUE,3
98,TRUE,3
99,TRUE,2
100,TRUE,2
