"SIM","status","year"
1,TRUE,23
2,TRUE,41
3,TRUE,3
4,TRUE,3
5,TRUE,2
6,TRUE,47
7,TRUE,6
8,TRUE,5
9,TRUE,6
10,TRUE,29
11,TRUE,3
12,TRUE,13
13,FALSE,NA
14,TRUE,28
15,FALSE,NA
16,TRUE,10
17,TRUE,26
18,TRUE,3
19,TRUE,25
20,TRUE,46
21,TRUE,61
22,TRUE,12
23,TRUE,35
24,TRUE,39
25,TRUE,28
26,FALSE,NA
27,FALSE,NA
28,TRUE,49
29,TRUE,5
30,FALSE,NA
31,TRUE,33
32,TRUE,71
33,FALSE,NA
34,TRUE,74
35,FALSE,NA
36,TRUE,4
37,TRUE,78
38,TRUE,62
39,TRUE,50
40,FALSE,NA
41,TRUE,78
42,TRUE,58
43,TRUE,49
44,FALSE,NA
45,TRUE,6
46,TRUE,91
47,TRUE,2
48,TRUE,6
49,TRUE,11
50,FALSE,NA
51,TRUE,6
52,TRUE,23
53,TRUE,40
54,TRUE,6
55,TRUE,8
56,TRUE,25
57,TRUE,74
58,FALSE,NA
59,TRUE,63
60,TRUE,37
61,FALSE,NA
62,TRUE,15
63,TRUE,2
64,TRUE,39
65,FALSE,NA
66,FALSE,NA
67,TRUE,8
68,TRUE,50
69,TRUE,6
70,TRUE,24
71,TRUE,8
72,TRUE,67
73,TRUE,69
74,FALSE,NA
75,TRUE,4
76,TRUE,24
77,TRUE,61
78,TRUE,4
79,TRUE,5
80,TRUE,7
81,TRUE,54
82,FALSE,NA
83,TRUE,3
84,TRUE,2
85,TRUE,29
86,TRUE,99
87,FALSE,NA
88,FALSE,NA
89,TRUE,29
90,TRUE,43
91,TRUE,37
92,TRUE,72
93,FALSE,NA
94,TRUE,6
95,TRUE,35
96,TRUE,13
97,FALSE,NA
98,TRUE,4
99,FALSE,NA
100,TRUE,6
