"SIM","YEAR","N","N_OBS"
1,1,983,983
1,2,1010,1010
1,3,903,903
1,4,919,919
1,5,1068,1068
1,6,341,341
1,7,351,351
1,8,370,370
1,9,398,398
1,10,449,449
1,11,475,475
1,12,500,500
1,13,547,547
1,14,591,591
1,15,630,630
1,16,659,659
1,17,707,707
1,18,754,754
1,19,803,803
1,20,863,863
1,21,922,922
1,22,973,973
1,23,1044,1044
1,24,1062,1062
1,25,399,399
1,26,425,425
1,27,447,447
1,28,491,491
1,29,521,521
1,30,546,546
1,31,573,573
1,32,600,600
1,33,635,635
1,34,668,668
1,35,708,708
1,36,753,753
1,37,796,796
1,38,845,845
1,39,891,891
1,40,949,949
1,41,1016,1016
1,42,449,449
1,43,487,487
1,44,514,514
1,45,529,529
1,46,559,559
1,47,601,601
1,48,633,633
1,49,685,685
1,50,739,739
1,51,789,789
1,52,843,843
1,53,898,898
1,54,959,959
1,55,1016,1016
1,56,1025,1025
1,57,859,859
1,58,927,927
1,59,983,983
1,60,1049,1049
1,61,765,765
1,62,808,808
1,63,869,869
1,64,928,928
1,65,995,995
1,66,1043,1043
1,67,451,451
1,68,478,478
1,69,528,528
1,70,563,563
1,71,593,593
1,72,626,626
1,73,673,673
1,74,730,730
1,75,776,776
1,76,825,825
1,77,890,890
1,78,951,951
1,79,1000,1000
1,80,1035,1035
1,81,483,483
1,82,522,522
1,83,549,549
1,84,570,570
1,85,606,606
1,86,654,654
1,87,696,696
1,88,722,722
1,89,770,770
1,90,832,832
1,91,892,892
1,92,938,938
1,93,965,965
1,94,1005,1005
1,95,777,777
1,96,831,831
1,97,874,874
1,98,911,911
1,99,942,942
1,100,981,981
2,1,978,978
2,2,957,957
2,3,971,971
2,4,996,996
2,5,1151,1151
2,6,647,647
2,7,669,669
2,8,695,695
2,9,720,720
2,10,763,763
2,11,802,802
2,12,832,832
2,13,883,883
2,14,936,936
2,15,997,997
2,16,1044,1044
2,17,344,344
2,18,365,365
2,19,397,397
2,20,437,437
2,21,462,462
2,22,475,475
2,23,499,499
