"SIM","status","year"
1,TRUE,26
2,TRUE,2
3,TRUE,70
4,FALSE,NA
5,FALSE,NA
6,FALSE,NA
7,TRUE,2
8,FALSE,NA
9,FALSE,NA
10,FALSE,NA
11,TRUE,57
12,FALSE,NA
13,FALSE,NA
14,TRUE,19
15,FALSE,NA
16,FALSE,NA
17,TRUE,2
18,TRUE,20
19,TRUE,69
20,TRUE,2
21,FALSE,NA
22,FALSE,NA
23,TRUE,2
24,FALSE,NA
25,FALSE,NA
26,FALSE,NA
27,FALSE,NA
28,FALSE,NA
29,FALSE,NA
30,FALSE,NA
31,FALSE,NA
32,FALSE,NA
33,TRUE,2
34,FALSE,NA
35,FALSE,NA
36,TRUE,22
37,TRUE,82
38,TRUE,75
39,FALSE,NA
40,FALSE,NA
41,FALSE,NA
42,TRUE,93
43,TRUE,53
44,TRUE,2
45,TRUE,2
46,TRUE,71
47,TRUE,52
48,TRUE,2
49,FALSE,NA
50,TRUE,65
51,TRUE,2
52,FALSE,NA
53,FALSE,NA
54,TRUE,2
55,TRUE,2
56,TRUE,32
57,TRUE,69
58,TRUE,74
59,FALSE,NA
60,FALSE,NA
61,TRUE,87
62,FALSE,NA
63,TRUE,14
64,TRUE,76
65,TRUE,65
66,TRUE,49
67,TRUE,89
68,FALSE,NA
69,TRUE,24
70,FALSE,NA
71,FALSE,NA
72,TRUE,2
73,FALSE,NA
74,TRUE,26
75,FALSE,NA
76,FALSE,NA
77,FALSE,NA
78,FALSE,NA
79,TRUE,23
80,TRUE,2
81,FALSE,NA
82,FALSE,NA
83,FALSE,NA
84,FALSE,NA
85,TRUE,55
86,FALSE,NA
87,FALSE,NA
88,TRUE,2
89,FALSE,NA
90,FALSE,NA
91,TRUE,2
92,TRUE,2
93,TRUE,2
94,TRUE,20
95,FALSE,NA
96,TRUE,2
97,TRUE,2
98,TRUE,2
99,TRUE,96
100,TRUE,2
