"SIM","status","year"
1,FALSE,NA
2,TRUE,50
3,TRUE,23
4,TRUE,73
5,TRUE,72
6,TRUE,93
7,TRUE,34
8,TRUE,51
9,TRUE,27
10,TRUE,23
11,TRUE,2
12,TRUE,22
13,TRUE,84
14,TRUE,26
15,TRUE,2
16,TRUE,41
17,FALSE,NA
18,TRUE,19
19,TRUE,23
20,TRUE,35
21,TRUE,22
22,TRUE,66
23,TRUE,69
24,TRUE,25
25,TRUE,89
26,TRUE,55
27,TRUE,2
28,FALSE,NA
29,TRUE,67
30,TRUE,45
31,TRUE,71
32,TRUE,65
33,TRUE,31
34,TRUE,13
35,TRUE,18
36,TRUE,22
37,TRUE,28
38,FALSE,NA
39,TRUE,73
40,TRUE,77
41,TRUE,35
42,TRUE,68
43,TRUE,43
44,TRUE,16
45,TRUE,2
46,TRUE,23
47,TRUE,2
48,TRUE,15
49,TRUE,59
50,TRUE,17
51,TRUE,11
52,TRUE,33
53,TRUE,58
54,TRUE,40
55,TRUE,32
56,TRUE,29
57,TRUE,32
58,TRUE,2
59,TRUE,39
60,TRUE,2
61,TRUE,40
62,TRUE,18
63,TRUE,16
64,TRUE,28
65,TRUE,25
66,TRUE,2
67,TRUE,24
68,TRUE,36
69,TRUE,70
70,TRUE,78
71,TRUE,37
72,TRUE,34
73,TRUE,29
74,TRUE,2
75,TRUE,35
76,TRUE,38
77,TRUE,76
78,TRUE,32
79,TRUE,18
80,TRUE,32
81,TRUE,47
82,TRUE,58
83,TRUE,57
84,TRUE,54
85,TRUE,58
86,TRUE,32
87,TRUE,67
88,TRUE,37
89,TRUE,29
90,TRUE,2
91,TRUE,26
92,TRUE,12
93,TRUE,24
94,TRUE,59
95,TRUE,23
96,TRUE,23
97,TRUE,50
98,TRUE,15
99,TRUE,26
100,TRUE,35
