"SIM","YEAR","N","N_OBS"
1,1,945,945
1,2,930,930
1,3,903,903
1,4,832,832
1,5,888,888
1,6,889,889
1,7,842,842
1,8,826,826
1,9,781,781
1,10,800,800
1,11,826,826
1,12,888,888
1,13,949,949
1,14,944,944
1,15,918,918
1,16,936,936
1,17,920,920
1,18,923,923
1,19,892,892
1,20,834,834
1,21,836,836
1,22,843,843
1,23,808,808
1,24,811,811
1,25,815,815
1,26,803,803
1,27,768,768
1,28,743,743
1,29,744,744
1,30,784,784
1,31,823,823
1,32,812,812
1,33,790,790
1,34,769,769
1,35,771,771
1,36,750,750
1,37,748,748
1,38,781,781
1,39,806,806
1,40,806,806
1,41,814,814
1,42,849,849
1,43,828,828
1,44,795,795
1,45,762,762
1,46,802,802
1,47,819,819
1,48,816,816
1,49,836,836
1,50,834,834
1,51,814,814
1,52,768,768
1,53,745,745
1,54,700,700
1,55,676,676
1,56,722,722
1,57,732,732
1,58,765,765
1,59,799,799
1,60,767,767
1,61,760,760
1,62,724,724
1,63,694,694
1,64,675,675
1,65,629,629
1,66,589,589
1,67,555,555
1,68,569,569
1,69,532,532
1,70,498,498
1,71,492,492
1,72,539,539
1,73,584,584
1,74,621,621
1,75,622,622
1,76,601,601
1,77,640,640
1,78,611,611
1,79,633,633
1,80,607,607
1,81,661,661
1,82,619,619
1,83,595,595
1,84,596,596
1,85,554,554
1,86,522,522
1,87,491,491
1,88,509,509
1,89,485,485
1,90,437,437
1,91,469,469
1,92,411,411
1,93,365,365
1,94,359,359
1,95,327,327
1,96,305,305
1,97,306,306
1,98,275,275
1,99,196,196
1,100,136,136
2,1,601,601
2,2,613,613
2,3,533,533
2,4,524,524
2,5,584,584
2,6,553,553
2,7,555,555
2,8,530,530
2,9,510,510
2,10,502,502
2,11,469,469
2,12,446,446
2,13,396,396
2,14,360,360
2,15,375,375
2,16,375,375
2,17,362,362
2,18,393,393
2,19,391,391
2,20,369,369
2,21,316,316
2,22,319,319
2,23,352,352
2,24,353,353
2,25,324,324
2,26,301,301
2,27,323,323
2,28,321,321
2,29,294,294
2,30,285,285
2,31,274,274
2,32,307,307
2,33,330,330
2,34,300,300
2,35,281,281
2,36,285,285
2,37,246,246
2,38,208,208
2,39,242,242
2,40,193,193
2,41,160,160
2,42,75,75
2,43,39,39
2,44,25,25
2,45,15,15
2,46,7,7
2,47,6,6
2,48,4,4
2,49,2,2
2,50,NA,NA
2,51,NA,NA
2,52,NA,NA
2,53,NA,NA
2,54,NA,NA
2,55,NA,NA
2,56,NA,NA
2,57,NA,NA
2,58,NA,NA
2,59,NA,NA
2,60,NA,NA
2,61,NA,NA
2,62,NA,NA
2,63,NA,NA
2,64,NA,NA
2,65,NA,NA
2,66,NA,NA
2,67,NA,NA
2,68,NA,NA
2,69,NA,NA
2,70,NA,NA
2,71,NA,NA
2,72,NA,NA
2,73,NA,NA
2,74,NA,NA
2,75,NA,NA
2,76,NA,NA
2,77,NA,NA
2,78,NA,NA
2,79,NA,NA
2,80,NA,NA
2,81,NA,NA
2,82,NA,NA
2,83,NA,NA
2,84,NA,NA
2,85,NA,NA
2,86,NA,NA
2,87,NA,NA
2,88,NA,NA
2,89,NA,NA
2,90,NA,NA
2,91,NA,NA
2,92,NA,NA
2,93,NA,NA
2,94,NA,NA
2,95,NA,NA
2,96,NA,NA
2,97,NA,NA
2,98,NA,NA
2,99,NA,NA
2,100,NA,NA
3,1,1043,1043
3,2,876,876
3,3,854,854
3,4,881,881
3,5,979,979
3,6,1006,1006
3,7,972,972
3,8,1053,1053
3,9,308,308
3,10,264,264
3,11,272,272
3,12,283,283
3,13,290,290
3,14,262,262
3,15,220,220
3,16,154,154
3,17,104,104
3,18,58,58
3,19,25,25
3,20,10,10
3,21,2,2
3,22,3,3
3,23,NA,NA
3,24,NA,NA
3,25,NA,NA
3,26,NA,NA
3,27,NA,NA
3,28,NA,NA
3,29,NA,NA
3,30,NA,NA
3,31,NA,NA
3,32,NA,NA
3,33,NA,NA
3,34,NA,NA
3,35,NA,NA
3,36,NA,NA
3,37,NA,NA
3,38,NA,NA
3,39,NA,NA
3,40,NA,NA
3,41,NA,NA
3,42,NA,NA
3,43,NA,NA
