"SIM","YEAR","N","N_OBS"
1,1,918,918
1,2,872,872
1,3,872,872
1,4,876,876
1,5,1006,1006
1,6,395,395
1,7,421,421
1,8,461,461
1,9,477,477
1,10,507,507
1,11,527,527
1,12,548,548
1,13,562,562
1,14,574,574
1,15,610,610
1,16,637,637
1,17,665,665
1,18,703,703
1,19,758,758
1,20,792,792
1,21,831,831
1,22,864,864
1,23,903,903
1,24,945,945
1,25,994,994
1,26,1073,1073
1,27,282,282
1,28,309,309
1,29,331,331
1,30,372,372
1,31,392,392
1,32,411,411
1,33,432,432
1,34,440,440
1,35,448,448
1,36,457,457
1,37,460,460
1,38,475,475
1,39,501,501
1,40,535,535
1,41,564,564
1,42,597,597
1,43,631,631
1,44,681,681
1,45,710,710
1,46,734,734
1,47,759,759
1,48,784,784
1,49,812,812
1,50,834,834
1,51,886,886
1,52,949,949
1,53,1005,1005
1,54,180,180
1,55,195,195
1,56,219,219
1,57,241,241
1,58,259,259
1,59,284,284
1,60,290,290
1,61,310,310
1,62,312,312
1,63,317,317
1,64,323,323
1,65,326,326
1,66,336,336
1,67,342,342
1,68,348,348
1,69,352,352
1,70,359,359
1,71,387,387
1,72,410,410
1,73,432,432
1,74,454,454
1,75,482,482
1,76,522,522
1,77,564,564
1,78,585,585
1,79,614,614
1,80,626,626
1,81,632,632
1,82,651,651
1,83,664,664
1,84,689,689
1,85,718,718
1,86,768,768
1,87,828,828
1,88,891,891
1,89,947,947
1,90,988,988
1,91,1019,1019
1,92,155,155
1,93,168,168
1,94,174,174
1,95,178,178
1,96,175,175
1,97,171,171
1,98,169,169
1,99,169,169
1,100,166,166
2,1,986,986
2,2,993,993
2,3,1012,1012
2,4,224,224
2,5,260,260
2,6,295,295
2,7,321,321
2,8,349,349
2,9,370,370
2,10,395,395
2,11,425,425
2,12,435,435
2,13,436,436
2,14,433,433
2,15,432,432
2,16,427,427
2,17,427,427
2,18,430,430
2,19,425,425
2,20,424,424
2,21,421,421
2,22,424,424
2,23,430,430
2,24,442,442
2,25,453,453
2,26,481,481
2,27,512,512
2,28,548,548
2,29,619,619
2,30,682,682
2,31,720,720
2,32,767,767
2,33,799,799
2,34,833,833
2,35,863,863
2,36,918,918
2,37,1001,1001
2,38,846,846
2,39,916,916
2,40,1007,1007
2,41,550,550
2,42,607,607
2,43,638,638
2,44,664,664
2,45,694,694
2,46,734,734
2,47,764,764
2,48,792,792
2,49,823,823
2,50,888,888
2,51,966,966
2,52,1035,1035
2,53,470,470
2,54,545,545
2,55,582,582
2,56,604,604
2,57,644,644
2,58,661,661
2,59,695,695
2,60,720,720
2,61,744,744
2,62,774,774
2,63,839,839
2,64,910,910
2,65,978,978
2,66,1051,1051
2,67,385,385
2,68,431,431
2,69,481,481
2,70,517,517
2,71,545,545
2,72,581,581
2,73,617,617
2,74,624,624
2,75,648,648
2,76,677,677
2,77,707,707
2,78,749,749
2,79,814,814
2,80,883,883
2,81,938,938
2,82,998,998
2,83,1086,1086
2,84,523,523
2,85,543,543
2,86,581,581
2,87,615,615
2,88,635,635
2,89,662,662
2,90,704,704
2,91,764,764
2,92,820,820
2,93,879,879
2,94,941,941
2,95,1011,1011
2,96,401,401
2,97,420,420
2,98,442,442
2,99,478,478
2,100,507,507
3,1,987,987
3,2,993,993
3,3,1048,1048
3,4,260,260
3,5,285,285
3,6,301,301
3,7,333,333
3,8,370,370
3,9,396,396
