"SIM","status","year"
1,TRUE,27
2,TRUE,19
3,TRUE,26
4,TRUE,22
5,TRUE,21
6,TRUE,15
7,TRUE,33
8,TRUE,23
9,TRUE,20
10,TRUE,42
11,TRUE,12
12,TRUE,23
13,TRUE,24
14,TRUE,21
15,TRUE,19
16,TRUE,16
17,TRUE,23
18,TRUE,1
19,TRUE,10
20,TRUE,15
21,TRUE,18
22,TRUE,24
23,TRUE,10
24,TRUE,12
25,TRUE,18
26,TRUE,14
27,TRUE,14
28,TRUE,26
29,TRUE,16
30,TRUE,12
31,TRUE,25
32,TRUE,23
33,TRUE,11
34,TRUE,24
35,TRUE,20
36,TRUE,15
37,TRUE,12
38,TRUE,24
39,TRUE,24
40,TRUE,30
41,TRUE,37
42,TRUE,29
43,TRUE,10
44,TRUE,2
45,TRUE,8
46,TRUE,21
47,TRUE,2
48,TRUE,25
49,TRUE,28
50,TRUE,21
51,TRUE,18
52,TRUE,2
53,TRUE,11
54,TRUE,25
55,TRUE,28
56,TRUE,21
57,TRUE,2
58,TRUE,12
59,TRUE,2
60,TRUE,15
61,TRUE,2
62,TRUE,17
63,TRUE,15
64,TRUE,18
65,TRUE,16
66,TRUE,16
67,TRUE,20
68,TRUE,53
69,TRUE,13
70,TRUE,22
71,TRUE,10
72,TRUE,12
73,TRUE,13
74,TRUE,17
75,TRUE,19
76,TRUE,2
77,TRUE,9
78,TRUE,21
79,TRUE,23
80,TRUE,16
81,TRUE,18
82,TRUE,21
83,TRUE,20
84,TRUE,30
85,TRUE,20
86,TRUE,21
87,TRUE,21
88,TRUE,28
89,TRUE,10
90,TRUE,34
91,TRUE,21
92,TRUE,16
93,TRUE,22
94,TRUE,16
95,TRUE,15
96,TRUE,18
97,TRUE,2
98,TRUE,2
99,TRUE,20
100,TRUE,17
