"SIM","YEAR","N","N_OBS"
1,1,1006,1006
1,2,751,751
1,3,777,777
1,4,805,805
1,5,932,932
1,6,996,996
1,7,1068,1068
1,8,323,323
1,9,346,346
1,10,370,370
1,11,397,397
1,12,416,416
1,13,443,443
1,14,473,473
1,15,488,488
1,16,534,534
1,17,609,609
1,18,658,658
1,19,713,713
1,20,761,761
1,21,801,801
1,22,851,851
1,23,905,905
1,24,981,981
1,25,1047,1047
1,26,409,409
1,27,433,433
1,28,479,479
1,29,538,538
1,30,591,591
1,31,644,644
1,32,690,690
1,33,751,751
1,34,800,800
1,35,865,865
1,36,937,937
1,37,1015,1015
1,38,471,471
1,39,516,516
1,40,552,552
1,41,582,582
1,42,632,632
1,43,687,687
1,44,709,709
1,45,746,746
1,46,804,804
1,47,877,877
1,48,938,938
1,49,998,998
1,50,1073,1073
1,51,344,344
1,52,366,366
1,53,415,415
1,54,471,471
1,55,498,498
1,56,536,536
1,57,587,587
1,58,622,622
1,59,660,660
1,60,695,695
1,61,758,758
1,62,841,841
1,63,898,898
1,64,967,967
1,65,1039,1039
1,66,262,262
1,67,253,253
1,68,271,271
1,69,285,285
1,70,322,322
1,71,375,375
1,72,418,418
1,73,449,449
1,74,492,492
1,75,537,537
1,76,570,570
1,77,616,616
1,78,662,662
1,79,710,710
1,80,776,776
1,81,832,832
1,82,885,885
1,83,958,958
1,84,1019,1019
1,85,87,87
1,86,107,107
1,87,108,108
1,88,111,111
1,89,116,116
1,90,123,123
1,91,126,126
1,92,122,122
1,93,120,120
1,94,110,110
1,95,111,111
1,96,104,104
1,97,104,104
1,98,95,95
1,99,98,98
1,100,98,98
2,1,1059,1059
2,2,904,904
2,3,907,907
2,4,910,910
2,5,1046,1046
2,6,228,228
2,7,245,245
2,8,273,273
2,9,307,307
2,10,338,338
2,11,371,371
2,12,402,402
2,13,428,428
2,14,439,439
2,15,435,435
2,16,433,433
2,17,427,427
2,18,412,412
2,19,402,402
2,20,408,408
2,21,406,406
2,22,392,392
2,23,391,391
2,24,390,390
2,25,385,385
2,26,386,386
2,27,381,381
2,28,379,379
2,29,374,374
2,30,369,369
2,31,365,365
2,32,346,346
2,33,341,341
2,34,341,341
2,35,342,342
2,36,342,342
2,37,340,340
2,38,340,340
2,39,339,339
2,40,335,335
2,41,334,334
2,42,330,330
2,43,324,324
2,44,320,320
2,45,315,315
2,46,312,312
2,47,308,308
2,48,304,304
2,49,299,299
2,50,294,294
2,51,289,289
2,52,289,289
2,53,289,289
2,54,282,282
2,55,280,280
2,56,275,275
2,57,270,270
2,58,263,263
2,59,262,262
2,60,260,260
2,61,260,260
2,62,254,254
2,63,245,245
2,64,243,243
2,65,239,239
2,66,238,238
2,67,233,233
2,68,229,229
2,69,226,226
2,70,226,226
2,71,221,221
2,72,218,218
2,73,216,216
2,74,212,212
2,75,208,208
2,76,202,202
2,77,200,200
2,78,195,195
2,79,190,190
2,80,186,186
2,81,180,180
2,82,177,177
2,83,173,173
2,84,167,167
2,85,166,166
2,86,158,158
2,87,157,157
2,88,151,151
2,89,144,144
2,90,143,143
2,91,136,136
2,92,132,132
2,93,121,121
2,94,117,117
2,95,114,114
2,96,111,111
2,97,104,104
2,98,97,97
2,99,97,97
2,100,94,94
3,1,990,990
3,2,990,990
3,3,959,959
3,4,993,993
3,5,1138,1138
3,6,375,375
3,7,392,392
3,8,402,402
3,9,414,414
3,10,433,433
3,11,463,463
3,12,493,493
3,13,516,516
3,14,544,544
3,15,576,576
3,16,603,603
3,17,645,645
3,18,694,694
3,19,762,762
3,20,831,831
3,21,889,889
3,22,951,951
3,23,992,992
3,24,1017,1017
3,25,450,450
3,26,467,467
3,27,508,508
3,28,523,523
3,29,549,549
3,30,593,593
3,31,635,635
3,32,701,701
3,33,769,769
3,34,816,816
3,35,880,880
3,36,925,925
3,37,961,961
3,38,989,989
3,39,1015,1015
3,40,462,462
3,41,453,453
3,42,467,467
3,43,487,487
3,44,530,530
3,45,563,563
3,46,613,613
3,47,663,663
3,48,730,730
3,49,784,784
3,50,831,831
3,51,861,861
3,52,886,886
3,53,912,912
3,54,939,939
3,55,956,956
3,56,1013,1013
3,57,276,276
3,58,287,287
3,59,313,313
3,60,327,327
3,61,356,356
3,62,384,384
3,63,390,390
3,64,410,410
3,65,429,429
3,66,458,458
3,67,500,500
3,68,550,550
3,69,594,594
3,70,653,653
3,71,707,707
3,72,746,746
3,73,783,783
3,74,802,802
3,75,842,842
3,76,866,866
3,77,885,885
3,78,935,935
3,79,1006,1006
3,80,64,64
3,81,77,77
3,82,82,82
3,83,86,86
3,84,89,89
3,85,94,94
3,86,91,91
3,87,88,88
3,88,83,83
3,89,81,81
3,90,71,71
3,91,63,63
3,92,58,58
3,93,52,52
3,94,50,50
3,95,42,42
3,96,38,38
3,97,36,36
3,98,34,34
3,99,30,30
3,100,26,26
4,1,1019,1019
4,2,776,776
4,3,796,796
4,4,822,822
4,5,967,967
4,6,1019,1019
4,7,718,718
4,8,724,724
4,9,755,755
4,10,816,816
4,11,879,879
4,12,924,924
4,13,989,989
4,14,1063,1063
4,15,481,481
4,16,496,496
4,17,540,540
4,18,588,588
4,19,629,629
4,20,673,673
4,21,711,711
4,22,753,753
4,23,797,797
4,24,859,859
4,25,926,926
4,26,1001,1001
4,27,943,943
4,28,1002,1002
4,29,1096,1096
4,30,320,320
4,31,345,345
4,32,383,383
4,33,412,412
4,34,461,461
4,35,507,507
4,36,551,551
4,37,571,571
4,38,598,598
4,39,622,622
4,40,643,643
4,41,672,672
4,42,718,718
4,43,772,772
4,44,840,840
4,45,917,917
4,46,980,980
4,47,1069,1069
4,48,302,302
4,49,299,299
4,50,318,318
4,51,351,351
4,52,396,396
4,53,432,432
4,54,460,460
4,55,487,487
4,56,507,507
4,57,534,534
4,58,549,549
4,59,570,570
4,60,603,603
4,61,653,653
4,62,705,705
4,63,768,768
4,64,837,837
4,65,911,911
4,66,995,995
4,67,1098,1098
4,68,139,139
4,69,162,162
4,70,194,194
4,71,212,212
4,72,218,218
4,73,240,240
4,74,268,268
4,75,298,298
4,76,324,324
4,77,357,357
4,78,375,375
4,79,401,401
4,80,419,419
4,81,440,440
4,82,450,450
4,83,461,461
4,84,485,485
4,85,523,523
4,86,561,561
4,87,604,604
4,88,647,647
4,89,706,706
4,90,758,758
4,91,803,803
4,92,872,872
4,93,959,959
4,94,1035,1035
4,95,772,772
4,96,848,848
4,97,921,921
4,98,986,986
4,99,1062,1062
4,100,112,112
5,1,983,983
5,2,1010,1010
5,3,746,746
5,4,747,747
5,5,864,864
5,6,897,897
5,7,954,954
5,8,1006,1006
5,9,378,378
5,10,417,417
5,11,457,457
5,12,483,483
5,13,534,534
5,14,583,583
5,15,606,606
5,16,616,616
5,17,642,642
5,18,660,660
5,19,684,684
5,20,704,704
5,21,734,734
5,22,763,763
5,23,807,807
5,24,854,854
5,25,914,914
5,26,990,990
5,27,1062,1062
5,28,307,307
5,29,334,334
5,30,360,360
5,31,376,376
5,32,399,399
5,33,431,431
5,34,467,467
5,35,507,507
5,36,516,516
5,37,530,530
5,38,551,551
5,39,558,558
5,40,566,566
5,41,590,590
5,42,620,620
5,43,646,646
5,44,660,660
5,45,691,691
5,46,735,735
5,47,784,784
5,48,824,824
5,49,891,891
5,50,953,953
5,51,1028,1028
5,52,272,272
5,53,277,277
5,54,288,288
5,55,312,312
5,56,323,323
5,57,348,348
5,58,381,381
5,59,408,408
5,60,431,431
5,61,450,450
5,62,461,461
5,63,461,461
5,64,468,468
5,65,479,479
5,66,512,512
5,67,527,527
5,68,538,538
5,69,556,556
5,70,581,581
5,71,630,630
5,72,665,665
5,73,702,702
5,74,747,747
5,75,808,808
5,76,855,855
5,77,934,934
5,78,1003,1003
5,79,256,256
5,80,289,289
5,81,307,307
5,82,331,331
5,83,350,350
5,84,361,361
5,85,361,361
5,86,355,355
5,87,352,352
5,88,354,354
5,89,358,358
5,90,364,364
5,91,372,372
5,92,379,379
5,93,396,396
5,94,414,414
5,95,422,422
5,96,423,423
5,97,431,431
5,98,432,432
5,99,444,444
5,100,473,473
6,1,987,987
6,2,999,999
6,3,948,948
6,4,985,985
6,5,1146,1146
6,6,211,211
6,7,215,215
6,8,215,215
6,9,221,221
6,10,230,230
6,11,230,230
6,12,228,228
6,13,231,231
6,14,231,231
6,15,226,226
6,16,223,223
6,17,216,216
6,18,210,210
6,19,208,208
6,20,202,202
6,21,197,197
6,22,182,182
6,23,181,181
6,24,179,179
6,25,178,178
6,26,176,176
6,27,170,170
6,28,170,170
6,29,163,163
6,30,160,160
6,31,152,152
6,32,154,154
6,33,149,149
6,34,142,142
6,35,143,143
6,36,139,139
6,37,138,138
6,38,133,133
6,39,133,133
6,40,125,125
6,41,122,122
6,42,119,119
6,43,110,110
6,44,111,111
6,45,109,109
6,46,108,108
6,47,107,107
6,48,110,110
6,49,108,108
6,50,99,99
6,51,94,94
6,52,89,89
6,53,86,86
6,54,81,81
6,55,75,75
6,56,69,69
6,57,69,69
6,58,60,60
6,59,62,62
6,60,57,57
6,61,56,56
6,62,49,49
6,63,43,43
6,64,45,45
6,65,36,36
6,66,35,35
6,67,33,33
6,68,31,31
6,69,23,23
6,70,19,19
6,71,21,21
6,72,15,15
6,73,11,11
6,74,9,9
6,75,4,4
6,76,4,4
6,77,3,3
6,78,3,3
6,79,2,2
6,80,NA,NA
6,81,NA,NA
6,82,NA,NA
6,83,NA,NA
6,84,NA,NA
6,85,NA,NA
6,86,NA,NA
6,87,NA,NA
6,88,NA,NA
6,89,NA,NA
6,90,NA,NA
6,91,NA,NA
6,92,NA,NA
6,93,NA,NA
6,94,NA,NA
6,95,NA,NA
6,96,NA,NA
6,97,NA,NA
6,98,NA,NA
6,99,NA,NA
6,100,NA,NA
7,1,1013,1013
7,2,925,925
7,3,919,919
7,4,930,930
7,5,1087,1087
7,6,363,363
7,7,370,370
7,8,383,383
7,9,404,404
7,10,433,433
7,11,463,463
7,12,507,507
7,13,564,564
7,14,625,625
7,15,663,663
7,16,699,699
7,17,714,714
7,18,712,712
7,19,699,699
7,20,687,687
7,21,711,711
7,22,711,711
7,23,713,713
7,24,723,723
7,25,740,740
7,26,773,773
7,27,801,801
7,28,841,841
7,29,897,897
7,30,954,954
7,31,1008,1008
7,32,387,387
7,33,394,394
7,34,441,441
7,35,487,487
7,36,532,532
7,37,570,570
7,38,612,612
7,39,636,636
7,40,641,641
7,41,642,642
7,42,638,638
7,43,656,656
7,44,663,663
7,45,692,692
7,46,729,729
7,47,750,750
7,48,791,791
7,49,845,845
7,50,901,901
7,51,957,957
7,52,997,997
7,53,1022,1022
7,54,227,227
7,55,233,233
7,56,241,241
7,57,259,259
7,58,284,284
7,59,313,313
7,60,347,347
7,61,383,383
7,62,429,429
7,63,456,456
7,64,476,476
7,65,500,500
7,66,519,519
7,67,521,521
7,68,511,511
7,69,504,504
7,70,495,495
7,71,503,503
7,72,505,505
7,73,500,500
7,74,504,504
7,75,505,505
7,76,521,521
7,77,528,528
7,78,523,523
7,79,529,529
7,80,543,543
7,81,571,571
7,82,610,610
7,83,629,629
7,84,671,671
7,85,711,711
7,86,751,751
7,87,785,785
7,88,823,823
7,89,850,850
7,90,871,871
7,91,881,881
7,92,915,915
7,93,984,984
7,94,1030,1030
7,95,819,819
7,96,866,866
7,97,894,894
7,98,937,937
7,99,987,987
7,100,1041,1041
8,1,922,922
8,2,920,920
8,3,918,918
8,4,960,960
8,5,1096,1096
8,6,257,257
8,7,259,259
8,8,270,270
8,9,286,286
8,10,310,310
8,11,344,344
8,12,387,387
8,13,414,414
8,14,446,446
8,15,492,492
8,16,543,543
8,17,582,582
8,18,630,630
8,19,664,664
8,20,713,713
8,21,779,779
8,22,837,837
8,23,916,916
8,24,958,958
8,25,983,983
8,26,1006,1006
8,27,349,349
8,28,347,347
8,29,360,360
8,30,398,398
8,31,442,442
8,32,490,490
8,33,542,542
8,34,577,577
8,35,613,613
8,36,656,656
8,37,716,716
8,38,765,765
8,39,834,834
8,40,878,878
8,41,919,919
8,42,940,940
8,43,942,942
8,44,957,957
8,45,990,990
8,46,1029,1029
8,47,435,435
8,48,464,464
8,49,483,483
8,50,508,508
8,51,544,544
8,52,577,577
8,53,618,618
8,54,681,681
8,55,734,734
8,56,782,782
8,57,813,813
8,58,854,854
8,59,867,867
8,60,855,855
8,61,852,852
8,62,873,873
8,63,884,884
8,64,923,923
8,65,965,965
8,66,1003,1003
8,67,476,476
8,68,488,488
8,69,519,519
8,70,578,578
8,71,638,638
8,72,683,683
8,73,735,735
8,74,770,770
8,75,804,804
8,76,810,810
8,77,798,798
8,78,813,813
8,79,839,839
8,80,866,866
8,81,915,915
8,82,949,949
8,83,1019,1019
8,84,29,29
8,85,28,28
8,86,30,30
8,87,35,35
8,88,39,39
8,89,36,36
8,90,36,36
8,91,40,40
8,92,51,51
8,93,54,54
8,94,61,61
8,95,64,64
8,96,72,72
8,97,77,77
8,98,83,83
8,99,88,88
8,100,98,98
9,1,1004,1004
9,2,754,754
9,3,785,785
9,4,826,826
9,5,967,967
9,6,1015,1015
9,7,240,240
9,8,234,234
9,9,232,232
9,10,234,234
9,11,235,235
9,12,220,220
9,13,214,214
9,14,212,212
9,15,213,213
9,16,208,208
9,17,206,206
9,18,198,198
9,19,196,196
9,20,194,194
9,21,191,191
9,22,187,187
9,23,180,180
9,24,177,177
9,25,168,168
9,26,162,162
9,27,162,162
9,28,154,154
9,29,154,154
9,30,149,149
9,31,148,148
9,32,141,141
9,33,136,136
9,34,138,138
9,35,127,127
9,36,130,130
9,37,119,119
