"SIM","YEAR","N","N_OBS"
1,1,985,985
1,2,1008,1008
1,3,702,702
1,4,743,743
1,5,887,887
1,6,953,953
1,7,992,992
1,8,1075,1075
1,9,668,668
1,10,730,730
1,11,790,790
1,12,838,838
1,13,889,889
1,14,944,944
1,15,1024,1024
1,16,616,616
1,17,674,674
1,18,723,723
1,19,770,770
1,20,820,820
1,21,875,875
1,22,926,926
1,23,1006,1006
1,24,683,683
1,25,743,743
1,26,775,775
1,27,830,830
1,28,886,886
1,29,957,957
1,30,1033,1033
1,31,730,730
1,32,784,784
1,33,832,832
1,34,884,884
1,35,961,961
1,36,1039,1039
1,37,818,818
1,38,854,854
1,39,925,925
1,40,994,994
1,41,1068,1068
1,42,913,913
1,43,973,973
1,44,1040,1040
1,45,783,783
1,46,840,840
1,47,916,916
1,48,987,987
1,49,1071,1071
1,50,787,787
1,51,849,849
1,52,915,915
1,53,976,976
1,54,1048,1048
1,55,798,798
1,56,857,857
1,57,913,913
1,58,980,980
1,59,1048,1048
1,60,735,735
1,61,782,782
1,62,844,844
1,63,901,901
1,64,975,975
1,65,1033,1033
1,66,767,767
1,67,825,825
1,68,883,883
1,69,940,940
1,70,1000,1000
1,71,1083,1083
1,72,818,818
1,73,884,884
1,74,960,960
1,75,1035,1035
1,76,745,745
1,77,793,793
1,78,848,848
1,79,919,919
1,80,983,983
1,81,1064,1064
1,82,897,897
1,83,954,954
1,84,1036,1036
1,85,851,851
1,86,914,914
1,87,980,980
1,88,1081,1081
1,89,938,938
1,90,1017,1017
1,91,835,835
1,92,899,899
1,93,974,974
1,94,1071,1071
1,95,990,990
1,96,1096,1096
1,97,961,961
1,98,1064,1064
1,99,946,946
1,100,1053,1053
2,1,966,966
2,2,1002,1002
2,3,606,606
2,4,615,615
2,5,700,700
2,6,726,726
2,7,781,781
2,8,835,835
2,9,905,905
2,10,974,974
2,11,1058,1058
2,12,742,742
2,13,813,813
2,14,888,888
2,15,954,954
2,16,1018,1018
2,17,702,702
2,18,762,762
2,19,848,848
2,20,908,908
2,21,989,989
2,22,1056,1056
2,23,773,773
2,24,851,851
2,25,913,913
2,26,980,980
2,27,1037,1037
2,28,756,756
2,29,835,835
2,30,902,902
2,31,952,952
2,32,1023,1023
2,33,819,819
2,34,897,897
2,35,948,948
2,36,1010,1010
2,37,681,681
2,38,759,759
2,39,818,818
2,40,871,871
2,41,939,939
2,42,1000,1000
2,43,1067,1067
2,44,787,787
2,45,850,850
2,46,896,896
2,47,984,984
2,48,1043,1043
2,49,848,848
2,50,890,890
2,51,953,953
2,52,1009,1009
2,53,809,809
2,54,847,847
2,55,891,891
2,56,934,934
2,57,992,992
2,58,1079,1079
2,59,838,838
2,60,898,898
2,61,944,944
2,62,1009,1009
2,63,781,781
2,64,819,819
2,65,860,860
2,66,908,908
2,67,957,957
2,68,1041,1041
2,69,798,798
2,70,848,848
2,71,898,898
2,72,967,967
2,73,1063,1063
2,74,840,840
2,75,891,891
2,76,964,964
2,77,1060,1060
2,78,888,888
2,79,949,949
2,80,1038,1038
2,81,897,897
2,82,977,977
2,83,1060,1060
2,84,907,907
2,85,993,993
2,86,1100,1100
2,87,916,916
2,88,1005,1005
2,89,921,921
2,90,1010,1010
2,91,810,810
2,92,859,859
2,93,927,927
2,94,1009,1009
2,95,876,876
2,96,950,950
2,97,1048,1048
2,98,866,866
2,99,939,939
2,100,1031,1031
3,1,955,955
3,2,948,948
3,3,953,953
3,4,976,976
3,5,1123,1123
3,6,736,736
3,7,759,759
3,8,783,783
3,9,812,812
3,10,855,855
3,11,923,923
3,12,964,964
3,13,1005,1005
3,14,650,650
3,15,686,686
3,16,711,711
3,17,758,758
3,18,793,793
3,19,833,833
3,20,880,880
3,21,929,929
3,22,976,976
3,23,1030,1030
3,24,643,643
3,25,670,670
3,26,707,707
3,27,744,744
3,28,776,776
3,29,832,832
3,30,888,888
