"SIM","status","year"
1,FALSE,NA
2,TRUE,82
3,TRUE,15
4,TRUE,52
5,TRUE,36
6,FALSE,NA
7,TRUE,36
8,TRUE,5
9,TRUE,10
10,TRUE,32
11,TRUE,48
12,TRUE,12
13,TRUE,72
14,FALSE,NA
15,TRUE,72
16,TRUE,6
17,TRUE,34
18,TRUE,8
19,TRUE,30
20,TRUE,42
21,FALSE,NA
22,FALSE,NA
23,TRUE,5
24,FALSE,NA
25,FALSE,NA
26,FALSE,NA
27,TRUE,8
28,TRUE,6
29,TRUE,6
30,TRUE,51
31,TRUE,78
32,FALSE,NA
33,TRUE,64
34,TRUE,28
35,TRUE,5
36,TRUE,67
37,TRUE,7
38,TRUE,30
39,FALSE,NA
40,TRUE,80
41,TRUE,6
42,TRUE,5
43,TRUE,60
44,TRUE,57
45,TRUE,17
46,TRUE,54
47,TRUE,6
48,TRUE,40
49,TRUE,25
50,TRUE,60
51,TRUE,61
52,TRUE,54
53,TRUE,6
54,TRUE,4
55,TRUE,10
56,TRUE,78
57,TRUE,83
58,TRUE,7
59,TRUE,29
60,TRUE,62
61,TRUE,96
62,TRUE,48
63,TRUE,26
64,TRUE,6
65,TRUE,28
66,TRUE,38
67,TRUE,73
68,TRUE,49
69,TRUE,94
70,TRUE,41
71,FALSE,NA
72,TRUE,6
73,FALSE,NA
74,FALSE,NA
75,TRUE,6
76,TRUE,45
77,TRUE,6
78,TRUE,5
79,TRUE,47
80,TRUE,6
81,TRUE,47
82,TRUE,71
83,TRUE,37
84,TRUE,6
85,TRUE,88
86,TRUE,57
87,TRUE,40
88,TRUE,5
89,TRUE,59
90,TRUE,3
91,TRUE,7
92,TRUE,68
93,TRUE,47
94,TRUE,6
95,TRUE,12
96,TRUE,4
97,TRUE,37
98,TRUE,51
99,TRUE,97
100,TRUE,43
