"SIM","YEAR","N","N_OBS"
1,1,1043,1043
1,2,1018,1018
1,3,123,123
1,4,130,130
1,5,151,151
1,6,154,154
1,7,165,165
1,8,176,176
1,9,176,176
1,10,184,184
1,11,196,196
1,12,201,201
1,13,211,211
1,14,223,223
1,15,238,238
1,16,259,259
1,17,280,280
1,18,306,306
1,19,327,327
1,20,330,330
1,21,333,333
1,22,335,335
1,23,338,338
1,24,337,337
1,25,333,333
1,26,343,343
1,27,362,362
1,28,390,390
1,29,419,419
1,30,434,434
1,31,458,458
1,32,473,473
1,33,492,492
1,34,516,516
1,35,531,531
1,36,554,554
1,37,592,592
1,38,618,618
1,39,656,656
1,40,693,693
1,41,725,725
1,42,758,758
1,43,823,823
1,44,926,926
1,45,1027,1027
1,46,259,259
1,47,279,279
1,48,303,303
1,49,332,332
1,50,352,352
1,51,369,369
1,52,380,380
1,53,391,391
1,54,397,397
1,55,419,419
1,56,432,432
1,57,444,444
1,58,464,464
1,59,492,492
1,60,515,515
1,61,545,545
1,62,569,569
1,63,601,601
1,64,628,628
1,65,660,660
1,66,710,710
1,67,789,789
1,68,878,878
1,69,951,951
1,70,1012,1012
1,71,NA,NA
1,72,NA,NA
1,73,NA,NA
1,74,NA,NA
1,75,NA,NA
1,76,NA,NA
1,77,NA,NA
1,78,NA,NA
1,79,NA,NA
1,80,NA,NA
1,81,NA,NA
1,82,NA,NA
1,83,NA,NA
1,84,NA,NA
1,85,NA,NA
1,86,NA,NA
1,87,NA,NA
1,88,NA,NA
1,89,NA,NA
1,90,NA,NA
1,91,NA,NA
1,92,NA,NA
1,93,NA,NA
1,94,NA,NA
1,95,NA,NA
1,96,NA,NA
1,97,NA,NA
1,98,NA,NA
1,99,NA,NA
1,100,NA,NA
2,1,996,996
2,2,1040,1040
2,3,195,195
2,4,202,202
2,5,243,243
2,6,264,264
2,7,282,282
2,8,305,305
2,9,328,328
2,10,337,337
2,11,353,353
2,12,363,363
2,13,386,386
2,14,419,419
2,15,458,458
2,16,504,504
2,17,552,552
2,18,612,612
2,19,666,666
2,20,712,712
2,21,763,763
2,22,811,811
2,23,864,864
2,24,932,932
2,25,1009,1009
2,26,385,385
2,27,434,434
2,28,471,471
2,29,515,515
2,30,582,582
2,31,626,626
2,32,673,673
2,33,717,717
2,34,761,761
2,35,819,819
2,36,885,885
2,37,952,952
2,38,1039,1039
2,39,178,178
2,40,203,203
2,41,202,202
2,42,204,204
2,43,208,208
2,44,200,200
2,45,199,199
2,46,188,188
2,47,177,177
2,48,169,169
2,49,163,163
2,50,161,161
2,51,155,155
2,52,152,152
2,53,150,150
2,54,145,145
2,55,138,138
2,56,139,139
2,57,128,128
2,58,126,126
2,59,126,126
2,60,114,114
2,61,114,114
2,62,115,115
2,63,110,110
2,64,93,93
2,65,96,96
2,66,108,108
2,67,98,98
2,68,85,85
2,69,89,89
2,70,78,78
2,71,79,79
2,72,72,72
2,73,74,74
2,74,69,69
2,75,66,66
2,76,64,64
2,77,58,58
2,78,55,55
2,79,50,50
2,80,51,51
2,81,47,47
2,82,44,44
2,83,40,40
2,84,34,34
2,85,29,29
2,86,26,26
2,87,20,20
2,88,20,20
2,89,16,16
2,90,13,13
2,91,11,11
2,92,5,5
2,93,4,4
2,94,3,3
2,95,2,2
2,96,NA,NA
2,97,NA,NA
2,98,NA,NA
2,99,NA,NA
2,100,NA,NA
3,1,968,968
3,2,994,994
3,3,995,995
3,4,1035,1035
3,5,104,104
3,6,106,106
3,7,109,109
3,8,111,111
3,9,118,118
3,10,114,114
3,11,107,107
3,12,102,102
3,13,101,101
3,14,97,97
3,15,95,95
3,16,89,89
3,17,86,86
3,18,86,86
3,19,85,85
3,20,83,83
3,21,85,85
3,22,92,92
3,23,97,97
3,24,105,105
3,25,123,123
3,26,133,133
3,27,145,145
3,28,159,159
3,29,178,178
3,30,191,191
3,31,214,214
3,32,245,245
3,33,271,271
3,34,290,290
3,35,306,306
3,36,319,319
3,37,327,327
3,38,342,342
3,39,381,381
3,40,420,420
3,41,451,451
3,42,488,488
3,43,528,528
3,44,600,600
3,45,670,670
3,46,721,721
3,47,778,778
3,48,842,842
3,49,904,904
3,50,992,992
3,51,1083,1083
3,52,78,78
3,53,92,92
3,54,110,110
3,55,117,117
3,56,133,133
3,57,146,146
3,58,159,159
3,59,172,172
3,60,179,179
3,61,183,183
3,62,189,189
3,63,202,202
3,64,204,204
3,65,211,211
3,66,205,205
3,67,204,204
3,68,196,196
3,69,190,190
3,70,190,190
3,71,182,182
3,72,180,180
3,73,177,177
3,74,173,173
3,75,170,170
3,76,165,165
3,77,162,162
3,78,158,158
3,79,158,158
3,80,156,156
3,81,149,149
3,82,143,143
3,83,141,141
3,84,138,138
3,85,134,134
3,86,133,133
3,87,130,130
3,88,118,118
3,89,115,115
3,90,114,114
3,91,109,109
3,92,110,110
3,93,105,105
3,94,98,98
3,95,85,85
3,96,64,64
3,97,56,56
3,98,57,57
3,99,54,54
3,100,52,52
4,1,956,956
4,2,977,977
4,3,999,999
4,4,1057,1057
4,5,125,125
4,6,130,130
4,7,133,133
4,8,145,145
4,9,164,164
4,10,180,180
4,11,188,188
4,12,190,190
4,13,196,196
4,14,213,213
4,15,220,220
4,16,234,234
4,17,234,234
4,18,245,245
4,19,249,249
4,20,241,241
4,21,236,236
4,22,237,237
4,23,236,236
4,24,233,233
4,25,232,232
4,26,231,231
4,27,234,234
4,28,239,239
4,29,239,239
4,30,236,236
4,31,227,227
4,32,225,225
4,33,218,218
4,34,216,216
4,35,214,214
4,36,210,210
4,37,209,209
4,38,203,203
4,39,198,198
4,40,197,197
4,41,194,194
4,42,194,194
4,43,190,190
4,44,189,189
4,45,184,184
4,46,179,179
4,47,178,178
4,48,173,173
4,49,171,171
4,50,170,170
4,51,168,168
4,52,162,162
4,53,160,160
4,54,158,158
4,55,154,154
4,56,152,152
4,57,148,148
4,58,142,142
4,59,140,140
4,60,137,137
4,61,134,134
4,62,134,134
4,63,124,124
4,64,123,123
4,65,121,121
4,66,113,113
4,67,107,107
4,68,106,106
4,69,103,103
4,70,100,100
4,71,89,89
4,72,88,88
4,73,83,83
4,74,83,83
4,75,78,78
4,76,74,74
4,77,70,70
4,78,61,61
4,79,57,57
4,80,52,52
4,81,45,45
4,82,44,44
4,83,43,43
4,84,41,41
4,85,41,41
4,86,37,37
4,87,33,33
4,88,28,28
4,89,24,24
4,90,23,23
4,91,21,21
4,92,17,17
4,93,14,14
4,94,13,13
4,95,11,11
4,96,7,7
4,97,7,7
4,98,6,6
4,99,7,7
4,100,10,10
5,1,933,933
5,2,910,910
5,3,898,898
5,4,920,920
5,5,1050,1050
5,6,224,224
5,7,215,215
5,8,211,211
5,9,210,210
5,10,213,213
5,11,208,208
5,12,208,208
5,13,207,207
5,14,212,212
5,15,218,218
5,16,234,234
5,17,251,251
5,18,274,274
5,19,294,294
5,20,314,314
5,21,337,337
5,22,373,373
5,23,394,394
5,24,412,412
5,25,416,416
5,26,429,429
5,27,454,454
5,28,482,482
5,29,516,516
5,30,570,570
5,31,618,618
5,32,670,670
5,33,724,724
5,34,782,782
5,35,826,826
5,36,849,849
5,37,876,876
5,38,907,907
5,39,934,934
5,40,979,979
5,41,1030,1030
5,42,102,102
5,43,101,101
5,44,102,102
5,45,106,106
5,46,115,115
5,47,129,129
5,48,147,147
5,49,151,151
5,50,161,161
5,51,172,172
5,52,184,184
5,53,196,196
5,54,211,211
5,55,225,225
5,56,248,248
5,57,272,272
5,58,280,280
5,59,287,287
5,60,291,291
5,61,297,297
5,62,307,307
5,63,328,328
5,64,354,354
5,65,385,385
5,66,435,435
5,67,471,471
5,68,513,513
5,69,560,560
5,70,614,614
5,71,658,658
5,72,695,695
