"SIM","YEAR","N","N_OBS"
1,1,927,927
1,2,946,946
1,3,920,920
1,4,956,956
1,5,1100,1100
1,6,1081,1081
1,7,643,643
1,8,658,658
1,9,677,677
1,10,683,683
1,11,693,693
1,12,722,722
1,13,733,733
1,14,766,766
1,15,798,798
1,16,852,852
1,17,899,899
1,18,944,944
1,19,989,989
1,20,1033,1033
1,21,1009,1009
1,22,963,963
1,23,1003,1003
1,24,953,953
1,25,990,990
1,26,1033,1033
1,27,959,959
1,28,1004,1004
1,29,790,790
1,30,835,835
1,31,877,877
1,32,907,907
1,33,961,961
1,34,1001,1001
1,35,928,928
1,36,973,973
1,37,1015,1015
1,38,999,999
1,39,1028,1028
1,40,337,337
1,41,362,362
1,42,389,389
1,43,418,418
1,44,464,464
1,45,501,501
1,46,515,515
1,47,536,536
1,48,538,538
1,49,540,540
1,50,532,532
1,51,529,529
1,52,526,526
1,53,518,518
1,54,519,519
1,55,510,510
1,56,504,504
1,57,504,504
1,58,497,497
1,59,500,500
1,60,493,493
1,61,495,495
1,62,489,489
1,63,486,486
1,64,482,482
1,65,477,477
1,66,474,474
1,67,473,473
1,68,468,468
1,69,463,463
1,70,459,459
1,71,454,454
1,72,454,454
1,73,446,446
1,74,451,451
1,75,447,447
1,76,451,451
1,77,460,460
1,78,479,479
1,79,506,506
1,80,530,530
1,81,560,560
1,82,599,599
1,83,626,626
1,84,660,660
1,85,696,696
1,86,726,726
1,87,757,757
1,88,790,790
1,89,814,814
1,90,852,852
1,91,892,892
1,92,911,911
1,93,944,944
1,94,975,975
1,95,1023,1023
1,96,778,778
1,97,811,811
1,98,847,847
1,99,888,888
1,100,922,922
2,1,1003,1003
2,2,810,810
2,3,836,836
2,4,889,889
2,5,1043,1043
2,6,366,366
2,7,365,365
2,8,368,368
2,9,374,374
2,10,378,378
2,11,391,391
2,12,404,404
2,13,435,435
2,14,455,455
2,15,479,479
2,16,514,514
2,17,571,571
2,18,630,630
2,19,677,677
2,20,718,718
2,21,774,774
2,22,838,838
2,23,902,902
2,24,951,951
2,25,1031,1031
2,26,1058,1058
2,27,865,865
2,28,926,926
2,29,994,994
2,30,1073,1073
2,31,255,255
2,32,265,265
2,33,267,267
2,34,263,263
2,35,253,253
2,36,249,249
2,37,237,237
2,38,229,229
2,39,232,232
2,40,230,230
2,41,226,226
2,42,226,226
2,43,217,217
2,44,215,215
2,45,209,209
2,46,206,206
2,47,197,197
2,48,192,192
2,49,190,190
2,50,184,184
2,51,183,183
2,52,179,179
2,53,178,178
2,54,169,169
2,55,172,172
2,56,163,163
2,57,161,161
2,58,153,153
2,59,157,157
2,60,152,152
2,61,148,148
2,62,144,144
2,63,141,141
2,64,136,136
2,65,133,133
2,66,131,131
2,67,122,122
2,68,123,123
2,69,118,118
2,70,112,112
2,71,115,115
2,72,109,109
2,73,106,106
2,74,99,99
2,75,98,98
2,76,96,96
2,77,89,89
2,78,86,86
2,79,84,84
2,80,81,81
2,81,76,76
2,82,78,78
2,83,74,74
2,84,73,73
2,85,75,75
2,86,73,73
2,87,67,67
2,88,65,65
2,89,64,64
2,90,63,63
2,91,66,66
2,92,61,61
2,93,67,67
2,94,73,73
2,95,81,81
2,96,83,83
2,97,85,85
2,98,95,95
2,99,104,104
2,100,115,115
3,1,982,982
3,2,1001,1001
3,3,1005,1005
3,4,947,947
3,5,1100,1100
3,6,1079,1079
3,7,520,520
3,8,538,538
3,9,562,562
3,10,593,593
3,11,617,617
3,12,627,627
3,13,628,628
3,14,637,637
3,15,650,650
3,16,661,661
3,17,671,671
3,18,690,690
3,19,723,723
3,20,743,743
3,21,771,771
3,22,800,800
3,23,858,858
3,24,909,909
3,25,988,988
3,26,1030,1030
3,27,303,303
3,28,317,317
3,29,339,339
3,30,361,361
3,31,384,384
3,32,385,385
3,33,398,398
3,34,408,408
3,35,433,433
3,36,460,460
3,37,483,483
3,38,491,491
3,39,491,491
3,40,492,492
3,41,484,484
3,42,466,466
3,43,455,455
3,44,449,449
3,45,445,445
3,46,439,439
3,47,433,433
3,48,440,440
3,49,436,436
3,50,430,430
3,51,427,427
3,52,419,419
3,53,411,411
3,54,401,401
3,55,410,410
3,56,403,403
3,57,401,401
3,58,394,394
3,59,393,393
3,60,382,382
3,61,375,375
3,62,375,375
3,63,371,371
3,64,371,371
3,65,367,367
3,66,368,368
3,67,357,357
3,68,354,354
3,69,344,344
3,70,343,343
3,71,337,337
3,72,338,338
3,73,337,337
3,74,332,332
3,75,327,327
3,76,322,322
3,77,315,315
