"SIM","YEAR","N","N_OBS"
1,1,1001,1001
1,2,828,828
1,3,860,860
1,4,926,926
1,5,1131,1131
1,6,839,839
1,7,909,909
1,8,1004,1004
1,9,839,839
1,10,881,881
1,11,989,989
1,12,1071,1071
1,13,812,812
1,14,867,867
1,15,959,959
1,16,1042,1042
1,17,786,786
1,18,869,869
1,19,955,955
1,20,1035,1035
1,21,819,819
1,22,870,870
1,23,970,970
1,24,1060,1060
1,25,670,670
1,26,727,727
1,27,806,806
1,28,897,897
1,29,980,980
1,30,1069,1069
1,31,771,771
1,32,852,852
1,33,951,951
1,34,1051,1051
1,35,722,722
1,36,786,786
1,37,877,877
1,38,956,956
1,39,1043,1043
1,40,707,707
1,41,760,760
1,42,854,854
1,43,930,930
1,44,1012,1012
1,45,863,863
1,46,944,944
1,47,1012,1012
1,48,780,780
1,49,866,866
1,50,952,952
1,51,1016,1016
1,52,674,674
1,53,745,745
1,54,825,825
1,55,902,902
1,56,960,960
1,57,1015,1015
1,58,899,899
1,59,959,959
1,60,985,985
1,61,1030,1030
1,62,765,765
1,63,849,849
1,64,916,916
1,65,939,939
1,66,990,990
1,67,1053,1053
1,68,771,771
1,69,820,820
1,70,871,871
1,71,928,928
1,72,979,979
1,73,1029,1029
1,74,801,801
1,75,862,862
1,76,916,916
1,77,960,960
1,78,1003,1003
1,79,750,750
1,80,830,830
1,81,865,865
1,82,898,898
1,83,950,950
1,84,1001,1001
1,85,713,713
1,86,780,780
1,87,829,829
1,88,862,862
1,89,920,920
1,90,965,965
1,91,1043,1043
1,92,996,996
1,93,1063,1063
1,94,639,639
1,95,693,693
1,96,773,773
1,97,825,825
1,98,859,859
1,99,907,907
1,100,935,935
2,1,958,958
2,2,970,970
2,3,980,980
2,4,987,987
2,5,1156,1156
2,6,675,675
2,7,681,681
2,8,684,684
2,9,700,700
2,10,727,727
2,11,750,750
2,12,765,765
2,13,805,805
2,14,882,882
2,15,945,945
2,16,997,997
2,17,1050,1050
2,18,787,787
2,19,826,826
2,20,885,885
2,21,954,954
2,22,1010,1010
2,23,626,626
2,24,643,643
2,25,671,671
2,26,703,703
2,27,736,736
2,28,787,787
2,29,829,829
2,30,893,893
2,31,945,945
2,32,995,995
2,33,1029,1029
2,34,609,609
2,35,634,634
2,36,669,669
2,37,705,705
2,38,760,760
2,39,826,826
2,40,881,881
2,41,944,944
2,42,977,977
2,43,1041,1041
2,44,796,796
2,45,843,843
2,46,897,897
2,47,940,940
2,48,989,989
2,49,1039,1039
2,50,741,741
2,51,813,813
2,52,874,874
2,53,917,917
2,54,963,963
2,55,1008,1008
2,56,767,767
2,57,814,814
2,58,882,882
2,59,926,926
2,60,978,978
2,61,1040,1040
2,62,846,846
2,63,896,896
2,64,945,945
2,65,1010,1010
2,66,719,719
2,67,768,768
2,68,825,825
2,69,862,862
2,70,902,902
2,71,961,961
2,72,1020,1020
2,73,827,827
2,74,868,868
2,75,926,926
2,76,985,985
2,77,1069,1069
2,78,819,819
2,79,843,843
2,80,903,903
2,81,945,945
2,82,1014,1014
2,83,746,746
2,84,796,796
2,85,833,833
2,86,895,895
2,87,950,950
2,88,1008,1008
2,89,988,988
2,90,1076,1076
2,91,854,854
2,92,866,866
2,93,909,909
2,94,976,976
2,95,1048,1048
2,96,804,804
2,97,866,866
2,98,936,936
2,99,1004,1004
2,100,769,769
3,1,992,992
