"SIM","YEAR","usr","yld","bud","scares","kills","castr","crops","feeds","helps","noact"
1,37,4,3947.67252449998,2115.09266941336,48,0,0,1,0,0,0
1,37,5,3927.81543749998,873.264121734587,148,0,0,0,0,0,0
1,37,6,3820.60395624998,2161.8382466567,141,0,0,0,0,0,0
1,37,7,4111.80833749997,1631.56539365668,90,0,0,0,0,0,0
1,37,8,4284.91929499997,2878.56670325752,49,0,0,1,0,0,0
1,38,1,4487.94934999997,1616.30027056966,98,0,0,0,0,0,0
1,38,2,4275.99116999997,789.099615034503,74,0,0,0,0,0,0
1,38,3,4130.35436249997,2181.97301994167,96,0,0,1,0,0,0
1,38,4,3939.26752449998,904.823710609871,117,0,0,0,0,0,0
1,38,5,3923.69043749998,960.045881395286,48,0,0,0,0,0,0
1,38,6,3820.60395624998,2272.86374945437,120,0,0,0,0,0,0
1,38,7,4111.28883749996,2209.07097794828,90,0,0,1,0,0,0
1,38,8,4283.64429499997,1961.05634732792,154,0,0,10,0,0,0
1,39,1,4480.88684999997,1625.93723145749,85,0,0,0,0,0,0
1,39,2,4272.19116999997,1100.30446172406,41,0,0,1,0,0,0
1,39,3,4130.27154999997,2581.19768842209,114,0,0,1,0,0,0
1,39,4,3938.35127449998,1303.9344907632,47,0,0,1,0,0,0
1,39,5,3916.61793749998,1887.1335875129,50,0,0,1,0,0,0
1,39,6,3818.61645624998,1116.36655317795,119,0,0,1,0,0,0
1,39,7,4111.28883749996,1603.17667307109,116,0,0,0,0,0,0
1,39,8,4283.64429499997,2027.16420967028,103,0,0,0,0,0,0
1,40,1,4479.76184999997,1723.01193084457,135,0,0,0,0,0,0
1,40,2,4265.65866999997,1574.70593554288,91,0,0,0,0,0,0
1,40,3,4140.52704999997,1159.64951443179,163,0,0,62,0,0,0
1,40,4,3930.04377449998,1313.23036531132,108,0,0,0,0,0,0
1,40,5,3910.83668749998,633.729155093298,157,0,0,0,0,0,0
1,40,6,3815.39145624998,1003.85947143621,93,0,0,0,0,0,0
1,40,7,4111.28883749996,1897.19450672212,133,0,0,0,0,0,0
1,40,8,4288.80279499997,1344.87836435912,144,0,0,29,0,0,0
1,41,1,4476.08184999997,861.890682562384,90,0,0,1,0,0,0
1,41,2,4259.18804499997,793.416502502682,82,0,0,1,0,0,0
1,41,3,4135.58204999997,2328.25729355473,61,0,0,0,0,0,0
1,41,4,3923.38127449998,1315.21542811533,69,0,0,0,0,0,0
1,41,5,3908.08668749998,1123.88060876852,33,0,0,0,0,0,0
1,41,6,3812.11645624998,1637.17386951312,52,0,0,1,0,0,0
1,41,7,4109.27633749996,1182.3694282001,99,0,0,1,0,0,0
1,41,8,4289.09079499997,2129.19671911321,70,0,0,1,0,0,0
1,42,1,4476.26184999997,2387.324581266,32,0,0,6,0,0,0
1,42,2,4261.30854499997,1483.42765395663,24,0,0,19,0,0,0
1,42,3,4139.37904999997,2718.69048753399,75,0,0,45,0,0,0
1,42,4,3925.44393449998,1665.79670859887,43,0,0,24,0,0,0
1,42,5,3903.12393749998,1364.84074283125,38,0,0,17,0,0,0
1,42,6,3811.45757624998,1802.15139507766,51,0,0,36,0,0,0
1,42,7,4112.83293749996,1769.40738034042,34,0,0,33,0,0,0
1,42,8,4296.43289499996,2087.80081952814,65,0,0,50,0,0,0
1,43,1,4470.61406999997,2189.24012217532,113,0,0,1,0,0,0
1,43,2,4257.75604499997,1752.00120830986,70,0,0,1,0,0,0
1,43,3,4137.47904999997,1899.58358158855,129,0,0,0,0,0,0
1,43,4,3922.16268449998,1603.91565047548,79,0,0,0,0,0,0
1,43,5,3897.21893749998,813.477526053769,64,0,0,2,0,0,0
1,43,6,3804.50757624998,641.325648860379,85,0,0,1,0,0,0
1,43,7,4111.78843749996,1582.66969416899,84,0,0,0,0,0,0
1,43,8,4294.46689499997,2196.69520198434,97,0,0,5,0,0,0
1,44,1,4469.36406999997,1253.45249855228,218,0,0,0,0,0,0
1,44,2,4253.84354499997,1700.52059924454,171,0,0,4,0,0,0
1,44,3,4137.93154999997,1628.40344887734,174,0,0,15,0,0,0
1,44,4,3917.11924699998,1467.74681181821,159,0,0,1,0,0,0
1,44,5,3891.08143749998,1812.11784280824,81,0,0,0,0,0,0
1,44,6,3799.00757624998,1880.65874763356,64,0,0,0,0,0,0
1,44,7,4109.39843749996,1494.05498244773,144,0,0,14,0,0,0
1,44,8,4301.28639499996,1967.5597198304,159,0,0,60,0,0,0
1,45,1,4469.36406999997,1668.43030571365,125,0,0,0,0,0,0
1,45,2,4253.84354499997,1866.21631175278,169,0,0,0,0,0,0
1,45,3,4141.54154999997,896.969848143065,142,0,0,20,0,0,0
1,45,4,3915.18174699998,2040.07230215594,146,0,0,0,0,0,0
1,45,5,3880.98143749998,962.597888552125,170,0,0,11,0,0,0
1,45,6,3786.98882624998,1407.66282841276,161,0,0,27,0,0,0
1,45,7,4106.39843749996,934.32973968731,149,0,0,0,0,0,0
1,45,8,4306.07139499996,1315.0535874466,165,0,0,31,0,0,0
1,46,1,4460.64406999997,1154.44105414869,67,0,0,6,0,0,0
1,46,2,4253.12416999997,422.882711912229,69,0,0,21,0,0,0
1,46,3,4137.54654999997,817.95053663167,36,0,0,3,0,0,0
1,46,4,3919.51124699998,1280.86957857134,65,0,0,48,0,0,0
1,46,5,3879.19393749998,842.447160379317,38,0,0,5,0,0,0
1,46,6,3786.05132624998,1592.36587479086,54,0,0,11,0,0,0
1,46,7,4097.65013749996,1948.70796155299,38,0,0,2,0,0,0
1,46,8,4301.20514499996,1822.36559580629,51,0,0,9,0,0,0
1,47,1,4456.54906999997,2143.8011631261,115,0,0,0,0,0,0
1,47,2,4249.68666999997,2699.5773871432,42,0,0,0,0,0,0
1,47,3,4131.17654999997,1692.23659915106,81,0,0,0,0,0,0
1,47,4,3917.67374699998,2190.72582708335,128,0,0,0,0,0,0
1,47,5,3872.14893749998,1795.41256484518,84,0,0,0,0,0,0
1,47,6,3779.57007624998,629.145624638908,156,0,0,3,0,0,0
1,47,7,4096.58363749996,1341.69738758586,158,0,0,36,0,0,0
1,47,8,4300.28814499996,1687.95034397759,174,0,0,8,0,0,0
1,48,1,4450.73656999997,1010.0907051023,107,0,0,0,0,0,0
1,48,2,4238.13241999997,1555.96708919812,130,0,0,9,0,0,0
1,48,3,4122.98604999997,1496.9085869635,84,0,0,1,0,0,0
1,48,4,3912.62524699998,2109.71506469056,109,0,0,1,0,0,0
1,48,5,3865.86893749998,2459.52877461856,89,0,0,1,0,0,0
1,48,6,3775.72007624998,1123.94029397745,31,0,0,0,0,0,0
1,48,7,4096.58363749996,1371.08893232124,67,0,0,0,0,0,0
1,48,8,4300.28814499996,2268.72720636726,84,0,0,0,0,0,0
1,49,1,4449.51156999997,2483.74337915411,77,0,0,0,0,0,0
1,49,2,4237.18241999997,2427.94792530361,119,0,0,0,0,0,0
1,49,3,4120.58604999997,1379.60600357309,115,0,0,0,0,0,0
1,49,4,3912.99824699998,1054.55846667812,153,0,0,12,0,0,0
1,49,5,3867.58031249998,1043.57169064252,159,0,0,39,0,0,0
