"SIM","status","year"
1,FALSE,NA
2,TRUE,22
3,TRUE,56
4,TRUE,2
5,TRUE,5
6,FALSE,NA
7,FALSE,NA
8,TRUE,5
9,FALSE,NA
10,TRUE,56
11,FALSE,NA
12,TRUE,76
13,FALSE,NA
14,TRUE,87
15,TRUE,22
16,FALSE,NA
17,TRUE,28
18,TRUE,50
19,FALSE,NA
20,TRUE,96
21,FALSE,NA
22,TRUE,36
23,FALSE,NA
24,FALSE,NA
25,FALSE,NA
26,FALSE,NA
27,FALSE,NA
28,FALSE,NA
29,TRUE,2
30,TRUE,80
31,FALSE,NA
32,TRUE,72
33,FALSE,NA
34,FALSE,NA
35,FALSE,NA
36,TRUE,2
37,FALSE,NA
38,TRUE,52
39,TRUE,16
40,FALSE,NA
41,FALSE,NA
42,FALSE,NA
43,TRUE,67
44,TRUE,45
45,FALSE,NA
46,FALSE,NA
47,TRUE,2
48,TRUE,16
49,TRUE,64
50,FALSE,NA
51,TRUE,88
52,FALSE,NA
53,TRUE,76
54,FALSE,NA
55,FALSE,NA
56,FALSE,NA
57,TRUE,4
58,FALSE,NA
59,FALSE,NA
60,FALSE,NA
61,FALSE,NA
62,FALSE,NA
63,TRUE,99
64,TRUE,36
65,TRUE,74
66,TRUE,89
67,FALSE,NA
68,FALSE,NA
69,TRUE,86
70,FALSE,NA
71,FALSE,NA
72,FALSE,NA
73,TRUE,66
74,FALSE,NA
75,TRUE,50
76,TRUE,51
77,FALSE,NA
78,TRUE,3
79,TRUE,2
80,TRUE,36
81,TRUE,77
82,TRUE,38
83,TRUE,4
84,FALSE,NA
85,FALSE,NA
86,FALSE,NA
87,TRUE,46
88,FALSE,NA
89,FALSE,NA
90,FALSE,NA
91,FALSE,NA
92,TRUE,39
93,TRUE,2
94,FALSE,NA
95,TRUE,55
96,TRUE,2
97,FALSE,NA
98,TRUE,3
99,FALSE,NA
100,TRUE,68
