"SIM","YEAR","N","N_OBS"
1,1,646,646
1,2,675,675
1,3,697,697
1,4,722,722
1,5,846,846
1,6,903,903
1,7,988,988
1,8,1059,1059
1,9,181,181
1,10,184,184
1,11,201,201
1,12,219,219
1,13,229,229
1,14,242,242
1,15,271,271
1,16,306,306
1,17,340,340
1,18,363,363
1,19,380,380
1,20,423,423
1,21,445,445
1,22,465,465
1,23,475,475
1,24,486,486
1,25,506,506
1,26,529,529
1,27,583,583
1,28,625,625
1,29,662,662
1,30,707,707
1,31,761,761
1,32,809,809
1,33,894,894
1,34,963,963
1,35,1023,1023
1,36,51,51
1,37,57,57
1,38,60,60
1,39,63,63
1,40,69,69
1,41,76,76
1,42,77,77
1,43,84,84
1,44,87,87
1,45,95,95
1,46,103,103
1,47,111,111
1,48,117,117
1,49,127,127
1,50,148,148
1,51,177,177
1,52,202,202
1,53,206,206
1,54,208,208
1,55,214,214
1,56,219,219
1,57,233,233
1,58,247,247
1,59,276,276
1,60,292,292
1,61,318,318
1,62,321,321
1,63,323,323
1,64,322,322
1,65,320,320
1,66,320,320
1,67,318,318
1,68,319,319
1,69,322,322
1,70,330,330
1,71,343,343
1,72,363,363
1,73,388,388
1,74,431,431
1,75,465,465
1,76,492,492
1,77,525,525
1,78,564,564
1,79,593,593
1,80,626,626
1,81,692,692
1,82,768,768
1,83,836,836
1,84,883,883
1,85,941,941
1,86,1017,1017
1,87,134,134
1,88,153,153
1,89,175,175
1,90,194,194
1,91,188,188
1,92,186,186
1,93,178,178
1,94,176,176
1,95,162,162
1,96,156,156
1,97,154,154
1,98,151,151
1,99,148,148
1,100,143,143
2,1,987,987
2,2,1012,1012
2,3,7,7
2,4,9,9
2,5,11,11
2,6,12,12
2,7,11,11
2,8,14,14
2,9,13,13
2,10,15,15
2,11,18,18
2,12,19,19
2,13,18,18
2,14,16,16
2,15,15,15
2,16,14,14
2,17,10,10
2,18,5,5
2,19,5,5
2,20,6,6
2,21,3,3
2,22,NA,NA
2,23,NA,NA
2,24,NA,NA
2,25,NA,NA
2,26,NA,NA
2,27,NA,NA
2,28,NA,NA
2,29,NA,NA
2,30,NA,NA
2,31,NA,NA
2,32,NA,NA
2,33,NA,NA
2,34,NA,NA
2,35,NA,NA
2,36,NA,NA
2,37,NA,NA
2,38,NA,NA
2,39,NA,NA
2,40,NA,NA
2,41,NA,NA
2,42,NA,NA
2,43,NA,NA
2,44,NA,NA
2,45,NA,NA
2,46,NA,NA
2,47,NA,NA
2,48,NA,NA
2,49,NA,NA
2,50,NA,NA
2,51,NA,NA
2,52,NA,NA
2,53,NA,NA
2,54,NA,NA
2,55,NA,NA
2,56,NA,NA
2,57,NA,NA
2,58,NA,NA
2,59,NA,NA
2,60,NA,NA
2,61,NA,NA
2,62,NA,NA
2,63,NA,NA
2,64,NA,NA
2,65,NA,NA
2,66,NA,NA
2,67,NA,NA
2,68,NA,NA
2,69,NA,NA
2,70,NA,NA
2,71,NA,NA
2,72,NA,NA
2,73,NA,NA
2,74,NA,NA
2,75,NA,NA
2,76,NA,NA
2,77,NA,NA
2,78,NA,NA
2,79,NA,NA
2,80,NA,NA
2,81,NA,NA
2,82,NA,NA
2,83,NA,NA
2,84,NA,NA
2,85,NA,NA
2,86,NA,NA
2,87,NA,NA
2,88,NA,NA
2,89,NA,NA
2,90,NA,NA
2,91,NA,NA
2,92,NA,NA
2,93,NA,NA
2,94,NA,NA
2,95,NA,NA
2,96,NA,NA
2,97,NA,NA
2,98,NA,NA
2,99,NA,NA
2,100,NA,NA
3,1,973,973
3,2,968,968
3,3,975,975
3,4,1007,1007
3,5,29,29
3,6,36,36
3,7,35,35
3,8,36,36
3,9,38,38
3,10,43,43
3,11,50,50
3,12,54,54
3,13,62,62
3,14,62,62
3,15,63,63
3,16,64,64
3,17,66,66
3,18,61,61
3,19,58,58
3,20,48,48
3,21,47,47
3,22,40,40
3,23,37,37
3,24,34,34
3,25,31,31
3,26,29,29
3,27,24,24
3,28,21,21
3,29,18,18
3,30,17,17
3,31,17,17
3,32,17,17
3,33,14,14
3,34,16,16
3,35,15,15
3,36,14,14
3,37,13,13
3,38,15,15
3,39,11,11
3,40,7,7
3,41,5,5
3,42,4,4
3,43,3,3
3,44,3,3
3,45,3,3
3,46,3,3
3,47,4,4
3,48,5,5
3,49,6,6
3,50,6,6
3,51,9,9
3,52,8,8
3,53,6,6
3,54,5,5
3,55,2,2
3,56,NA,NA
3,57,NA,NA
3,58,NA,NA
3,59,NA,NA
3,60,NA,NA
3,61,NA,NA
3,62,NA,NA
3,63,NA,NA
3,64,NA,NA
3,65,NA,NA
3,66,NA,NA
3,67,NA,NA
3,68,NA,NA
3,69,NA,NA
3,70,NA,NA
3,71,NA,NA
3,72,NA,NA
3,73,NA,NA
3,74,NA,NA
3,75,NA,NA
3,76,NA,NA
3,77,NA,NA
3,78,NA,NA
3,79,NA,NA
3,80,NA,NA
3,81,NA,NA
3,82,NA,NA
3,83,NA,NA
3,84,NA,NA
3,85,NA,NA
3,86,NA,NA
3,87,NA,NA
3,88,NA,NA
3,89,NA,NA
3,90,NA,NA
3,91,NA,NA
3,92,NA,NA
3,93,NA,NA
3,94,NA,NA
3,95,NA,NA
3,96,NA,NA
3,97,NA,NA
3,98,NA,NA
3,99,NA,NA
3,100,NA,NA
4,1,1005,1005
4,2,NA,NA
4,3,NA,NA
4,4,NA,NA
4,5,NA,NA
4,6,NA,NA
4,7,NA,NA
4,8,NA,NA
4,9,NA,NA
4,10,NA,NA
4,11,NA,NA
4,12,NA,NA
4,13,NA,NA
4,14,NA,NA
4,15,NA,NA
4,16,NA,NA
4,17,NA,NA
4,18,NA,NA
4,19,NA,NA
4,20,NA,NA
4,21,NA,NA
4,22,NA,NA
4,23,NA,NA
4,24,NA,NA
4,25,NA,NA
4,26,NA,NA
4,27,NA,NA
4,28,NA,NA
4,29,NA,NA
4,30,NA,NA
4,31,NA,NA
4,32,NA,NA
4,33,NA,NA
4,34,NA,NA
4,35,NA,NA
4,36,NA,NA
4,37,NA,NA
4,38,NA,NA
4,39,NA,NA
4,40,NA,NA
4,41,NA,NA
4,42,NA,NA
4,43,NA,NA
4,44,NA,NA
4,45,NA,NA
4,46,NA,NA
4,47,NA,NA
4,48,NA,NA
4,49,NA,NA
4,50,NA,NA
4,51,NA,NA
4,52,NA,NA
4,53,NA,NA
4,54,NA,NA
4,55,NA,NA
4,56,NA,NA
4,57,NA,NA
4,58,NA,NA
4,59,NA,NA
4,60,NA,NA
4,61,NA,NA
4,62,NA,NA
4,63,NA,NA
4,64,NA,NA
4,65,NA,NA
4,66,NA,NA
4,67,NA,NA
4,68,NA,NA
4,69,NA,NA
4,70,NA,NA
4,71,NA,NA
4,72,NA,NA
4,73,NA,NA
4,74,NA,NA
4,75,NA,NA
4,76,NA,NA
4,77,NA,NA
4,78,NA,NA
4,79,NA,NA
4,80,NA,NA
4,81,NA,NA
4,82,NA,NA
4,83,NA,NA
4,84,NA,NA
4,85,NA,NA
4,86,NA,NA
4,87,NA,NA
4,88,NA,NA
4,89,NA,NA
4,90,NA,NA
4,91,NA,NA
4,92,NA,NA
4,93,NA,NA
4,94,NA,NA
4,95,NA,NA
4,96,NA,NA
4,97,NA,NA
4,98,NA,NA
4,99,NA,NA
4,100,NA,NA
5,1,960,960
5,2,968,968
5,3,994,994
5,4,1031,1031
5,5,NA,NA
5,6,NA,NA
5,7,NA,NA
5,8,NA,NA
5,9,NA,NA
5,10,NA,NA
5,11,NA,NA
5,12,NA,NA
5,13,NA,NA
5,14,NA,NA
5,15,NA,NA
5,16,NA,NA
5,17,NA,NA
5,18,NA,NA
5,19,NA,NA
5,20,NA,NA
5,21,NA,NA
5,22,NA,NA
5,23,NA,NA
5,24,NA,NA
5,25,NA,NA
5,26,NA,NA
5,27,NA,NA
5,28,NA,NA
5,29,NA,NA
5,30,NA,NA
5,31,NA,NA
5,32,NA,NA
5,33,NA,NA
5,34,NA,NA
5,35,NA,NA
5,36,NA,NA
5,37,NA,NA
5,38,NA,NA
5,39,NA,NA
5,40,NA,NA
5,41,NA,NA
5,42,NA,NA
5,43,NA,NA
5,44,NA,NA
5,45,NA,NA
5,46,NA,NA
5,47,NA,NA
5,48,NA,NA
5,49,NA,NA
5,50,NA,NA
5,51,NA,NA
5,52,NA,NA
5,53,NA,NA
5,54,NA,NA
5,55,NA,NA
5,56,NA,NA
5,57,NA,NA
5,58,NA,NA
5,59,NA,NA
5,60,NA,NA
5,61,NA,NA
5,62,NA,NA
5,63,NA,NA
5,64,NA,NA
5,65,NA,NA
5,66,NA,NA
5,67,NA,NA
5,68,NA,NA
5,69,NA,NA
5,70,NA,NA
5,71,NA,NA
5,72,NA,NA
5,73,NA,NA
5,74,NA,NA
5,75,NA,NA
5,76,NA,NA
5,77,NA,NA
5,78,NA,NA
5,79,NA,NA
5,80,NA,NA
5,81,NA,NA
5,82,NA,NA
5,83,NA,NA
5,84,NA,NA
5,85,NA,NA
5,86,NA,NA
5,87,NA,NA
5,88,NA,NA
5,89,NA,NA
5,90,NA,NA
5,91,NA,NA
5,92,NA,NA
5,93,NA,NA
5,94,NA,NA
5,95,NA,NA
5,96,NA,NA
5,97,NA,NA
5,98,NA,NA
5,99,NA,NA
5,100,NA,NA
6,1,964,964
6,2,957,957
6,3,955,955
6,4,989,989
6,5,1144,1144
6,6,108,108
6,7,113,113
6,8,127,127
6,9,143,143
6,10,160,160
6,11,168,168
6,12,170,170
6,13,171,171
6,14,177,177
6,15,182,182
6,16,193,193
6,17,206,206
6,18,213,213
6,19,215,215
6,20,218,218
6,21,225,225
6,22,232,232
6,23,242,242
6,24,256,256
6,25,280,280
6,26,294,294
6,27,317,317
6,28,355,355
6,29,394,394
6,30,408,408
6,31,423,423
6,32,442,442
6,33,465,465
6,34,488,488
6,35,519,519
6,36,588,588
6,37,644,644
6,38,690,690
6,39,753,753
6,40,792,792
6,41,841,841
6,42,873,873
6,43,907,907
6,44,973,973
6,45,1038,1038
6,46,231,231
6,47,246,246
6,48,276,276
6,49,306,306
6,50,307,307
6,51,311,311
6,52,311,311
6,53,314,314
6,54,318,318
6,55,325,325
6,56,332,332
6,57,342,342
6,58,354,354
6,59,365,365
6,60,379,379
6,61,406,406
6,62,452,452
6,63,504,504
6,64,559,559
6,65,599,599
6,66,656,656
6,67,701,701
6,68,741,741
6,69,781,781
6,70,817,817
6,71,871,871
6,72,930,930
6,73,987,987
6,74,1043,1043
6,75,255,255
6,76,270,270
6,77,274,274
6,78,287,287
6,79,299,299
6,80,324,324
6,81,359,359
6,82,410,410
6,83,454,454
6,84,489,489
6,85,534,534
6,86,565,565
6,87,599,599
6,88,626,626
6,89,657,657
6,90,682,682
6,91,718,718
6,92,764,764
6,93,819,819
6,94,867,867
6,95,923,923
6,96,975,975
6,97,1038,1038
6,98,490,490
6,99,515,515
6,100,554,554
7,1,213,213
7,2,218,218
7,3,229,229
7,4,234,234
7,5,270,270
7,6,272,272
7,7,262,262
7,8,262,262
7,9,270,270
7,10,270,270
7,11,281,281
7,12,295,295
7,13,318,318
7,14,359,359
7,15,387,387
7,16,420,420
7,17,457,457
7,18,486,486
7,19,510,510
7,20,532,532
7,21,546,546
7,22,549,549
7,23,555,555
7,24,581,581
7,25,613,613
7,26,648,648
7,27,698,698
7,28,742,742
7,29,806,806
7,30,874,874
7,31,964,964
7,32,1032,1032
7,33,138,138
7,34,140,140
7,35,151,151
7,36,154,154
7,37,155,155
7,38,153,153
7,39,151,151
7,40,145,145
7,41,135,135
7,42,134,134
7,43,132,132
7,44,128,128
7,45,124,124
