"SIM","status","year"
1,TRUE,2
2,TRUE,24
3,TRUE,18
4,TRUE,18
5,TRUE,21
6,TRUE,35
7,TRUE,10
8,TRUE,19
9,TRUE,21
10,TRUE,15
11,TRUE,2
12,TRUE,18
13,TRUE,12
14,TRUE,28
15,TRUE,10
16,TRUE,22
17,TRUE,24
18,TRUE,11
19,TRUE,20
20,TRUE,32
21,TRUE,14
22,TRUE,12
23,TRUE,23
24,TRUE,47
25,TRUE,22
26,TRUE,19
27,TRUE,17
28,TRUE,14
29,TRUE,12
30,TRUE,18
31,TRUE,14
32,TRUE,14
33,TRUE,16
34,TRUE,17
35,TRUE,9
36,TRUE,11
37,TRUE,12
38,TRUE,2
39,TRUE,13
40,TRUE,9
41,TRUE,21
42,TRUE,21
43,TRUE,14
44,TRUE,26
45,TRUE,2
46,TRUE,30
47,TRUE,19
48,TRUE,21
49,TRUE,20
50,TRUE,29
51,TRUE,44
52,TRUE,2
53,TRUE,12
54,TRUE,2
55,TRUE,15
56,TRUE,12
57,TRUE,12
58,TRUE,2
59,TRUE,11
60,TRUE,33
61,TRUE,2
62,TRUE,16
63,TRUE,21
64,TRUE,2
65,TRUE,18
66,TRUE,14
67,TRUE,15
68,TRUE,2
69,TRUE,2
70,TRUE,20
71,TRUE,19
72,TRUE,22
73,TRUE,8
74,TRUE,16
75,TRUE,14
76,TRUE,22
77,TRUE,2
78,TRUE,15
79,TRUE,16
80,TRUE,21
81,TRUE,29
82,TRUE,16
83,TRUE,23
84,TRUE,21
85,TRUE,2
86,TRUE,23
87,TRUE,17
88,TRUE,26
89,TRUE,20
90,TRUE,12
91,TRUE,18
92,TRUE,27
93,TRUE,2
94,TRUE,12
95,TRUE,10
96,TRUE,19
97,TRUE,11
98,TRUE,12
99,TRUE,18
100,TRUE,25
