"SIM","status","year"
1,FALSE,NA
2,TRUE,5
3,TRUE,8
4,TRUE,6
5,TRUE,85
6,TRUE,6
7,TRUE,53
8,TRUE,9
9,TRUE,1
10,TRUE,6
11,TRUE,5
12,FALSE,NA
13,FALSE,NA
14,TRUE,19
15,FALSE,NA
16,TRUE,71
17,TRUE,67
18,TRUE,7
19,TRUE,83
20,TRUE,75
21,TRUE,86
22,TRUE,50
23,TRUE,69
24,TRUE,9
25,TRUE,62
26,TRUE,65
27,TRUE,5
28,TRUE,76
29,TRUE,6
30,TRUE,57
31,TRUE,76
32,TRUE,12
33,TRUE,3
34,TRUE,76
35,TRUE,6
36,TRUE,6
37,FALSE,NA
38,TRUE,21
39,TRUE,7
40,TRUE,42
41,TRUE,44
42,TRUE,79
43,TRUE,64
44,TRUE,7
45,TRUE,12
46,TRUE,15
47,TRUE,55
48,TRUE,90
49,TRUE,24
50,TRUE,40
51,TRUE,38
52,FALSE,NA
53,TRUE,5
54,TRUE,7
55,TRUE,5
56,TRUE,4
57,TRUE,58
58,TRUE,64
59,TRUE,44
60,TRUE,69
61,FALSE,NA
62,TRUE,54
63,TRUE,7
64,TRUE,7
65,TRUE,25
66,TRUE,7
67,TRUE,7
68,TRUE,9
69,TRUE,6
70,TRUE,5
71,TRUE,6
72,TRUE,36
73,TRUE,6
74,TRUE,15
75,TRUE,5
76,TRUE,6
77,TRUE,6
78,TRUE,76
79,TRUE,62
80,TRUE,3
81,TRUE,47
82,TRUE,89
83,TRUE,95
84,TRUE,6
85,TRUE,8
86,TRUE,52
87,FALSE,NA
88,TRUE,35
89,TRUE,53
90,TRUE,4
91,TRUE,61
92,TRUE,40
93,TRUE,11
94,TRUE,72
95,TRUE,19
96,TRUE,44
97,FALSE,NA
98,TRUE,23
99,TRUE,6
100,FALSE,NA
