"SIM","status","year"
1,TRUE,69
2,TRUE,76
3,TRUE,70
4,TRUE,43
5,FALSE,NA
6,FALSE,NA
7,TRUE,50
8,TRUE,82
9,TRUE,64
10,TRUE,82
11,TRUE,37
12,TRUE,61
13,TRUE,79
14,TRUE,7
15,TRUE,85
16,TRUE,88
17,FALSE,NA
18,TRUE,77
19,TRUE,77
20,TRUE,54
21,TRUE,72
22,TRUE,54
23,TRUE,5
24,TRUE,75
25,FALSE,NA
26,TRUE,22
27,TRUE,55
28,TRUE,64
29,TRUE,100
30,TRUE,72
31,TRUE,78
32,TRUE,64
33,TRUE,42
34,TRUE,64
35,TRUE,66
36,TRUE,66
37,TRUE,87
38,FALSE,NA
39,TRUE,58
40,TRUE,57
41,TRUE,84
42,TRUE,76
43,TRUE,78
44,TRUE,43
45,TRUE,64
46,TRUE,70
47,TRUE,66
48,TRUE,74
49,TRUE,64
50,TRUE,62
51,TRUE,35
52,FALSE,NA
53,TRUE,76
54,TRUE,79
55,TRUE,79
56,TRUE,65
57,TRUE,70
58,TRUE,79
59,TRUE,84
60,TRUE,79
61,TRUE,90
62,FALSE,NA
63,TRUE,74
64,TRUE,77
65,TRUE,46
66,TRUE,86
67,TRUE,61
68,TRUE,77
69,TRUE,83
70,TRUE,74
71,TRUE,80
72,FALSE,NA
73,TRUE,84
74,TRUE,56
75,TRUE,90
76,TRUE,37
77,TRUE,82
78,TRUE,60
79,TRUE,15
80,TRUE,91
81,TRUE,46
82,TRUE,87
83,FALSE,NA
84,TRUE,73
85,TRUE,77
86,TRUE,63
87,TRUE,85
88,TRUE,84
89,TRUE,64
90,TRUE,87
91,TRUE,55
92,TRUE,59
93,TRUE,73
94,FALSE,NA
95,TRUE,75
96,TRUE,67
97,FALSE,NA
98,TRUE,58
99,TRUE,87
100,TRUE,53
