"SIM","status","year"
1,TRUE,8
2,TRUE,23
3,TRUE,9
4,FALSE,NA
5,TRUE,14
6,TRUE,13
7,TRUE,13
8,TRUE,8
9,FALSE,NA
10,TRUE,14
11,FALSE,NA
12,TRUE,7
13,TRUE,83
14,FALSE,NA
15,TRUE,15
16,FALSE,NA
17,TRUE,17
18,TRUE,14
19,TRUE,30
20,FALSE,NA
21,TRUE,30
22,TRUE,11
23,TRUE,34
24,TRUE,36
25,TRUE,33
26,TRUE,12
27,TRUE,27
28,TRUE,80
29,TRUE,15
30,TRUE,53
31,TRUE,42
32,TRUE,33
33,TRUE,21
34,TRUE,23
35,TRUE,38
36,TRUE,16
37,TRUE,12
38,TRUE,21
39,FALSE,NA
40,TRUE,10
41,TRUE,38
42,TRUE,7
43,TRUE,18
44,TRUE,39
45,TRUE,25
46,FALSE,NA
47,TRUE,9
48,TRUE,7
49,TRUE,37
50,TRUE,19
51,TRUE,35
52,TRUE,19
53,TRUE,81
54,TRUE,23
55,TRUE,7
56,TRUE,19
57,TRUE,60
58,FALSE,NA
59,TRUE,48
60,FALSE,NA
61,FALSE,NA
62,TRUE,15
63,FALSE,NA
64,FALSE,NA
65,TRUE,23
66,TRUE,22
67,FALSE,NA
68,TRUE,34
69,FALSE,NA
70,FALSE,NA
71,TRUE,92
72,TRUE,33
73,TRUE,10
74,TRUE,10
75,TRUE,8
76,FALSE,NA
77,TRUE,50
78,TRUE,19
79,TRUE,22
80,TRUE,31
81,TRUE,87
82,TRUE,24
83,TRUE,27
84,TRUE,58
85,TRUE,16
86,TRUE,67
87,TRUE,22
88,FALSE,NA
89,FALSE,NA
90,TRUE,12
91,TRUE,51
92,TRUE,22
93,TRUE,25
94,TRUE,28
95,FALSE,NA
96,TRUE,35
97,TRUE,34
98,FALSE,NA
99,TRUE,13
100,TRUE,83
