"SIM","status","year"
1,TRUE,86
2,TRUE,2
3,TRUE,44
4,TRUE,61
5,TRUE,52
6,TRUE,51
7,TRUE,2
8,TRUE,42
9,TRUE,26
10,TRUE,34
11,TRUE,63
12,TRUE,47
13,TRUE,89
14,TRUE,44
15,TRUE,62
16,TRUE,18
17,TRUE,35
18,TRUE,38
19,TRUE,2
20,TRUE,57
21,TRUE,42
22,TRUE,38
23,TRUE,38
24,TRUE,80
25,TRUE,67
26,TRUE,32
27,TRUE,35
28,TRUE,2
29,TRUE,2
30,TRUE,77
31,TRUE,2
32,TRUE,49
33,TRUE,94
34,TRUE,34
35,TRUE,21
36,TRUE,43
37,TRUE,25
38,TRUE,56
39,TRUE,31
40,TRUE,57
41,TRUE,29
42,TRUE,29
43,TRUE,31
44,TRUE,56
45,TRUE,62
46,TRUE,43
47,TRUE,65
48,TRUE,39
49,TRUE,31
50,TRUE,37
51,TRUE,93
52,TRUE,2
53,TRUE,40
54,TRUE,31
55,TRUE,64
56,TRUE,35
57,FALSE,NA
58,TRUE,2
59,TRUE,44
60,TRUE,26
61,TRUE,90
62,TRUE,2
63,TRUE,41
64,FALSE,NA
65,TRUE,39
66,TRUE,96
67,TRUE,28
68,TRUE,95
69,FALSE,NA
70,TRUE,61
71,TRUE,62
72,TRUE,62
73,TRUE,32
74,TRUE,51
75,TRUE,25
76,TRUE,21
77,TRUE,17
78,TRUE,29
79,FALSE,NA
80,TRUE,28
81,TRUE,71
82,TRUE,24
83,TRUE,66
84,TRUE,33
85,TRUE,60
86,TRUE,70
87,FALSE,NA
88,TRUE,98
89,TRUE,22
90,TRUE,2
91,TRUE,31
92,TRUE,74
93,TRUE,46
94,TRUE,33
95,FALSE,NA
96,TRUE,42
97,TRUE,30
98,FALSE,NA
99,TRUE,40
100,TRUE,45
