"SIM","YEAR","N","N_OBS"
1,1,978,978
1,2,978,978
1,3,985,985
1,4,1023,1023
1,5,249,249
1,6,265,265
1,7,278,278
1,8,282,282
1,9,291,291
1,10,310,310
1,11,329,329
1,12,339,339
1,13,348,348
1,14,355,355
1,15,377,377
1,16,402,402
1,17,416,416
1,18,440,440
1,19,453,453
1,20,478,478
1,21,515,515
1,22,558,558
1,23,605,605
1,24,652,652
1,25,708,708
1,26,772,772
1,27,818,818
1,28,888,888
1,29,947,947
1,30,1009,1009
1,31,249,249
1,32,268,268
1,33,281,281
1,34,288,288
1,35,305,305
1,36,320,320
1,37,336,336
1,38,356,356
1,39,368,368
1,40,393,393
1,41,414,414
1,42,437,437
1,43,475,475
1,44,518,518
1,45,555,555
1,46,601,601
1,47,651,651
1,48,704,704
1,49,755,755
1,50,798,798
1,51,844,844
1,52,885,885
1,53,926,926
1,54,967,967
1,55,1009,1009
1,56,949,949
1,57,962,962
1,58,994,994
1,59,1026,1026
1,60,132,132
1,61,144,144
1,62,155,155
1,63,164,164
1,64,166,166
1,65,162,162
1,66,166,166
1,67,174,174
1,68,185,185
1,69,195,195
1,70,194,194
1,71,194,194
1,72,192,192
1,73,177,177
1,74,167,167
1,75,168,168
1,76,165,165
1,77,161,161
1,78,160,160
1,79,154,154
1,80,149,149
1,81,143,143
1,82,142,142
1,83,142,142
1,84,133,133
1,85,133,133
1,86,132,132
1,87,122,122
1,88,118,118
1,89,114,114
1,90,108,108
1,91,101,101
1,92,96,96
1,93,92,92
1,94,88,88
1,95,81,81
1,96,78,78
1,97,73,73
1,98,66,66
1,99,68,68
1,100,59,59
2,1,987,987
2,2,983,983
2,3,970,970
2,4,996,996
2,5,1160,1160
2,6,478,478
2,7,490,490
2,8,524,524
2,9,568,568
2,10,611,611
2,11,625,625
2,12,648,648
2,13,669,669
2,14,686,686
2,15,671,671
2,16,657,657
2,17,674,674
2,18,677,677
2,19,667,667
2,20,667,667
2,21,666,666
2,22,654,654
2,23,649,649
2,24,644,644
2,25,639,639
2,26,635,635
2,27,633,633
2,28,630,630
2,29,622,622
2,30,619,619
2,31,616,616
2,32,610,610
2,33,604,604
2,34,604,604
2,35,594,594
2,36,596,596
2,37,590,590
2,38,585,585
2,39,581,581
2,40,581,581
2,41,574,574
2,42,571,571
2,43,570,570
2,44,568,568
2,45,564,564
2,46,565,565
