"SIM","status","year"
1,TRUE,70
2,TRUE,22
3,TRUE,7
4,TRUE,75
5,TRUE,61
6,TRUE,96
7,TRUE,65
8,TRUE,48
9,TRUE,65
10,FALSE,NA
11,TRUE,93
12,TRUE,97
13,TRUE,95
14,TRUE,67
15,TRUE,84
16,FALSE,NA
17,TRUE,98
18,TRUE,68
19,TRUE,18
20,TRUE,65
21,TRUE,75
22,TRUE,83
23,TRUE,84
24,FALSE,NA
25,TRUE,89
26,TRUE,82
27,TRUE,18
28,TRUE,68
29,TRUE,60
30,FALSE,NA
31,TRUE,70
32,TRUE,20
33,TRUE,6
34,TRUE,60
35,TRUE,46
36,TRUE,60
37,TRUE,100
38,TRUE,62
39,TRUE,77
40,FALSE,NA
41,TRUE,47
42,TRUE,77
43,FALSE,NA
44,FALSE,NA
45,TRUE,85
46,TRUE,86
47,FALSE,NA
48,TRUE,75
49,TRUE,42
50,TRUE,27
51,TRUE,38
52,TRUE,87
53,TRUE,39
54,TRUE,54
55,TRUE,11
56,TRUE,59
57,TRUE,11
58,TRUE,60
59,FALSE,NA
60,TRUE,30
61,TRUE,68
62,TRUE,94
63,TRUE,71
64,TRUE,64
65,TRUE,86
66,TRUE,46
67,TRUE,54
68,TRUE,50
69,TRUE,88
70,TRUE,52
71,FALSE,NA
72,TRUE,51
73,TRUE,8
74,TRUE,71
75,TRUE,52
76,TRUE,68
77,TRUE,82
78,TRUE,34
79,TRUE,59
80,TRUE,61
81,TRUE,83
82,TRUE,87
83,TRUE,72
84,TRUE,47
85,TRUE,91
86,TRUE,90
87,TRUE,71
88,TRUE,95
89,TRUE,70
90,TRUE,89
91,TRUE,63
92,TRUE,70
93,TRUE,90
94,TRUE,84
95,TRUE,30
96,TRUE,58
97,TRUE,72
98,TRUE,71
99,TRUE,51
100,TRUE,55
