"SIM","status","year"
1,TRUE,29
2,TRUE,47
3,TRUE,2
4,TRUE,20
5,TRUE,21
6,TRUE,9
7,TRUE,16
8,TRUE,19
9,TRUE,33
10,TRUE,22
11,TRUE,25
12,TRUE,23
13,TRUE,70
14,TRUE,17
15,TRUE,26
16,TRUE,17
17,TRUE,15
18,TRUE,23
19,TRUE,56
20,TRUE,11
21,TRUE,13
22,TRUE,24
23,TRUE,25
24,TRUE,26
25,TRUE,26
26,TRUE,48
27,TRUE,30
28,TRUE,19
29,TRUE,41
30,TRUE,56
31,TRUE,28
32,TRUE,29
33,TRUE,25
34,TRUE,27
35,TRUE,20
36,TRUE,30
37,TRUE,17
38,TRUE,15
39,TRUE,21
40,TRUE,21
41,TRUE,34
42,TRUE,49
43,TRUE,42
44,TRUE,39
45,TRUE,29
46,TRUE,20
47,TRUE,10
48,TRUE,12
49,TRUE,11
50,TRUE,19
51,TRUE,2
52,TRUE,29
53,TRUE,44
54,TRUE,27
55,TRUE,2
56,TRUE,19
57,TRUE,38
58,TRUE,2
59,TRUE,42
60,TRUE,19
61,TRUE,27
62,TRUE,2
63,TRUE,9
64,TRUE,19
65,TRUE,27
66,TRUE,11
67,TRUE,25
68,TRUE,22
69,TRUE,7
70,TRUE,29
71,TRUE,22
72,TRUE,19
73,TRUE,33
74,TRUE,2
75,TRUE,24
76,TRUE,10
77,TRUE,26
78,TRUE,17
79,TRUE,23
80,TRUE,20
81,TRUE,35
82,TRUE,30
83,TRUE,39
84,TRUE,10
85,TRUE,21
86,TRUE,21
87,TRUE,10
88,TRUE,20
89,TRUE,2
90,TRUE,9
91,TRUE,30
92,TRUE,23
93,TRUE,31
94,TRUE,18
95,TRUE,31
96,TRUE,15
97,TRUE,26
98,TRUE,17
99,TRUE,9
100,TRUE,33
