"SIM","status","year"
1,TRUE,44
2,TRUE,39
3,TRUE,20
4,TRUE,34
5,TRUE,26
6,TRUE,37
7,TRUE,2
8,TRUE,2
9,TRUE,30
10,TRUE,95
11,TRUE,53
12,TRUE,53
13,TRUE,61
14,TRUE,90
15,TRUE,2
16,TRUE,44
17,TRUE,2
18,TRUE,32
19,TRUE,45
20,TRUE,95
21,TRUE,2
22,TRUE,92
23,TRUE,61
24,TRUE,51
25,TRUE,56
26,TRUE,2
27,TRUE,48
28,TRUE,18
29,TRUE,44
30,TRUE,29
31,TRUE,2
32,TRUE,31
33,TRUE,51
34,TRUE,27
35,TRUE,71
36,TRUE,39
37,TRUE,81
38,TRUE,34
39,TRUE,2
40,TRUE,31
41,TRUE,64
42,TRUE,22
43,TRUE,46
44,TRUE,70
45,TRUE,63
46,TRUE,26
47,TRUE,52
48,FALSE,NA
49,TRUE,26
50,TRUE,2
51,TRUE,64
52,TRUE,20
53,TRUE,49
54,TRUE,94
55,TRUE,67
56,TRUE,54
57,TRUE,56
58,TRUE,2
59,TRUE,59
60,TRUE,38
61,TRUE,78
62,TRUE,99
63,TRUE,38
64,TRUE,40
65,TRUE,80
66,TRUE,28
67,TRUE,59
68,TRUE,40
69,TRUE,54
70,TRUE,54
71,TRUE,60
72,TRUE,85
73,TRUE,77
74,FALSE,NA
75,TRUE,2
76,TRUE,77
77,TRUE,98
78,TRUE,53
79,TRUE,97
80,TRUE,43
81,TRUE,89
82,TRUE,65
83,TRUE,42
84,TRUE,71
85,TRUE,46
86,FALSE,NA
87,FALSE,NA
88,TRUE,61
89,TRUE,89
90,TRUE,70
91,TRUE,2
92,TRUE,75
93,TRUE,79
94,TRUE,20
95,TRUE,83
96,TRUE,72
97,TRUE,51
98,TRUE,88
99,TRUE,57
100,TRUE,24
