"SIM","status","year"
1,TRUE,72
2,TRUE,43
3,TRUE,85
4,TRUE,57
5,FALSE,NA
6,TRUE,91
7,TRUE,53
8,TRUE,71
9,TRUE,68
10,TRUE,69
11,TRUE,61
12,TRUE,50
13,TRUE,87
14,TRUE,72
15,TRUE,63
16,TRUE,78
17,TRUE,74
18,FALSE,NA
19,TRUE,53
20,TRUE,57
21,TRUE,24
22,TRUE,57
23,TRUE,55
24,TRUE,41
25,TRUE,23
26,TRUE,54
27,TRUE,87
28,TRUE,91
29,TRUE,89
30,TRUE,99
31,TRUE,84
32,TRUE,51
33,TRUE,51
34,FALSE,NA
35,TRUE,94
36,TRUE,71
37,TRUE,52
38,TRUE,73
39,TRUE,78
40,TRUE,50
41,TRUE,32
42,TRUE,31
43,TRUE,95
44,TRUE,20
45,TRUE,50
46,TRUE,58
47,TRUE,58
48,TRUE,81
49,TRUE,28
50,TRUE,71
51,TRUE,62
52,TRUE,31
53,TRUE,36
54,TRUE,70
55,TRUE,34
56,TRUE,67
57,FALSE,NA
58,TRUE,63
59,TRUE,83
60,TRUE,6
61,FALSE,NA
62,TRUE,91
63,TRUE,75
64,TRUE,3
65,TRUE,61
66,TRUE,39
67,TRUE,88
68,TRUE,3
69,TRUE,6
70,TRUE,28
71,TRUE,76
72,TRUE,82
73,TRUE,57
74,TRUE,72
75,TRUE,50
76,TRUE,46
77,TRUE,53
78,TRUE,75
79,TRUE,77
80,TRUE,1
81,TRUE,50
82,TRUE,61
83,TRUE,63
84,TRUE,57
85,TRUE,38
86,TRUE,60
87,TRUE,67
88,TRUE,43
89,TRUE,74
90,FALSE,NA
91,TRUE,48
92,TRUE,24
93,FALSE,NA
94,TRUE,65
95,TRUE,87
96,TRUE,93
97,TRUE,46
98,TRUE,66
99,TRUE,45
100,TRUE,18
