"SIM","status","year"
1,TRUE,93
2,FALSE,NA
3,FALSE,NA
4,TRUE,67
5,FALSE,NA
6,TRUE,2
7,FALSE,NA
8,TRUE,2
9,FALSE,NA
10,TRUE,38
11,FALSE,NA
12,TRUE,2
13,FALSE,NA
14,FALSE,NA
15,TRUE,2
16,TRUE,98
17,FALSE,NA
18,FALSE,NA
19,TRUE,28
20,FALSE,NA
21,TRUE,90
22,TRUE,65
23,FALSE,NA
24,FALSE,NA
25,TRUE,2
26,TRUE,2
27,FALSE,NA
28,FALSE,NA
29,FALSE,NA
30,TRUE,44
31,TRUE,2
32,TRUE,65
33,FALSE,NA
34,TRUE,89
35,FALSE,NA
36,FALSE,NA
37,FALSE,NA
38,FALSE,NA
39,TRUE,2
40,TRUE,91
41,FALSE,NA
42,FALSE,NA
43,FALSE,NA
44,TRUE,2
45,FALSE,NA
46,FALSE,NA
47,FALSE,NA
48,FALSE,NA
49,FALSE,NA
50,TRUE,91
51,TRUE,75
52,TRUE,97
53,FALSE,NA
54,TRUE,2
55,TRUE,67
56,FALSE,NA
57,FALSE,NA
58,FALSE,NA
59,TRUE,2
60,FALSE,NA
61,TRUE,43
62,TRUE,2
63,TRUE,47
64,TRUE,59
65,TRUE,68
66,FALSE,NA
67,TRUE,2
68,TRUE,84
69,TRUE,75
70,FALSE,NA
71,FALSE,NA
72,TRUE,68
73,TRUE,77
74,TRUE,66
75,FALSE,NA
76,FALSE,NA
77,TRUE,88
78,TRUE,80
79,FALSE,NA
80,FALSE,NA
81,FALSE,NA
82,FALSE,NA
83,FALSE,NA
84,FALSE,NA
85,TRUE,2
86,TRUE,66
87,FALSE,NA
88,TRUE,2
89,TRUE,74
90,FALSE,NA
91,FALSE,NA
92,TRUE,26
93,FALSE,NA
94,FALSE,NA
95,TRUE,66
96,TRUE,99
97,FALSE,NA
98,TRUE,2
99,TRUE,58
100,TRUE,2
