"SIM","status","year"
1,TRUE,84
2,FALSE,NA
3,FALSE,NA
4,FALSE,NA
5,FALSE,NA
6,TRUE,43
7,FALSE,NA
8,TRUE,56
9,FALSE,NA
10,TRUE,98
11,TRUE,41
12,FALSE,NA
13,TRUE,68
14,FALSE,NA
15,TRUE,73
16,FALSE,NA
17,FALSE,NA
18,TRUE,50
19,FALSE,NA
20,TRUE,84
21,TRUE,73
22,TRUE,57
23,TRUE,45
24,TRUE,99
25,TRUE,94
26,FALSE,NA
27,TRUE,88
28,FALSE,NA
29,FALSE,NA
30,FALSE,NA
31,TRUE,84
32,TRUE,97
33,TRUE,65
34,FALSE,NA
35,FALSE,NA
36,TRUE,72
37,FALSE,NA
38,TRUE,62
39,TRUE,87
40,FALSE,NA
41,FALSE,NA
42,TRUE,78
43,FALSE,NA
44,TRUE,66
45,TRUE,92
46,FALSE,NA
47,TRUE,94
48,FALSE,NA
49,TRUE,90
50,FALSE,NA
51,FALSE,NA
52,TRUE,67
53,TRUE,53
54,TRUE,39
55,TRUE,44
56,FALSE,NA
57,TRUE,82
58,FALSE,NA
59,TRUE,51
60,TRUE,70
61,TRUE,75
62,TRUE,76
63,TRUE,77
64,FALSE,NA
65,FALSE,NA
66,FALSE,NA
67,FALSE,NA
68,TRUE,94
69,TRUE,52
70,FALSE,NA
71,TRUE,98
72,TRUE,97
73,FALSE,NA
74,TRUE,100
75,TRUE,55
76,FALSE,NA
77,FALSE,NA
78,FALSE,NA
79,TRUE,31
80,FALSE,NA
81,TRUE,28
82,TRUE,78
83,TRUE,89
84,FALSE,NA
85,TRUE,70
86,TRUE,89
87,TRUE,19
88,TRUE,92
89,FALSE,NA
90,FALSE,NA
91,FALSE,NA
92,FALSE,NA
93,TRUE,82
94,TRUE,72
95,FALSE,NA
96,FALSE,NA
97,FALSE,NA
98,FALSE,NA
99,TRUE,97
100,TRUE,74
