"SIM","status","year"
1,TRUE,27
2,TRUE,26
3,TRUE,53
4,TRUE,19
5,TRUE,6
6,TRUE,16
7,TRUE,3
8,TRUE,37
9,TRUE,27
10,TRUE,45
11,TRUE,12
12,TRUE,4
13,TRUE,3
14,TRUE,36
15,TRUE,3
16,TRUE,6
17,TRUE,19
18,TRUE,22
19,TRUE,8
20,TRUE,40
21,TRUE,11
22,TRUE,5
23,TRUE,6
24,TRUE,3
25,TRUE,6
26,TRUE,26
27,TRUE,37
28,TRUE,21
29,TRUE,16
30,TRUE,15
31,TRUE,6
32,TRUE,3
33,TRUE,28
34,TRUE,22
35,TRUE,12
36,TRUE,31
37,TRUE,18
38,TRUE,3
39,TRUE,30
40,TRUE,4
41,TRUE,37
42,TRUE,20
43,TRUE,11
44,TRUE,23
45,TRUE,5
46,TRUE,16
47,TRUE,5
48,TRUE,25
49,TRUE,15
50,TRUE,8
51,TRUE,6
52,TRUE,14
53,TRUE,24
54,TRUE,27
55,TRUE,26
56,TRUE,15
57,TRUE,14
58,TRUE,13
59,TRUE,3
60,TRUE,53
61,TRUE,4
62,TRUE,3
63,TRUE,14
64,TRUE,17
65,TRUE,22
66,TRUE,29
67,TRUE,10
68,TRUE,39
69,TRUE,3
70,TRUE,5
71,TRUE,17
72,TRUE,23
73,TRUE,14
74,TRUE,25
75,TRUE,16
76,TRUE,12
77,TRUE,17
78,TRUE,19
79,TRUE,18
80,TRUE,11
81,TRUE,4
82,TRUE,5
83,TRUE,22
84,TRUE,7
85,TRUE,35
86,TRUE,12
87,TRUE,23
88,TRUE,45
89,TRUE,43
90,TRUE,20
91,TRUE,29
92,TRUE,3
93,TRUE,7
94,TRUE,49
95,TRUE,10
96,TRUE,26
97,TRUE,5
98,TRUE,6
99,TRUE,6
100,TRUE,28
