"SIM","status","year"
1,TRUE,6
2,TRUE,60
3,TRUE,5
4,TRUE,5
5,FALSE,NA
6,TRUE,6
7,FALSE,NA
8,TRUE,6
9,TRUE,6
10,TRUE,6
11,FALSE,NA
12,TRUE,5
13,TRUE,7
14,TRUE,8
15,TRUE,9
16,FALSE,NA
17,TRUE,6
18,TRUE,85
19,FALSE,NA
20,TRUE,5
21,TRUE,6
22,TRUE,6
23,TRUE,8
24,TRUE,10
25,TRUE,26
26,TRUE,5
27,TRUE,51
28,TRUE,6
29,TRUE,63
30,FALSE,NA
31,TRUE,5
32,TRUE,6
33,TRUE,7
34,TRUE,22
35,TRUE,6
36,TRUE,72
37,TRUE,72
38,FALSE,NA
39,TRUE,6
40,TRUE,7
41,FALSE,NA
42,FALSE,NA
43,FALSE,NA
44,TRUE,95
45,TRUE,4
46,FALSE,NA
47,FALSE,NA
48,TRUE,4
49,FALSE,NA
50,TRUE,5
51,TRUE,53
52,FALSE,NA
53,TRUE,49
54,TRUE,6
55,TRUE,58
56,FALSE,NA
57,TRUE,40
58,TRUE,5
59,TRUE,12
60,TRUE,12
61,FALSE,NA
62,TRUE,64
63,FALSE,NA
64,TRUE,44
65,TRUE,6
66,TRUE,63
67,TRUE,5
68,TRUE,63
69,TRUE,5
70,TRUE,73
71,TRUE,6
72,TRUE,10
73,FALSE,NA
74,TRUE,6
75,TRUE,58
76,FALSE,NA
77,TRUE,88
78,TRUE,8
79,TRUE,5
80,TRUE,6
81,TRUE,82
82,FALSE,NA
83,TRUE,91
84,FALSE,NA
85,TRUE,6
86,TRUE,7
87,FALSE,NA
88,TRUE,47
89,TRUE,6
90,TRUE,74
91,FALSE,NA
92,TRUE,56
93,TRUE,6
94,TRUE,5
95,FALSE,NA
96,TRUE,6
97,TRUE,4
98,TRUE,5
99,TRUE,21
100,TRUE,51
