"SIM","YEAR","N","N_OBS"
1,1,977,977
1,2,1010,1010
1,3,634,634
1,4,593,593
1,5,660,660
1,6,684,684
1,7,734,734
1,8,802,802
1,9,872,872
1,10,926,926
1,11,995,995
1,12,1023,1023
1,13,897,897
1,14,933,933
1,15,979,979
1,16,1026,1026
1,17,900,900
1,18,926,926
1,19,920,920
1,20,914,914
1,21,959,959
1,22,992,992
1,23,971,971
1,24,1014,1014
1,25,990,990
1,26,1009,1009
1,27,1041,1041
1,28,884,884
1,29,931,931
1,30,893,893
1,31,920,920
1,32,945,945
1,33,981,981
1,34,1041,1041
1,35,881,881
1,36,906,906
1,37,907,907
1,38,890,890
1,39,936,936
1,40,937,937
1,41,940,940
1,42,899,899
1,43,892,892
1,44,877,877
1,45,885,885
1,46,945,945
1,47,1008,1008
1,48,826,826
1,49,831,831
1,50,874,874
1,51,904,904
1,52,872,872
1,53,918,918
1,54,980,980
1,55,1008,1008
1,56,1033,1033
1,57,915,915
1,58,980,980
1,59,1012,1012
1,60,1038,1038
1,61,1056,1056
1,62,977,977
1,63,1038,1038
1,64,896,896
1,65,920,920
1,66,947,947
1,67,978,978
1,68,1058,1058
1,69,918,918
1,70,944,944
1,71,927,927
1,72,956,956
1,73,982,982
1,74,1004,1004
1,75,1024,1024
1,76,1060,1060
1,77,921,921
1,78,936,936
1,79,961,961
1,80,1033,1033
1,81,932,932
1,82,1002,1002
1,83,1004,1004
1,84,1075,1075
1,85,939,939
1,86,919,919
1,87,930,930
1,88,906,906
1,89,909,909
1,90,943,943
1,91,967,967
1,92,964,964
1,93,989,989
1,94,1000,1000
1,95,993,993
1,96,992,992
1,97,1011,1011
1,98,1035,1035
1,99,1025,1025
1,100,1030,1030
2,1,1001,1001
2,2,822,822
2,3,793,793
2,4,828,828
2,5,946,946
2,6,985,985
2,7,1019,1019
2,8,883,883
2,9,923,923
2,10,950,950
2,11,997,997
2,12,1044,1044
2,13,928,928
2,14,993,993
2,15,1066,1066
2,16,963,963
2,17,1060,1060
2,18,974,974
2,19,1026,1026
2,20,1080,1080
2,21,958,958
2,22,1011,1011
2,23,1071,1071
2,24,968,968
2,25,1064,1064
2,26,1015,1015
2,27,1135,1135
2,28,1004,1004
2,29,1121,1121
2,30,1051,1051
2,31,946,946
2,32,1002,1002
2,33,1074,1074
2,34,1028,1028
2,35,1083,1083
2,36,955,955
2,37,1008,1008
2,38,1105,1105
2,39,998,998
2,40,1056,1056
2,41,990,990
2,42,1082,1082
2,43,1000,1000
2,44,1053,1053
2,45,963,963
2,46,1049,1049
2,47,1042,1042
2,48,960,960
2,49,1071,1071
2,50,950,950
2,51,1012,1012
2,52,1047,1047
2,53,974,974
2,54,1059,1059
2,55,994,994
2,56,1089,1089
2,57,987,987
2,58,1002,1002
2,59,1046,1046
2,60,1057,1057
2,61,914,914
2,62,933,933
2,63,1033,1033
2,64,970,970
2,65,1076,1076
2,66,959,959
2,67,973,973
2,68,1013,1013
2,69,1021,1021
2,70,1036,1036
2,71,955,955
2,72,1016,1016
2,73,1016,1016
2,74,992,992
2,75,994,994
2,76,987,987
2,77,960,960
2,78,1010,1010
2,79,846,846
2,80,906,906
2,81,922,922
2,82,906,906
2,83,947,947
2,84,986,986
2,85,988,988
2,86,993,993
2,87,1003,1003
2,88,971,971
2,89,947,947
2,90,932,932
2,91,938,938
2,92,902,902
2,93,925,925
2,94,919,919
2,95,884,884
2,96,879,879
2,97,865,865
2,98,903,903
2,99,934,934
2,100,889,889
3,1,1002,1002
3,2,854,854
3,3,849,849
3,4,815,815
3,5,890,890
3,6,936,936
3,7,1021,1021
3,8,737,737
3,9,736,736
3,10,715,715
3,11,739,739
3,12,752,752
3,13,741,741
3,14,760,760
3,15,751,751
3,16,769,769
3,17,739,739
3,18,768,768
3,19,791,791
3,20,793,793
3,21,862,862
3,22,885,885
3,23,907,907
3,24,930,930
3,25,996,996
3,26,1037,1037
3,27,934,934
3,28,914,914
3,29,908,908
3,30,948,948
3,31,972,972
3,32,980,980
3,33,1026,1026
3,34,899,899
3,35,966,966
3,36,1004,1004
3,37,899,899
3,38,921,921
3,39,919,919
3,40,962,962
3,41,986,986
3,42,981,981
3,43,962,962
3,44,950,950
3,45,942,942
