"SIM","YEAR","N","N_OBS"
1,1,931,931
1,2,917,917
1,3,902,902
1,4,922,922
1,5,1065,1065
1,6,590,590
1,7,605,605
1,8,651,651
1,9,704,704
1,10,777,777
1,11,863,863
1,12,916,916
1,13,959,959
1,14,1008,1008
1,15,694,694
1,16,759,759
1,17,826,826
1,18,864,864
1,19,923,923
1,20,968,968
1,21,1037,1037
1,22,689,689
1,23,707,707
1,24,794,794
1,25,840,840
1,26,901,901
1,27,947,947
1,28,1011,1011
1,29,715,715
1,30,774,774
1,31,800,800
1,32,847,847
1,33,903,903
1,34,945,945
1,35,1005,1005
1,36,630,630
1,37,684,684
1,38,752,752
1,39,786,786
1,40,841,841
1,41,885,885
1,42,939,939
1,43,996,996
1,44,1056,1056
1,45,670,670
1,46,736,736
1,47,794,794
1,48,838,838
1,49,886,886
1,50,942,942
1,51,1007,1007
1,52,769,769
1,53,797,797
1,54,839,839
1,55,904,904
1,56,984,984
1,57,1035,1035
1,58,799,799
1,59,844,844
1,60,912,912
1,61,1003,1003
1,62,729,729
1,63,737,737
1,64,753,753
1,65,789,789
1,66,847,847
1,67,877,877
1,68,926,926
1,69,991,991
1,70,1068,1068
1,71,795,795
1,72,839,839
1,73,912,912
1,74,984,984
1,75,1042,1042
1,76,748,748
1,77,806,806
1,78,886,886
1,79,956,956
1,80,1009,1009
1,81,817,817
1,82,903,903
1,83,985,985
1,84,1042,1042
1,85,818,818
1,86,900,900
1,87,971,971
1,88,1005,1005
1,89,760,760
1,90,822,822
1,91,911,911
1,92,967,967
1,93,1017,1017
1,94,904,904
1,95,976,976
1,96,1042,1042
1,97,969,969
1,98,1009,1009
1,99,751,751
1,100,838,838
2,1,1045,1045
2,2,725,725
2,3,725,725
2,4,742,742
2,5,842,842
2,6,874,874
2,7,924,924
2,8,1000,1000
2,9,1122,1122
2,10,714,714
2,11,721,721
2,12,747,747
2,13,782,782
2,14,829,829
2,15,890,890
2,16,949,949
2,17,1039,1039
2,18,710,710
2,19,742,742
2,20,786,786
2,21,838,838
2,22,927,927
2,23,1021,1021
2,24,738,738
2,25,775,775
2,26,840,840
2,27,926,926
2,28,1041,1041
