"SIM","status","year"
1,TRUE,13
2,TRUE,6
3,TRUE,67
4,TRUE,27
5,TRUE,39
6,FALSE,NA
7,TRUE,14
8,TRUE,25
9,TRUE,2
10,TRUE,13
11,TRUE,38
12,TRUE,41
13,TRUE,6
14,TRUE,45
15,TRUE,2
16,TRUE,52
17,TRUE,22
18,TRUE,12
19,TRUE,8
20,TRUE,4
21,TRUE,25
22,TRUE,9
23,TRUE,6
24,TRUE,58
25,TRUE,67
26,TRUE,23
27,TRUE,4
28,TRUE,21
29,TRUE,8
30,TRUE,2
31,TRUE,6
32,TRUE,19
33,TRUE,4
34,TRUE,2
35,TRUE,4
36,TRUE,48
37,TRUE,4
38,TRUE,43
39,TRUE,7
40,TRUE,5
41,TRUE,81
42,TRUE,8
43,TRUE,6
44,TRUE,5
45,TRUE,10
46,TRUE,7
47,TRUE,17
48,TRUE,75
49,TRUE,29
50,TRUE,5
51,TRUE,19
52,TRUE,23
53,TRUE,2
54,TRUE,14
55,TRUE,2
56,TRUE,4
57,TRUE,80
58,TRUE,10
59,TRUE,4
60,TRUE,5
61,TRUE,4
62,TRUE,54
63,TRUE,3
64,TRUE,5
65,TRUE,5
66,TRUE,2
67,TRUE,18
68,TRUE,3
69,FALSE,NA
70,TRUE,3
71,TRUE,6
72,TRUE,4
73,TRUE,13
74,TRUE,67
75,TRUE,6
76,TRUE,20
77,TRUE,5
78,TRUE,15
79,TRUE,10
80,TRUE,17
81,TRUE,4
82,TRUE,64
83,TRUE,4
84,TRUE,7
85,TRUE,5
86,TRUE,2
87,TRUE,40
88,TRUE,37
89,TRUE,39
90,TRUE,13
91,TRUE,2
92,TRUE,38
93,TRUE,5
94,TRUE,5
95,TRUE,20
96,TRUE,31
97,TRUE,63
98,TRUE,4
99,TRUE,48
100,TRUE,13
