"SIM","status","year"
1,FALSE,NA
2,FALSE,NA
3,FALSE,NA
4,TRUE,19
5,TRUE,40
6,FALSE,NA
7,TRUE,4
8,TRUE,45
9,FALSE,NA
10,FALSE,NA
11,FALSE,NA
12,TRUE,19
13,FALSE,NA
14,FALSE,NA
15,FALSE,NA
16,TRUE,2
17,TRUE,42
18,FALSE,NA
19,FALSE,NA
20,FALSE,NA
21,FALSE,NA
22,FALSE,NA
23,FALSE,NA
24,FALSE,NA
25,FALSE,NA
26,TRUE,54
27,TRUE,69
28,TRUE,3
29,TRUE,3
30,FALSE,NA
31,FALSE,NA
32,TRUE,95
33,FALSE,NA
34,TRUE,14
35,TRUE,55
36,FALSE,NA
37,TRUE,80
38,FALSE,NA
39,FALSE,NA
40,TRUE,94
41,FALSE,NA
42,FALSE,NA
43,TRUE,33
44,TRUE,4
45,TRUE,47
46,FALSE,NA
47,FALSE,NA
48,FALSE,NA
49,FALSE,NA
50,TRUE,3
51,TRUE,51
52,TRUE,5
53,FALSE,NA
54,TRUE,61
55,TRUE,5
56,TRUE,36
57,FALSE,NA
58,TRUE,90
59,FALSE,NA
60,FALSE,NA
61,TRUE,3
62,TRUE,35
63,TRUE,32
64,FALSE,NA
65,TRUE,51
66,FALSE,NA
67,TRUE,49
68,FALSE,NA
69,FALSE,NA
70,TRUE,77
71,TRUE,2
72,FALSE,NA
73,TRUE,95
74,TRUE,88
75,FALSE,NA
76,TRUE,86
77,TRUE,57
78,FALSE,NA
79,TRUE,75
80,FALSE,NA
81,FALSE,NA
82,FALSE,NA
83,TRUE,43
84,FALSE,NA
85,FALSE,NA
86,TRUE,51
87,FALSE,NA
88,FALSE,NA
89,TRUE,5
90,FALSE,NA
91,TRUE,20
92,TRUE,3
93,FALSE,NA
94,TRUE,2
95,TRUE,12
96,FALSE,NA
97,FALSE,NA
98,FALSE,NA
99,FALSE,NA
100,TRUE,3
