"SIM","YEAR","N","N_OBS"
1,1,981,981
1,2,998,998
1,3,1000,1000
1,4,1015,1015
1,5,557,557
1,6,539,539
1,7,559,559
1,8,568,568
1,9,574,574
1,10,586,586
1,11,612,612
1,12,628,628
1,13,645,645
1,14,685,685
1,15,689,689
1,16,710,710
1,17,738,738
1,18,761,761
1,19,788,788
1,20,844,844
1,21,880,880
1,22,943,943
1,23,994,994
1,24,1049,1049
1,25,683,683
1,26,724,724
1,27,765,765
1,28,807,807
1,29,851,851
1,30,898,898
1,31,927,927
1,32,982,982
1,33,1045,1045
1,34,586,586
1,35,573,573
1,36,592,592
1,37,602,602
1,38,624,624
1,39,646,646
1,40,673,673
1,41,696,696
1,42,741,741
1,43,792,792
1,44,847,847
1,45,900,900
1,46,951,951
1,47,1030,1030
1,48,789,789
1,49,832,832
1,50,877,877
1,51,936,936
1,52,1019,1019
1,53,591,591
1,54,610,610
1,55,637,637
1,56,679,679
1,57,725,725
1,58,780,780
1,59,813,813
1,60,871,871
1,61,933,933
1,62,1022,1022
1,63,611,611
1,64,604,604
1,65,651,651
1,66,712,712
1,67,769,769
1,68,782,782
1,69,815,815
1,70,872,872
1,71,950,950
1,72,1066,1066
1,73,741,741
1,74,787,787
1,75,832,832
1,76,906,906
1,77,1021,1021
1,78,754,754
1,79,760,760
1,80,768,768
1,81,819,819
1,82,888,888
1,83,999,999
1,84,1108,1108
1,85,781,781
1,86,788,788
1,87,864,864
1,88,987,987
1,89,1127,1127
1,90,746,746
1,91,781,781
1,92,856,856
1,93,981,981
1,94,1104,1104
1,95,771,771
1,96,809,809
1,97,912,912
1,98,1033,1033
1,99,698,698
1,100,744,744
2,1,956,956
2,2,935,935
2,3,873,873
2,4,872,872
2,5,985,985
2,6,1009,1009
2,7,570,570
2,8,598,598
2,9,647,647
2,10,700,700
2,11,752,752
2,12,791,791
2,13,830,830
2,14,846,846
2,15,873,873
2,16,880,880
2,17,887,887
2,18,906,906
2,19,942,942
2,20,992,992
2,21,1033,1033
2,22,634,634
2,23,610,610
2,24,662,662
2,25,698,698
2,26,734,734
2,27,771,771
2,28,786,786
2,29,794,794
2,30,812,812
2,31,817,817
2,32,817,817
2,33,827,827
2,34,843,843
2,35,873,873
2,36,900,900
2,37,950,950
2,38,984,984
2,39,1039,1039
2,40,554,554
2,41,584,584
2,42,611,611
2,43,638,638
2,44,671,671
2,45,700,700
2,46,728,728
2,47,731,731
2,48,737,737
2,49,742,742
2,50,742,742
2,51,753,753
2,52,764,764
2,53,769,769
2,54,785,785
2,55,823,823
2,56,854,854
2,57,899,899
2,58,937,937
2,59,996,996
2,60,1050,1050
2,61,717,717
2,62,738,738
2,63,750,750
2,64,794,794
2,65,826,826
2,66,868,868
2,67,886,886
2,68,938,938
2,69,990,990
2,70,1069,1069
2,71,758,758
2,72,773,773
2,73,809,809
2,74,858,858
2,75,911,911
2,76,952,952
2,77,1031,1031
2,78,677,677
2,79,699,699
2,80,721,721
2,81,762,762
2,82,815,815
2,83,852,852
2,84,885,885
2,85,927,927
2,86,999,999
2,87,1087,1087
2,88,714,714
2,89,741,741
2,90,799,799
2,91,841,841
2,92,886,886
2,93,936,936
2,94,1020,1020
2,95,682,682
2,96,682,682
2,97,722,722
2,98,786,786
2,99,815,815
2,100,859,859
3,1,952,952
3,2,945,945
3,3,889,889
3,4,876,876
3,5,998,998
3,6,1027,1027
3,7,329,329
3,8,326,326
3,9,350,350
3,10,369,369
3,11,392,392
3,12,407,407
3,13,437,437
3,14,469,469
3,15,506,506
3,16,553,553
3,17,600,600
3,18,629,629
3,19,669,669
3,20,716,716
3,21,717,717
3,22,755,755
3,23,782,782
3,24,784,784
3,25,815,815
3,26,845,845
3,27,876,876
3,28,896,896
3,29,932,932
3,30,985,985
3,31,1041,1041
3,32,667,667
3,33,615,615
3,34,654,654
3,35,688,688
3,36,730,730
3,37,750,750
3,38,763,763
3,39,765,765
3,40,781,781
3,41,799,799
3,42,802,802
3,43,820,820
3,44,828,828
3,45,865,865
3,46,916,916
3,47,965,965
3,48,1039,1039
3,49,666,666
3,50,698,698
3,51,718,718
3,52,750,750
3,53,764,764
3,54,781,781
3,55,802,802
3,56,842,842
3,57,902,902
3,58,955,955
3,59,1024,1024
3,60,626,626
3,61,616,616
3,62,662,662
3,63,677,677
3,64,666,666
3,65,676,676
3,66,675,675
3,67,683,683
3,68,687,687
3,69,707,707
3,70,718,718
3,71,748,748
3,72,750,750
3,73,807,807
3,74,858,858
3,75,919,919
3,76,993,993
3,77,1080,1080
3,78,722,722
3,79,742,742
3,80,803,803
3,81,837,837
3,82,895,895
3,83,969,969
3,84,1058,1058
3,85,624,624
3,86,654,654
3,87,664,664
3,88,691,691
3,89,727,727
3,90,782,782
3,91,833,833
3,92,910,910
3,93,994,994
3,94,1058,1058
3,95,646,646
3,96,656,656
3,97,686,686
3,98,737,737
3,99,787,787
3,100,843,843
4,1,968,968
4,2,999,999
4,3,1020,1020
4,4,314,314
4,5,374,374
4,6,396,396
4,7,433,433
4,8,460,460
4,9,485,485
4,10,500,500
4,11,538,538
4,12,570,570
4,13,616,616
4,14,651,651
4,15,709,709
4,16,781,781
4,17,841,841
4,18,876,876
4,19,954,954
4,20,1041,1041
4,21,635,635
4,22,605,605
4,23,628,628
4,24,651,651
4,25,699,699
4,26,781,781
4,27,848,848
4,28,929,929
4,29,1005,1005
4,30,590,590
4,31,604,604
4,32,647,647
4,33,694,694
4,34,766,766
4,35,836,836
4,36,903,903
4,37,978,978
4,38,1057,1057
4,39,568,568
4,40,563,563
4,41,591,591
4,42,640,640
4,43,704,704
4,44,761,761
4,45,829,829
4,46,907,907
4,47,981,981
4,48,1064,1064
4,49,716,716
4,50,770,770
4,51,820,820
4,52,895,895
4,53,983,983
4,54,1059,1059
4,55,692,692
4,56,728,728
4,57,776,776
4,58,840,840
4,59,921,921
4,60,1000,1000
4,61,1097,1097
4,62,789,789
4,63,856,856
4,64,933,933
4,65,1028,1028
4,66,643,643
4,67,658,658
4,68,688,688
4,69,727,727
4,70,785,785
4,71,852,852
4,72,918,918
4,73,995,995
4,74,1085,1085
4,75,789,789
4,76,862,862
4,77,953,953
4,78,1042,1042
4,79,653,653
4,80,667,667
4,81,713,713
4,82,780,780
4,83,836,836
4,84,885,885
4,85,955,955
4,86,1044,1044
4,87,743,743
4,88,773,773
4,89,834,834
4,90,904,904
4,91,981,981
4,92,1069,1069
4,93,858,858
4,94,909,909
4,95,1006,1006
