"SIM","YEAR","N","N_OBS"
1,1,1006,1006
1,2,763,763
1,3,802,802
1,4,844,844
1,5,998,998
1,6,1058,1058
1,7,809,809
1,8,883,883
1,9,925,925
1,10,978,978
1,11,1037,1037
1,12,671,671
1,13,746,746
1,14,814,814
1,15,866,866
1,16,931,931
1,17,1003,1003
1,18,535,535
1,19,590,590
1,20,636,636
1,21,711,711
1,22,784,784
1,23,853,853
1,24,927,927
1,25,995,995
1,26,1073,1073
1,27,903,903
1,28,960,960
1,29,1043,1043
1,30,635,635
1,31,708,708
1,32,752,752
1,33,794,794
1,34,853,853
1,35,906,906
1,36,970,970
1,37,1049,1049
1,38,936,936
1,39,1021,1021
1,40,788,788
1,41,857,857
1,42,925,925
1,43,1012,1012
1,44,764,764
1,45,816,816
1,46,859,859
1,47,944,944
1,48,1038,1038
1,49,647,647
1,50,675,675
1,51,739,739
1,52,791,791
1,53,842,842
1,54,914,914
1,55,983,983
1,56,1068,1068
1,57,767,767
1,58,818,818
1,59,892,892
1,60,972,972
1,61,1058,1058
1,62,791,791
1,63,859,859
1,64,938,938
1,65,1033,1033
1,66,744,744
1,67,791,791
1,68,875,875
1,69,956,956
1,70,1034,1034
1,71,896,896
1,72,987,987
1,73,1082,1082
1,74,916,916
1,75,1010,1010
1,76,827,827
1,77,907,907
1,78,988,988
1,79,1073,1073
1,80,855,855
1,81,929,929
1,82,1003,1003
1,83,815,815
1,84,869,869
1,85,951,951
1,86,1039,1039
1,87,919,919
1,88,991,991
1,89,1055,1055
1,90,795,795
1,91,859,859
1,92,929,929
1,93,1013,1013
1,94,937,937
1,95,1020,1020
1,96,838,838
1,97,911,911
1,98,991,991
1,99,1070,1070
1,100,1010,1010
2,1,1055,1055
2,2,1091,1091
2,3,695,695
2,4,714,714
2,5,820,820
2,6,865,865
2,7,946,946
2,8,1007,1007
2,9,842,842
2,10,933,933
2,11,1031,1031
2,12,806,806
2,13,888,888
2,14,956,956
2,15,1049,1049
2,16,808,808
2,17,895,895
2,18,971,971
2,19,1061,1061
2,20,801,801
2,21,878,878
2,22,945,945
2,23,1033,1033
2,24,748,748
2,25,817,817
2,26,885,885
2,27,973,973
2,28,1047,1047
2,29,856,856
2,30,914,914
2,31,994,994
2,32,1074,1074
2,33,899,899
2,34,989,989
2,35,1074,1074
2,36,894,894
2,37,983,983
2,38,1067,1067
2,39,785,785
2,40,849,849
2,41,933,933
2,42,1017,1017
2,43,858,858
2,44,943,943
2,45,1034,1034
2,46,846,846
2,47,922,922
2,48,1006,1006
2,49,804,804
2,50,886,886
2,51,953,953
2,52,1042,1042
2,53,854,854
2,54,922,922
2,55,1008,1008
2,56,909,909
2,57,983,983
2,58,1051,1051
2,59,897,897
2,60,986,986
2,61,1057,1057
2,62,986,986
2,63,1052,1052
2,64,944,944
2,65,1030,1030
2,66,941,941
2,67,1025,1025
2,68,919,919
2,69,1001,1001
2,70,851,851
2,71,914,914
2,72,1016,1016
2,73,906,906
2,74,993,993
2,75,1051,1051
2,76,938,938
2,77,995,995
2,78,1082,1082
2,79,916,916
2,80,947,947
2,81,1004,1004
2,82,892,892
2,83,959,959
2,84,1009,1009
2,85,936,936
2,86,969,969
2,87,1027,1027
2,88,900,900
2,89,970,970
2,90,1039,1039
2,91,927,927
2,92,992,992
2,93,1047,1047
2,94,956,956
2,95,1017,1017
2,96,879,879
2,97,947,947
2,98,996,996
2,99,1054,1054
2,100,964,964
3,1,936,936
3,2,926,926
3,3,914,914
3,4,906,906
3,5,1044,1044
3,6,778,778
3,7,833,833
3,8,893,893
3,9,925,925
3,10,956,956
3,11,985,985
3,12,1023,1023
3,13,755,755
3,14,825,825
3,15,889,889
3,16,922,922
3,17,954,954
3,18,974,974
3,19,1012,1012
3,20,757,757
3,21,819,819
3,22,855,855
3,23,887,887
3,24,909,909
3,25,919,919
3,26,954,954
3,27,997,997
3,28,1057,1057
3,29,763,763
3,30,831,831
3,31,854,854
3,32,874,874
3,33,896,896
3,34,927,927
3,35,967,967
3,36,1023,1023
3,37,823,823
3,38,861,861
3,39,889,889
3,40,920,920
3,41,963,963
3,42,1016,1016
3,43,831,831
3,44,861,861
3,45,876,876
3,46,907,907
3,47,958,958
3,48,1032,1032
3,49,868,868
3,50,884,884
3,51,924,924
3,52,981,981
3,53,1054,1054
3,54,872,872
3,55,926,926
3,56,977,977
3,57,1041,1041
3,58,954,954
3,59,1014,1014
3,60,848,848
3,61,881,881
3,62,938,938
3,63,1001,1001
3,64,968,968
3,65,1033,1033
3,66,894,894
3,67,940,940
3,68,996,996
3,69,1067,1067
3,70,929,929
3,71,991,991
3,72,1040,1040
3,73,974,974
3,74,1047,1047
3,75,837,837
3,76,892,892
3,77,953,953
3,78,1030,1030
3,79,938,938
3,80,974,974
3,81,1040,1040
3,82,953,953
3,83,1022,1022
3,84,985,985
3,85,1069,1069
3,86,1025,1025
3,87,1067,1067
3,88,1033,1033
3,89,956,956
3,90,1033,1033
3,91,1002,1002
3,92,1094,1094
3,93,962,962
3,94,1047,1047
3,95,998,998
3,96,1126,1126
3,97,1011,1011
3,98,1071,1071
3,99,1031,1031
3,100,994,994
4,1,970,970
4,2,985,985
4,3,989,989
4,4,999,999
4,5,1155,1155
4,6,925,925
4,7,948,948
4,8,1001,1001
4,9,792,792
4,10,851,851
4,11,930,930
4,12,982,982
4,13,1035,1035
4,14,638,638
4,15,708,708
4,16,777,777
4,17,836,836
4,18,882,882
4,19,924,924
4,20,976,976
4,21,1022,1022
4,22,835,835
4,23,892,892
4,24,934,934
4,25,975,975
4,26,1028,1028
4,27,862,862
4,28,909,909
4,29,955,955
4,30,1007,1007
4,31,884,884
4,32,932,932
4,33,972,972
4,34,1034,1034
4,35,768,768
4,36,811,811
4,37,848,848
4,38,898,898
4,39,928,928
4,40,983,983
4,41,1040,1040
4,42,943,943
4,43,970,970
4,44,1028,1028
4,45,845,845
4,46,886,886
4,47,933,933
4,48,993,993
4,49,1054,1054
4,50,878,878
4,51,912,912
4,52,959,959
4,53,1013,1013
4,54,722,722
4,55,771,771
4,56,807,807
4,57,834,834
4,58,884,884
4,59,930,930
4,60,991,991
4,61,1048,1048
4,62,935,935
4,63,991,991
4,64,1062,1062
4,65,921,921
4,66,977,977
4,67,1046,1046
4,68,926,926
4,69,979,979
4,70,1040,1040
4,71,909,909
4,72,949,949
4,73,1005,1005
4,74,771,771
4,75,791,791
4,76,826,826
4,77,882,882
4,78,935,935
4,79,982,982
4,80,1049,1049
4,81,892,892
4,82,953,953
4,83,1024,1024
4,84,909,909
4,85,966,966
4,86,1040,1040
4,87,861,861
4,88,905,905
4,89,956,956
4,90,1017,1017
4,91,908,908
4,92,973,973
4,93,1031,1031
4,94,879,879
4,95,942,942
4,96,984,984
4,97,1058,1058
4,98,952,952
4,99,1027,1027
4,100,937,937
5,1,639,639
5,2,648,648
5,3,679,679
5,4,716,716
5,5,852,852
5,6,924,924
5,7,1013,1013
5,8,688,688
5,9,749,749
5,10,797,797
5,11,852,852
5,12,916,916
5,13,1001,1001
5,14,1090,1090
5,15,825,825
5,16,894,894
5,17,968,968
5,18,1061,1061
5,19,765,765
5,20,825,825
5,21,891,891
5,22,979,979
5,23,1068,1068
5,24,926,926
5,25,990,990
5,26,1056,1056
5,27,851,851
5,28,948,948
5,29,1034,1034
5,30,862,862
5,31,939,939
5,32,1010,1010
5,33,792,792
5,34,861,861
5,35,942,942
5,36,1013,1013
5,37,849,849
5,38,929,929
5,39,997,997
5,40,1067,1067
5,41,925,925
5,42,999,999
5,43,1076,1076
5,44,846,846
5,45,925,925
5,46,1013,1013
5,47,873,873
5,48,945,945
5,49,1026,1026
5,50,898,898
5,51,963,963
5,52,1036,1036
5,53,913,913
5,54,991,991
5,55,1082,1082
5,56,922,922
5,57,1003,1003
5,58,795,795
5,59,880,880
5,60,946,946
5,61,1025,1025
5,62,909,909
5,63,995,995
5,64,1072,1072
5,65,950,950
5,66,1030,1030
5,67,891,891
5,68,984,984
5,69,1048,1048
5,70,838,838
5,71,887,887
5,72,965,965
5,73,1037,1037
5,74,850,850
5,75,929,929
5,76,998,998
5,77,1053,1053
5,78,976,976
5,79,1042,1042
5,80,911,911
5,81,985,985
5,82,1049,1049
5,83,859,859
5,84,930,930
5,85,1000,1000
5,86,1068,1068
5,87,929,929
5,88,989,989
5,89,1047,1047
5,90,900,900
5,91,963,963
5,92,1010,1010
5,93,1018,1018
5,94,981,981
5,95,1018,1018
5,96,1018,1018
5,97,970,970
5,98,1010,1010
5,99,1012,1012
5,100,1000,1000
6,1,955,955
6,2,950,950
6,3,948,948
6,4,962,962
6,5,1106,1106
6,6,805,805
6,7,840,840
6,8,889,889
6,9,942,942
6,10,987,987
6,11,1043,1043
6,12,824,824
6,13,857,857
6,14,876,876
6,15,934,934
6,16,970,970
6,17,1026,1026
6,18,757,757
6,19,811,811
6,20,849,849
6,21,891,891
6,22,945,945
6,23,994,994
6,24,1029,1029
6,25,676,676
6,26,682,682
6,27,714,714
6,28,776,776
6,29,819,819
6,30,871,871
6,31,918,918
6,32,953,953
6,33,985,985
6,34,1015,1015
6,35,797,797
6,36,844,844
6,37,884,884
6,38,931,931
6,39,966,966
6,40,987,987
6,41,1028,1028
6,42,855,855
6,43,905,905
6,44,937,937
6,45,980,980
6,46,1013,1013
6,47,802,802
6,48,839,839
6,49,886,886
6,50,919,919
6,51,965,965
6,52,1005,1005
6,53,827,827
6,54,887,887
6,55,931,931
6,56,965,965
6,57,1008,1008
6,58,790,790
6,59,835,835
6,60,852,852
6,61,886,886
6,62,931,931
6,63,961,961
6,64,1000,1000
6,65,1054,1054
6,66,899,899
6,67,943,943
6,68,983,983
6,69,1043,1043
6,70,871,871
6,71,918,918
6,72,960,960
6,73,1020,1020
6,74,819,819
6,75,846,846
6,76,891,891
6,77,950,950
6,78,1004,1004
6,79,880,880
6,80,909,909
6,81,935,935
6,82,973,973
6,83,1006,1006
6,84,867,867
6,85,915,915
6,86,939,939
6,87,979,979
6,88,988,988
6,89,1005,1005
6,90,1008,1008
6,91,1016,1016
6,92,1024,1024
6,93,1058,1058
6,94,853,853
6,95,871,871
6,96,914,914
6,97,937,937
6,98,960,960
6,99,992,992
6,100,1000,1000
7,1,990,990
7,2,1024,1024
7,3,779,779
7,4,802,802
7,5,926,926
7,6,998,998
7,7,1072,1072
7,8,855,855
7,9,918,918
7,10,1007,1007
7,11,789,789
7,12,831,831
7,13,882,882
7,14,961,961
7,15,1046,1046
7,16,791,791
7,17,839,839
7,18,913,913
7,19,994,994
7,20,1070,1070
7,21,746,746
7,22,777,777
7,23,830,830
7,24,901,901
7,25,987,987
7,26,1070,1070
7,27,787,787
7,28,851,851
7,29,926,926
7,30,1000,1000
7,31,1076,1076
7,32,885,885
7,33,972,972
7,34,1039,1039
7,35,715,715
7,36,769,769
7,37,824,824
7,38,887,887
7,39,962,962
7,40,1044,1044
7,41,831,831
7,42,913,913
7,43,989,989
7,44,1064,1064
7,45,945,945
7,46,1017,1017
7,47,817,817
7,48,886,886
7,49,968,968
7,50,1036,1036
7,51,903,903
7,52,980,980
7,53,1074,1074
7,54,838,838
7,55,919,919
7,56,977,977
7,57,1052,1052
7,58,945,945
7,59,1032,1032
7,60,972,972
7,61,1055,1055
7,62,826,826
7,63,907,907
7,64,977,977
7,65,1079,1079
7,66,945,945
7,67,1019,1019
7,68,920,920
7,69,1011,1011
7,70,917,917
7,71,986,986
7,72,1077,1077
7,73,978,978
7,74,1075,1075
