"SIM","status","year"
1,FALSE,NA
2,TRUE,6
3,TRUE,6
4,TRUE,34
5,FALSE,NA
6,TRUE,6
7,TRUE,64
8,TRUE,4
9,FALSE,NA
10,TRUE,78
11,FALSE,NA
12,FALSE,NA
13,TRUE,83
14,FALSE,NA
15,TRUE,6
16,TRUE,5
17,TRUE,64
18,TRUE,6
19,TRUE,42
20,TRUE,14
21,TRUE,33
22,TRUE,13
23,FALSE,NA
24,TRUE,76
25,TRUE,5
26,TRUE,5
27,TRUE,61
28,TRUE,57
29,TRUE,6
30,FALSE,NA
31,TRUE,77
32,TRUE,62
33,TRUE,50
34,FALSE,NA
35,TRUE,99
36,TRUE,1
37,FALSE,NA
38,TRUE,5
39,TRUE,16
40,TRUE,5
41,TRUE,6
42,TRUE,74
43,TRUE,1
44,TRUE,7
45,TRUE,89
46,TRUE,9
47,TRUE,5
48,TRUE,41
49,TRUE,90
50,TRUE,40
51,TRUE,14
52,TRUE,31
53,TRUE,6
54,FALSE,NA
55,TRUE,42
56,TRUE,47
57,TRUE,53
58,FALSE,NA
59,FALSE,NA
60,TRUE,38
61,TRUE,6
62,TRUE,89
63,TRUE,4
64,TRUE,43
65,TRUE,69
66,TRUE,6
67,TRUE,48
68,FALSE,NA
69,TRUE,6
70,TRUE,17
71,TRUE,6
72,TRUE,6
73,TRUE,5
74,TRUE,8
75,TRUE,6
76,TRUE,7
77,FALSE,NA
78,TRUE,47
79,FALSE,NA
80,FALSE,NA
81,TRUE,81
82,TRUE,4
83,TRUE,29
84,TRUE,30
85,TRUE,5
86,TRUE,51
87,FALSE,NA
88,TRUE,43
89,TRUE,6
90,TRUE,9
91,TRUE,70
92,TRUE,20
93,TRUE,8
94,FALSE,NA
95,TRUE,11
96,TRUE,6
97,TRUE,89
98,TRUE,6
99,TRUE,40
100,TRUE,8
