"SIM","YEAR","N","N_OBS"
1,1,964,964
1,2,973,973
1,3,974,974
1,4,984,984
1,5,1144,1144
1,6,781,781
1,7,812,812
1,8,859,859
1,9,887,887
1,10,918,918
1,11,966,966
1,12,982,982
1,13,1049,1049
1,14,677,677
1,15,716,716
1,16,765,765
1,17,801,801
1,18,848,848
1,19,869,869
1,20,888,888
1,21,904,904
1,22,945,945
1,23,1009,1009
1,24,672,672
1,25,690,690
1,26,728,728
1,27,770,770
1,28,817,817
1,29,844,844
1,30,861,861
1,31,890,890
1,32,931,931
1,33,1019,1019
1,34,803,803
1,35,840,840
1,36,902,902
1,37,980,980
1,38,1067,1067
1,39,772,772
1,40,782,782
1,41,822,822
1,42,878,878
1,43,945,945
1,44,1018,1018
1,45,779,779
1,46,824,824
1,47,886,886
1,48,973,973
1,49,1061,1061
1,50,813,813
1,51,858,858
1,52,949,949
1,53,1039,1039
1,54,766,766
1,55,818,818
1,56,879,879
1,57,972,972
1,58,1064,1064
1,59,838,838
1,60,926,926
1,61,1011,1011
1,62,777,777
1,63,835,835
1,64,923,923
1,65,1008,1008
1,66,822,822
1,67,909,909
1,68,990,990
1,69,1080,1080
1,70,875,875
1,71,958,958
1,72,1040,1040
1,73,805,805
1,74,893,893
1,75,981,981
1,76,1058,1058
1,77,832,832
1,78,911,911
1,79,986,986
1,80,1047,1047
1,81,873,873
1,82,967,967
1,83,1034,1034
1,84,840,840
1,85,910,910
1,86,985,985
1,87,1068,1068
1,88,935,935
1,89,999,999
1,90,1073,1073
1,91,859,859
1,92,929,929
1,93,991,991
1,94,1067,1067
1,95,858,858
1,96,939,939
1,97,1010,1010
1,98,770,770
1,99,840,840
1,100,913,913
2,1,996,996
2,2,1010,1010
2,3,619,619
2,4,630,630
2,5,726,726
2,6,729,729
2,7,759,759
2,8,807,807
2,9,841,841
2,10,899,899
2,11,964,964
2,12,1033,1033
2,13,864,864
2,14,932,932
2,15,1002,1002
2,16,729,729
2,17,785,785
2,18,838,838
2,19,894,894
2,20,943,943
2,21,1012,1012
2,22,696,696
2,23,756,756
2,24,800,800
2,25,837,837
2,26,894,894
2,27,956,956
2,28,1027,1027
2,29,672,672
2,30,727,727
2,31,758,758
2,32,814,814
2,33,872,872
2,34,935,935
2,35,1001,1001
2,36,673,673
2,37,717,717
2,38,751,751
2,39,813,813
2,40,858,858
2,41,932,932
2,42,1001,1001
2,43,848,848
2,44,902,902
2,45,952,952
2,46,1005,1005
2,47,765,765
2,48,814,814
2,49,872,872
2,50,924,924
2,51,982,982
2,52,1049,1049
2,53,824,824
2,54,875,875
2,55,925,925
2,56,988,988
2,57,1042,1042
2,58,829,829
2,59,876,876
2,60,927,927
2,61,989,989
2,62,1062,1062
2,63,819,819
2,64,862,862
2,65,923,923
2,66,977,977
2,67,1036,1036
2,68,825,825
2,69,876,876
2,70,933,933
2,71,988,988
2,72,1053,1053
2,73,875,875
2,74,923,923
2,75,997,997
2,76,1067,1067
2,77,850,850
2,78,905,905
2,79,976,976
2,80,1042,1042
2,81,835,835
2,82,887,887
2,83,944,944
