"SIM","YEAR","N","N_OBS"
1,1,1035,1035
1,2,905,905
1,3,953,953
1,4,1011,1011
1,5,1123,1123
1,6,474,474
1,7,484,484
1,8,492,492
1,9,514,514
1,10,530,530
1,11,544,544
1,12,547,547
1,13,561,561
1,14,591,591
1,15,627,627
1,16,670,670
1,17,718,718
1,18,748,748
1,19,801,801
1,20,852,852
1,21,927,927
1,22,1018,1018
1,23,1024,1024
1,24,833,833
1,25,893,893
1,26,985,985
1,27,1039,1039
1,28,1033,1033
1,29,724,724
1,30,782,782
1,31,843,843
1,32,917,917
1,33,991,991
1,34,1056,1056
1,35,1040,1040
1,36,628,628
1,37,656,656
1,38,687,687
1,39,729,729
1,40,797,797
1,41,867,867
1,42,954,954
1,43,1022,1022
1,44,934,934
1,45,985,985
1,46,1024,1024
1,47,901,901
1,48,947,947
1,49,1005,1005
1,50,806,806
1,51,868,868
1,52,929,929
1,53,978,978
1,54,1016,1016
1,55,1005,1005
1,56,1076,1076
1,57,1028,1028
1,58,905,905
1,59,971,971
1,60,1033,1033
1,61,935,935
1,62,987,987
1,63,1043,1043
1,64,1001,1001
1,65,1082,1082
1,66,1088,1088
1,67,876,876
1,68,946,946
1,69,1010,1010
1,70,932,932
1,71,980,980
1,72,1056,1056
1,73,949,949
1,74,1034,1034
1,75,1023,1023
1,76,988,988
1,77,1080,1080
1,78,1072,1072
1,79,894,894
1,80,964,964
1,81,1062,1062
1,82,824,824
1,83,866,866
1,84,926,926
1,85,1015,1015
1,86,1027,1027
1,87,961,961
1,88,1044,1044
1,89,1026,1026
1,90,996,996
1,91,1065,1065
1,92,1012,1012
1,93,1080,1080
1,94,1030,1030
1,95,1005,1005
1,96,1071,1071
1,97,1066,1066
1,98,1016,1016
1,99,1029,1029
1,100,1006,1006
2,1,1052,1052
2,2,NA,NA
2,3,NA,NA
2,4,NA,NA
2,5,NA,NA
2,6,NA,NA
2,7,NA,NA
2,8,NA,NA
2,9,NA,NA
2,10,NA,NA
2,11,NA,NA
2,12,NA,NA
2,13,NA,NA
2,14,NA,NA
2,15,NA,NA
2,16,NA,NA
2,17,NA,NA
2,18,NA,NA
2,19,NA,NA
2,20,NA,NA
2,21,NA,NA
2,22,NA,NA
2,23,NA,NA
2,24,NA,NA
2,25,NA,NA
2,26,NA,NA
2,27,NA,NA
2,28,NA,NA
2,29,NA,NA
2,30,NA,NA
2,31,NA,NA
2,32,NA,NA
2,33,NA,NA
2,34,NA,NA
2,35,NA,NA
2,36,NA,NA
2,37,NA,NA
2,38,NA,NA
2,39,NA,NA
2,40,NA,NA
2,41,NA,NA
2,42,NA,NA
2,43,NA,NA
2,44,NA,NA
2,45,NA,NA
2,46,NA,NA
2,47,NA,NA
2,48,NA,NA
2,49,NA,NA
2,50,NA,NA
2,51,NA,NA
2,52,NA,NA
2,53,NA,NA
2,54,NA,NA
2,55,NA,NA
2,56,NA,NA
2,57,NA,NA
2,58,NA,NA
2,59,NA,NA
2,60,NA,NA
2,61,NA,NA
2,62,NA,NA
2,63,NA,NA
2,64,NA,NA
2,65,NA,NA
2,66,NA,NA
2,67,NA,NA
2,68,NA,NA
2,69,NA,NA
2,70,NA,NA
2,71,NA,NA
2,72,NA,NA
2,73,NA,NA
2,74,NA,NA
2,75,NA,NA
2,76,NA,NA
2,77,NA,NA
2,78,NA,NA
2,79,NA,NA
2,80,NA,NA
2,81,NA,NA
2,82,NA,NA
2,83,NA,NA
2,84,NA,NA
2,85,NA,NA
2,86,NA,NA
2,87,NA,NA
2,88,NA,NA
2,89,NA,NA
2,90,NA,NA
2,91,NA,NA
2,92,NA,NA
2,93,NA,NA
2,94,NA,NA
2,95,NA,NA
2,96,NA,NA
2,97,NA,NA
2,98,NA,NA
2,99,NA,NA
2,100,NA,NA
3,1,1020,1020
3,2,753,753
3,3,792,792
3,4,856,856
3,5,1043,1043
3,6,1026,1026
3,7,928,928
3,8,989,989
3,9,1057,1057
3,10,874,874
3,11,943,943
3,12,1039,1039
3,13,741,741
3,14,809,809
3,15,891,891
3,16,973,973
3,17,1014,1014
3,18,990,990
3,19,1040,1040
3,20,1050,1050
3,21,627,627
3,22,666,666
3,23,733,733
3,24,817,817
3,25,884,884
3,26,967,967
3,27,1011,1011
3,28,959,959
3,29,986,986
3,30,1042,1042
3,31,356,356
3,32,344,344
3,33,356,356
3,34,357,357
3,35,357,357
3,36,350,350
3,37,346,346
3,38,338,338
3,39,333,333
3,40,326,326
3,41,320,320
3,42,312,312
3,43,311,311
3,44,301,301
3,45,300,300
3,46,295,295
3,47,294,294
3,48,290,290
3,49,287,287
3,50,284,284
3,51,280,280
3,52,276,276
3,53,271,271
3,54,263,263
3,55,258,258
3,56,253,253
3,57,245,245
3,58,244,244
3,59,235,235
3,60,236,236
3,61,230,230
3,62,228,228
3,63,217,217
3,64,220,220
3,65,216,216
3,66,214,214
3,67,204,204
3,68,209,209
3,69,202,202
3,70,199,199
3,71,196,196
3,72,191,191
3,73,191,191
3,74,192,192
3,75,180,180
3,76,170,170
3,77,174,174
3,78,177,177
3,79,177,177
3,80,177,177
3,81,165,165
3,82,165,165
3,83,157,157
3,84,161,161
3,85,157,157
3,86,155,155
3,87,148,148
3,88,128,128
3,89,130,130
3,90,130,130
3,91,125,125
3,92,122,122
3,93,119,119
3,94,100,100
3,95,106,106
3,96,111,111
3,97,101,101
3,98,94,94
3,99,98,98
3,100,83,83
4,1,963,963
4,2,977,977
4,3,973,973
4,4,992,992
4,5,1159,1159
4,6,1131,1131
4,7,494,494
4,8,518,518
4,9,552,552
4,10,584,584
4,11,618,618
4,12,632,632
4,13,667,667
4,14,705,705
4,15,758,758
4,16,801,801
4,17,858,858
4,18,928,928
4,19,989,989
4,20,1048,1048
4,21,1031,1031
4,22,858,858
4,23,914,914
4,24,967,967
4,25,1040,1040
4,26,924,924
4,27,969,969
4,28,1026,1026
4,29,348,348
4,30,350,350
4,31,365,365
4,32,387,387
4,33,411,411
4,34,427,427
4,35,461,461
4,36,486,486
4,37,498,498
4,38,500,500
4,39,515,515
4,40,529,529
4,41,570,570
4,42,619,619
4,43,659,659
4,44,697,697
4,45,739,739
4,46,791,791
4,47,846,846
4,48,903,903
4,49,948,948
4,50,992,992
4,51,1063,1063
4,52,666,666
4,53,701,701
4,54,746,746
4,55,805,805
4,56,860,860
4,57,914,914
4,58,956,956
4,59,1025,1025
4,60,992,992
4,61,1058,1058
4,62,986,986
4,63,1047,1047
4,64,922,922
4,65,999,999
4,66,1075,1075
4,67,971,971
4,68,1032,1032
4,69,941,941
4,70,1011,1011
4,71,996,996
4,72,1060,1060
4,73,994,994
4,74,1058,1058
4,75,979,979
4,76,1045,1045
4,77,490,490
4,78,515,515
4,79,541,541
4,80,581,581
4,81,611,611
4,82,660,660
4,83,699,699
4,84,751,751
4,85,793,793
4,86,855,855
4,87,911,911
4,88,968,968
4,89,1027,1027
4,90,1057,1057
4,91,953,953
4,92,1016,1016
4,93,946,946
4,94,1002,1002
4,95,981,981
4,96,1052,1052
4,97,1020,1020
4,98,1022,1022
4,99,994,994
4,100,1063,1063
5,1,986,986
5,2,1007,1007
5,3,1018,1018
5,4,918,918
5,5,1086,1086
5,6,1103,1103
5,7,492,492
5,8,531,531
5,9,580,580
5,10,626,626
5,11,677,677
5,12,737,737
5,13,806,806
5,14,863,863
5,15,939,939
5,16,1009,1009
5,17,975,975
5,18,1040,1040
5,19,299,299
5,20,311,311
5,21,337,337
5,22,380,380
5,23,418,418
5,24,464,464
5,25,515,515
5,26,556,556
5,27,594,594
5,28,655,655
5,29,711,711
5,30,771,771
5,31,835,835
5,32,905,905
5,33,967,967
5,34,1039,1039
5,35,1098,1098
5,36,960,960
5,37,1057,1057
5,38,1040,1040
5,39,684,684
5,40,740,740
5,41,799,799
5,42,863,863
5,43,929,929
5,44,1002,1002
5,45,975,975
5,46,1091,1091
5,47,1018,1018
5,48,946,946
5,49,1057,1057
5,50,1053,1053
5,51,672,672
5,52,734,734
5,53,804,804
5,54,855,855
5,55,922,922
5,56,1030,1030
5,57,1012,1012
5,58,1002,1002
5,59,1098,1098
5,60,1071,1071
5,61,862,862
5,62,943,943
5,63,1052,1052
5,64,611,611
5,65,638,638
5,66,703,703
5,67,768,768
5,68,803,803
5,69,869,869
5,70,969,969
5,71,1060,1060
5,72,940,940
5,73,1035,1035
5,74,1009,1009
5,75,1009,1009
5,76,1018,1018
5,77,955,955
5,78,1033,1033
5,79,973,973
5,80,1051,1051
5,81,889,889
5,82,979,979
5,83,1051,1051
5,84,959,959
5,85,1034,1034
5,86,1001,1001
5,87,1055,1055
5,88,988,988
5,89,1049,1049
5,90,1052,1052
5,91,1001,1001
5,92,1065,1065
5,93,1025,1025
5,94,1001,1001
5,95,1085,1085
5,96,1108,1108
5,97,1038,1038
5,98,1015,1015
5,99,1069,1069
5,100,1042,1042
6,1,980,980
6,2,NA,NA
6,3,NA,NA
6,4,NA,NA
6,5,NA,NA
6,6,NA,NA
6,7,NA,NA
6,8,NA,NA
6,9,NA,NA
6,10,NA,NA
6,11,NA,NA
6,12,NA,NA
6,13,NA,NA
6,14,NA,NA
6,15,NA,NA
6,16,NA,NA
6,17,NA,NA
6,18,NA,NA
6,19,NA,NA
6,20,NA,NA
6,21,NA,NA
6,22,NA,NA
6,23,NA,NA
6,24,NA,NA
6,25,NA,NA
6,26,NA,NA
6,27,NA,NA
6,28,NA,NA
6,29,NA,NA
6,30,NA,NA
6,31,NA,NA
6,32,NA,NA
6,33,NA,NA
