"SIM","status","year"
1,TRUE,5
2,FALSE,NA
3,TRUE,19
4,TRUE,30
5,FALSE,NA
6,FALSE,NA
7,FALSE,NA
8,TRUE,76
9,FALSE,NA
10,TRUE,85
11,TRUE,96
12,FALSE,NA
13,TRUE,72
14,TRUE,25
15,TRUE,81
16,FALSE,NA
17,FALSE,NA
18,TRUE,33
19,TRUE,23
20,TRUE,85
21,TRUE,6
22,TRUE,41
23,FALSE,NA
24,TRUE,100
25,TRUE,97
26,TRUE,93
27,TRUE,43
28,TRUE,11
29,TRUE,16
30,FALSE,NA
31,FALSE,NA
32,TRUE,12
33,TRUE,96
34,FALSE,NA
35,FALSE,NA
36,TRUE,6
37,TRUE,6
38,TRUE,6
39,FALSE,NA
40,TRUE,32
41,FALSE,NA
42,FALSE,NA
43,TRUE,66
44,FALSE,NA
45,TRUE,80
46,TRUE,22
47,FALSE,NA
48,TRUE,62
49,FALSE,NA
50,FALSE,NA
51,TRUE,84
52,TRUE,6
53,TRUE,82
54,TRUE,7
55,TRUE,68
56,FALSE,NA
57,TRUE,94
58,TRUE,28
59,FALSE,NA
60,TRUE,92
61,FALSE,NA
62,FALSE,NA
63,TRUE,62
64,TRUE,4
65,FALSE,NA
66,TRUE,47
67,FALSE,NA
68,TRUE,33
69,TRUE,12
70,TRUE,53
71,FALSE,NA
72,TRUE,92
73,TRUE,7
74,TRUE,61
75,FALSE,NA
76,TRUE,51
77,TRUE,43
78,FALSE,NA
79,FALSE,NA
80,TRUE,79
81,TRUE,20
82,TRUE,10
83,FALSE,NA
84,TRUE,52
85,TRUE,25
86,TRUE,68
87,TRUE,11
88,TRUE,22
89,TRUE,8
90,FALSE,NA
91,TRUE,44
92,FALSE,NA
93,FALSE,NA
94,TRUE,56
95,FALSE,NA
96,FALSE,NA
97,TRUE,6
98,TRUE,75
99,TRUE,6
100,FALSE,NA
