"SIM","YEAR","usr","yld","bud","scares","kills","castr","crops","feeds","helps","noact"
1,18,5,2897.90299392001,1138.02530509162,0,0,0,86,0,0,0
1,18,6,2986.74511360001,1107.77678728082,0,0,0,93,0,0,0
1,18,7,20720.9066926072,7788.65520204075,233,0,0,305,0,0,1
1,18,8,0,7,0,0,0,0,0,0,0
1,19,1,2817.35205591041,458.483340534701,0,0,0,71,0,0,0
1,19,2,2955.66696140802,1460.85999020726,0,0,0,171,0,0,0
1,19,3,2926.73574656002,1649.46386710524,21,0,0,147,0,0,0
1,19,4,2969.72368640002,1473.01783947228,0,0,0,46,0,0,0
1,19,5,2903.76859392002,701.804355584526,0,0,0,113,0,0,0
1,19,6,2994.25921280001,1536.85094462989,0,0,0,110,0,0,0
1,19,7,20768.5286702071,11060.7042444733,213,0,0,246,0,0,0
1,19,8,0,7,0,0,0,0,0,0,0
1,20,1,2803.96371671041,497.926479659053,0,0,0,45,0,0,0
1,20,2,2954.32163020802,1671.76155606933,1,0,0,143,0,0,0
1,20,3,2930.85691136002,1180.99183742103,22,0,0,127,0,0,0
1,20,4,2972.51742720001,794.234703480687,12,0,0,126,0,0,0
1,20,5,2899.23761152002,1439.86957828911,0,0,0,70,0,0,0
1,20,6,3011.63514880001,1355.89963922585,12,0,0,132,0,0,1
1,20,7,20836.5006237687,7635.16721693553,355,7,0,321,0,0,8
1,20,8,0,7,0,0,0,0,0,0,0
1,21,1,2792.98465274267,625.744799703995,0,0,0,49,0,0,0
1,21,2,2963.95312844802,1127.77926863971,28,0,0,133,0,0,0
1,21,3,2925.27343616002,1054.46828922238,10,0,0,106,0,0,0
1,21,4,2962.53092208642,1030.78996069102,0,0,0,79,0,0,0
1,21,5,2915.74302720002,550.94058547537,14,0,0,127,0,0,0
1,21,6,3027.75216128001,1540.30564560629,32,0,0,97,0,0,0
1,21,7,20886.0032214007,14947.5417471343,207,16,0,195,0,0,6
1,21,8,0,7,0,0,0,0,0,0,0
1,22,1,2766.04782074267,1394.28303158945,58,0,0,4,0,0,0
1,22,2,2945.54332467202,1168.07640665332,56,0,0,56,0,0,0
1,22,3,2899.16308736002,627.963680787653,56,0,0,49,0,0,0
1,22,4,2944.74895472642,1613.84010217438,62,0,0,41,0,0,0
1,22,5,2902.35586560002,978.281236362157,14,0,0,41,0,0,0
1,22,6,3030.71903488001,1141.52580570635,97,0,0,57,0,0,0
1,22,7,20962.8229871606,7140.65432383522,306,29,0,326,0,0,58
1,22,8,0,7,0,0,0,0,0,0,0
1,23,1,2763.66476026267,884.528183884626,0,3,0,133,0,0,0
1,23,2,2936.25881088002,1194.99953070454,0,0,0,116,0,0,0
1,23,3,2874.69194496002,897.063448278536,0,0,0,62,0,0,0
1,23,4,2946.78700912642,1813.97361253589,0,0,0,160,0,0,0
1,23,5,2904.14174259202,1096.30839031064,0,0,0,97,0,0,0
1,23,6,3043.91794995201,1672.7545782216,0,0,0,114,0,0,0
1,23,7,21011.004521983,13642.9553034213,0,207,0,290,0,0,0
1,23,8,0,7,0,0,0,0,0,0,0
1,24,1,2755.73675565467,1493.82395722111,24,0,0,62,0,0,0
1,24,2,2926.83205406722,1633.99228928482,29,0,0,87,0,0,0
1,24,3,2856.86931200002,1422.06542059051,24,0,0,63,0,0,0
1,24,4,2940.81137571842,852.916735068987,83,0,0,90,0,0,0
1,24,5,2909.24806451202,1227.29289451533,24,0,0,83,0,0,0
1,24,6,3064.47699865601,1575.99942108371,49,0,0,113,0,0,0
1,24,7,21100.9407760579,10820.7911313055,315,24,0,321,0,0,24
1,24,8,0,7,0,0,0,0,0,0,0
1,25,1,2757.66799405467,345.205675623462,0,0,0,149,0,0,0
1,25,2,2930.68883015682,1754.02255627158,0,0,0,163,0,0,0
1,25,3,2855.66923264002,739.16062044651,0,0,0,142,0,0,0
1,25,4,2934.35056291842,1104.12007293942,0,0,0,85,0,0,0
1,25,5,2916.06316544002,1562.09090772216,0,0,0,122,0,0,0
1,25,6,3088.03656089601,2178.19701199869,0,4,0,143,0,0,0
1,25,7,21153.4240738499,7090.93684751358,19,182,0,211,0,0,0
1,25,8,0,7,0,0,0,0,0,0,0
1,26,1,2730.55753005468,559.107402825778,24,0,0,10,0,0,0
1,26,2,2917.38044108802,971.400715129035,83,0,0,92,0,0,0
1,26,3,2829.84756940802,1334.88848283981,39,0,0,34,0,0,0
1,26,4,2925.22922127362,1974.01757411575,39,0,0,71,0,0,0
1,26,5,2914.41796710402,650.605652260094,83,0,0,73,0,0,0
1,26,6,3106.72429056002,1111.86074199052,101,0,0,116,0,0,0
1,26,7,21256.8483116022,8758.19966148631,372,0,0,337,0,0,0
1,26,8,0,7,0,0,0,0,0,0,0
1,27,1,2702.41049657756,736.896462809166,0,14,0,41,0,0,0
1,27,2,2896.17629132802,1753.59319808862,0,49,0,48,0,0,0
1,27,3,2814.13777868802,1381.14642503304,0,56,0,77,0,0,0
1,27,4,2913.61445304322,1560.46300495259,0,94,0,103,0,0,0
1,27,5,2900.54048552962,1091.81914409834,0,41,0,24,0,0,0
1,27,6,3113.84007936002,1661.5703942125,0,43,0,68,0,0,0
1,27,7,21340.4261403638,4922.4476358045,3,406,0,440,0,0,0
1,27,8,0,7,0,0,0,0,0,0,0
1,28,1,2698.76980609436,806.273292006727,2,0,0,71,0,0,0
1,28,2,2902.31899575912,1366.10604251669,63,0,0,106,0,0,0
1,28,3,2818.04873062402,1014.64355584876,49,0,0,84,0,0,0
1,28,4,2934.81949603842,931.269038131967,46,0,0,105,0,0,0
1,28,5,2910.22947295234,1263.87382934269,46,0,0,58,0,0,0
1,28,6,3146.20031938562,604.618662302248,51,0,0,110,0,0,0
1,28,7,21410.7931004344,11172.3286066917,218,2,0,202,0,0,0
1,28,8,0,7,0,0,0,0,0,0,0
1,29,1,2692.22103873948,1563.86559733132,0,0,0,80,0,0,0
1,29,2,2908.32089316559,834.225564745706,1,0,0,133,0,0,0
1,29,3,2816.72263229442,1782.18211567065,0,0,0,101,0,0,0
1,29,4,2948.6063455478,1019.04435555853,0,0,0,93,0,0,0
1,29,5,2934.37853900802,980.536188552914,0,0,0,126,0,0,0
1,29,6,3159.00489625601,1225.46867112403,0,0,0,60,0,0,0
1,29,7,21495.9382290871,7428.4783428987,330,5,0,375,0,0,0
1,29,8,0,7,0,0,0,0,0,0,0
1,30,1,2686.35026702747,1236.06912145199,38,0,0,97,0,0,0
1,30,2,2898.71950554319,1205.92749250575,0,0,0,83,0,0,0
1,30,3,2824.69170493442,2123.27240149288,26,0,0,139,0,0,0
1,30,4,2960.3374057718,884.938101709235,0,0,0,101,0,0,0
1,30,5,2949.68113223682,1310.07642206755,0,0,0,98,0,0,0
1,30,6,3185.74631270402,1450.71837540062,0,0,0,122,0,0,0
1,30,7,21608.7298546734,14369.6289055707,279,0,0,314,0,0,1
1,30,8,0,7,0,0,0,0,0,0,0
1,31,1,2693.44711184796,1095.89538936072,0,0,0,123,0,0,0
1,31,2,2905.13199396456,1513.58112159691,0,0,0,120,0,0,0
1,31,3,2848.13890308507,745.664476567197,3,0,0,192,0,0,0
1,31,4,2957.36873040202,1092.74222103464,0,0,0,88,0,0,0
1,31,5,2974.57813666203,469.870507425689,0,0,0,131,0,0,0
1,31,6,3224.1385344205,1492.6780003448,0,0,0,145,0,0,0
1,31,7,21696.0151457045,8277.72982697969,163,17,0,214,0,0,0
1,31,8,0,7,0,0,0,0,0,0,0
1,32,1,2681.34316897077,812.178976446618,47,0,0,53,0,0,0
1,32,2,2904.55277027248,357.407806945824,20,0,0,127,0,0,0
1,32,3,2844.16613083957,688.2750330372,2,0,0,72,0,0,0
1,32,4,2969.30976641009,873.473486385408,6,0,0,102,0,0,0
1,32,5,2971.18392957749,780.342132741374,0,0,0,46,0,0,0
1,32,6,3250.52579516827,1539.73334509728,36,0,0,106,0,0,0
1,32,7,21865.6059421742,8923.80634548393,332,1,0,382,0,0,0
1,32,8,0,7,0,0,0,0,0,0,0
1,33,1,2674.10789258037,994.013030059949,0,0,0,81,0,0,0
1,33,2,2875.39982429718,1629.51225881049,0,0,0,35,0,0,0
1,33,3,2832.42519333193,1001.13566897925,0,0,0,68,0,0,0
1,33,4,2963.36041385969,1376.22148974949,0,0,0,87,0,0,0
1,33,5,2971.34194502863,1117.72340470205,0,0,0,78,0,0,0
1,33,6,3281.69915189659,1057.11578183132,7,0,0,138,0,0,0
1,33,7,21980.9516151152,9833.75158368322,214,10,0,254,0,0,0
1,33,8,0,7,0,0,0,0,0,0,0
1,34,1,2666.48061012789,1091.52940874652,0,24,0,73,0,0,0
1,34,2,2859.58956715542,794.077422164749,0,87,0,67,0,0,0
1,34,3,2815.24921614665,486.84211465257,0,31,0,66,0,0,0
1,34,4,2957.640477949,855.039720428718,0,45,0,88,0,0,0
1,34,5,2976.32791990765,1231.70709316886,0,27,0,82,0,0,0
1,34,6,3283.095169663,1491.29546065861,0,47,0,54,0,0,0
1,34,7,22066.4252524437,8573.83580816134,32,307,0,245,0,0,0
1,34,8,0,7,0,0,0,0,0,0,0
1,35,1,2657.5230411858,1330.99887863975,63,0,0,46,0,0,0
1,35,2,2845.77884564932,1056.58592031698,32,0,0,47,0,0,0
1,35,3,2793.29059156707,1007.12361704545,22,0,0,26,0,0,0
1,35,4,2942.33286429887,2392.01469574612,49,0,0,36,0,0,0
1,35,5,2979.95297960102,876.365394716017,52,0,0,71,0,0,0
1,35,6,3297.55102835099,1434.70562275696,78,0,0,71,0,0,0
1,35,7,22199.5507792098,6978.0509331089,287,15,0,256,0,0,0
1,35,8,0,7,0,0,0,0,0,0,0
1,36,1,2634.16778315695,1914.13899321979,133,0,0,0,0,0,0
1,36,2,2830.40485411735,446.289856810985,45,0,0,60,0,0,0
1,36,3,2776.03096173283,1122.50706871134,52,0,0,48,0,0,0
1,36,4,2948.30171505773,932.331108174461,116,0,0,123,0,0,0
1,36,5,2975.64789928102,939.584863540063,49,0,0,38,0,0,0
1,36,6,3315.70650698139,1287.19465831712,66,0,0,77,0,0,0
1,36,7,22276.7599984381,7785.53514327182,307,5,0,285,0,0,0
1,36,8,0,7,0,0,0,0,0,0,0
1,37,1,2618.89894772655,1156.90275814812,164,0,0,11,0,0,0
1,37,2,2814.60634000243,317.221334678941,6,0,0,38,0,0,0
1,37,3,2768.97926724323,1241.2323711301,50,0,0,57,0,0,0
1,37,4,2940.06144244845,1104.13022613172,22,0,0,69,0,0,0
1,37,5,2982.08306630822,1488.70490179154,18,0,0,74,0,0,0
1,37,6,3327.38169993627,1222.09148670478,46,0,0,78,0,0,0
1,37,7,22346.6118363139,4584.2513553393,333,3,0,337,0,0,0
1,37,8,0,7,0,0,0,0,0,0,0
1,38,1,2633.46366793729,865.975944123299,0,0,0,115,0,0,0
1,38,2,2799.28039833254,1192.66535868344,0,0,0,31,0,0,0
1,38,3,2785.74384343025,1796.16810378718,0,0,0,124,0,0,0
1,38,4,2954.49250218328,1011.25523592906,0,0,0,110,0,0,0
1,38,5,3012.81332326598,1656.19694421051,0,0,0,148,0,0,0
1,38,6,3370.46517395458,2256.3461567129,0,0,0,122,0,0,0
1,38,7,22419.9342451225,6678.40266254096,111,0,0,192,0,0,0
1,38,8,0,7,0,0,0,0,0,0,0
1,39,1,2631.32144322152,1686.34871883987,0,0,0,86,0,0,0
1,39,2,2795.51185015667,1213.98407387185,0,0,0,119,0,0,0
1,39,3,2794.97332381681,1554.64230516873,3,0,0,166,0,0,0
1,39,4,2944.5516307918,1638.85429231528,0,0,0,101,0,0,0
1,39,5,3032.42009694406,628.246146696957,0,0,0,165,0,0,0
1,39,6,3407.8554055672,1240.21706085429,5,0,0,206,0,0,0
1,39,7,22429.098439071,4959.97468827023,119,0,0,214,0,0,0
1,39,8,0,7,0,0,0,0,0,0,0
1,40,1,2624.86337996392,1404.3735307244,0,99,0,69,0,0,0
1,40,2,2778.4039193762,1336.97460809765,0,60,0,61,0,0,0
1,40,3,2771.93137122559,1292.61679165465,0,87,0,68,0,0,0
1,40,4,2933.15230513675,1664.31890433318,0,87,0,76,0,0,0
1,40,5,3019.21551669446,1730.28210430297,0,24,0,38,0,0,0
1,40,6,3404.02841565513,1443.67125418399,0,63,0,61,0,0,0
1,40,7,22434.2044239475,12020.6498386958,7,190,0,197,0,0,4
1,40,8,0,7,0,0,0,0,0,0,0
1,41,1,2640.89219735144,617.228014826584,2,0,0,137,0,0,0
1,41,2,2795.22447687252,368.023503056707,4,0,0,128,0,0,0
1,41,3,2779.70947880191,1289.66869562185,0,0,0,129,0,0,0
1,41,4,2944.43442026957,671.101299787111,21,0,0,135,0,0,0
1,41,5,3039.09949568505,795.813121040901,27,0,0,135,0,0,0
1,41,6,3432.07362632419,1379.71488868991,3,0,0,140,0,0,0
1,41,7,22568.5648622031,6557.22601983962,485,0,0,508,0,0,2
1,41,8,0,7,0,0,0,0,0,0,0
1,42,1,2647.45284276225,900.504128477601,0,0,0,61,0,0,0
1,42,2,2788.53581092915,1738.29578013496,0,0,0,36,0,0,0
1,42,3,2798.33223881491,1050.54473174759,0,0,0,128,0,0,0
1,42,4,2945.25193927117,1337.46032107533,0,0,0,67,0,0,0
1,42,5,3049.94455949546,1189.40440657076,0,0,0,79,0,0,0
1,42,6,3469.57404297611,842.853369144718,0,0,0,137,0,0,0
1,42,7,22696.6047811694,13654.0676341838,194,0,0,208,0,0,0
1,42,8,0,7,0,0,0,0,0,0,0
1,43,1,2664.29878930736,1651.81302769977,0,0,0,90,0,0,0
1,43,2,2828.05063233016,943.040106675815,0,0,0,173,0,0,0
1,43,3,2802.91643188708,1636.78838919425,0,0,0,105,0,0,0
1,43,4,2979.22458894519,733.636221123253,0,0,0,133,0,0,0
1,43,5,3073.37412336821,1012.44441108741,0,0,0,118,0,0,0
1,43,6,3496.24157250632,2530.5111927804,0,0,0,84,0,0,0
1,43,7,22855.7702767436,12631.1743055695,108,19,0,265,0,0,0
1,43,8,0,7,0,0,0,0,0,0,0
1,44,1,2659.57971225904,893.664217830762,136,0,0,29,0,0,0
1,44,2,2819.62161033532,808.073723077047,53,0,0,41,0,0,0
1,44,3,2803.33328349463,1745.25384831764,91,0,0,72,0,0,0
1,44,4,2965.68714175712,1787.0324191858,38,0,0,35,0,0,0
1,44,5,3068.53708823733,1270.92836188067,58,0,0,43,0,0,0
1,44,6,3512.66279695022,2211.21183671828,147,0,0,106,0,0,0
1,44,7,22916.7573744797,7715.42109815482,211,27,0,214,0,0,30
1,44,8,0,7,0,0,0,0,0,0,0
1,45,1,2647.88084981352,1131.28979053708,89,0,0,0,0,0,0
1,45,2,2813.96141859132,728.47255338885,48,0,0,32,0,0,0
1,45,3,2806.95458582397,1352.39078413592,96,0,0,78,0,0,0
1,45,4,2964.67084779048,529.337118157753,96,0,0,82,0,0,0
1,45,5,3068.10430385333,746.645096250034,66,0,0,61,0,0,0
1,45,6,3538.29585688116,1378.97613784491,110,0,0,111,0,0,0
1,45,7,22960.5053240485,7940.53211289349,213,15,0,190,0,0,14
1,45,8,0,7,0,0,0,0,0,0,0
1,46,1,2637.06860994152,1162.76850830805,110,0,0,3,0,0,0
1,46,2,2812.7840323206,1240.31145696266,31,0,0,41,0,0,0
1,46,3,2813.68631070098,1472.90411649444,53,0,0,82,0,0,0
1,46,4,2963.46396268301,566.0125612583,29,0,0,23,0,0,0
1,46,5,3066.93223263004,1055.97144639979,47,0,0,27,0,0,0
1,46,6,3549.05994763828,767.478854903158,68,0,0,69,0,0,0
1,46,7,23010.5986501878,5200.5731389207,299,7,0,342,0,0,0
1,46,8,0,7,0,0,0,0,0,0,0
1,47,1,2663.81130719859,959.938739702747,0,0,0,116,0,0,0
1,47,2,2838.61318112553,1794.79068912636,1,0,0,122,0,0,0
1,47,3,2849.61282266288,906.001130288522,0,0,0,147,0,0,0
1,47,4,2974.82491639975,780.063404086497,0,0,0,56,0,0,0
1,47,5,3098.39436572941,720.831191765682,0,0,0,105,0,0,0
1,47,6,3572.58084361163,1357.09678663768,0,0,0,76,0,0,0
1,47,7,23141.0751941634,7308.2566669047,166,0,0,254,0,0,0
1,47,8,0,7,0,0,0,0,0,0,0
1,48,1,2670.54744439821,841.574658073898,3,0,0,92,0,0,0
1,48,2,2865.61025372175,1211.50612960775,23,0,0,149,0,0,0
1,48,3,2857.1341149879,680.369838087357,0,0,0,90,0,0,0
1,48,4,2982.20760701848,950.112573864512,0,0,0,78,0,0,0
1,48,5,3108.67421531364,626.474765594471,0,0,0,72,0,0,0
1,48,6,3600.40144841265,1455.07067832718,2,0,0,133,0,0,0
1,48,7,23149.5352677703,9481.26294260075,224,10,0,227,0,0,2
1,48,8,0,7,0,0,0,0,0,0,0
1,49,1,2674.84661874987,1077.21020734564,0,0,0,84,0,0,0
1,49,2,2879.95002454162,1067.6236012815,5,0,0,114,0,0,0
1,49,3,2859.59956334759,1985.49707336173,0,0,0,68,0,0,0
1,49,4,2996.54493638521,934.671825138389,0,0,0,95,0,0,0
1,49,5,3108.50112367844,1896.75812868624,0,0,0,62,0,0,0
1,49,6,3634.42112323087,998.094333457014,15,0,0,126,0,0,0
1,49,7,23276.1163338057,10476.0648226488,404,0,0,422,0,0,0
1,49,8,0,7,0,0,0,0,0,0,0
1,50,1,2680.18068409192,1722.33818216832,0,0,0,107,0,0,0
1,50,2,2889.96277215202,1251.97612755368,0,0,0,106,0,0,0
1,50,3,2882.10318151162,1126.26415665738,23,0,0,152,0,0,0
1,50,4,3002.10380908282,1581.42238005573,0,0,0,93,0,0,0
1,50,5,3133.30464494001,1597.26772129002,17,0,0,152,0,0,2
1,50,6,3661.17317678443,1248.7471512931,0,0,0,99,0,0,0
1,50,7,23471.21728308,10073.7752408586,322,3,0,329,0,0,0
1,50,8,0,7,0,0,0,0,0,0,0
1,51,1,2705.24257486528,1422.13317851957,21,0,0,127,0,0,3
1,51,2,2912.28221531432,1691.22050296132,0,0,0,125,0,0,0
1,51,3,2891.76296501445,1615.31871221041,0,0,0,112,0,0,0
1,51,4,3042.40756618945,806.123782430146,0,0,0,158,0,0,0
1,51,5,3171.37691440109,1807.47404011015,9,0,0,140,0,0,0
1,51,6,3700.61485711506,1312.71455126038,0,0,0,124,0,0,0
1,51,7,23655.4896601177,11571.7522286085,248,10,0,260,0,0,10
1,51,8,0,7,0,0,0,0,0,0,0
1,52,1,2717.00126645952,1436.34158292269,10,0,0,127,0,0,0
1,52,2,2929.83769419874,916.956712222317,16,0,0,145,0,0,0
1,52,3,2916.18945556163,645.083725488484,7,0,0,150,0,0,0
