"SIM","YEAR","N","N_OBS"
1,1,910,910
1,2,928,928
1,3,941,941
1,4,945,945
1,5,1083,1083
1,6,225,225
1,7,228,228
1,8,228,228
1,9,237,237
1,10,250,250
1,11,255,255
1,12,265,265
1,13,270,270
1,14,273,273
1,15,289,289
1,16,303,303
1,17,332,332
1,18,362,362
1,19,389,389
1,20,433,433
1,21,473,473
1,22,494,494
1,23,536,536
1,24,584,584
1,25,632,632
1,26,680,680
1,27,731,731
1,28,806,806
1,29,853,853
1,30,898,898
1,31,927,927
1,32,965,965
1,33,985,985
1,34,1006,1006
1,35,178,178
1,36,171,171
1,37,145,145
1,38,158,158
1,39,157,157
1,40,157,157
1,41,157,157
1,42,141,141
1,43,132,132
1,44,139,139
1,45,142,142
1,46,141,141
1,47,133,133
1,48,130,130
1,49,125,125
1,50,127,127
1,51,125,125
1,52,116,116
1,53,116,116
1,54,111,111
1,55,110,110
1,56,104,104
1,57,99,99
1,58,104,104
1,59,92,92
1,60,89,89
1,61,89,89
1,62,80,80
1,63,84,84
1,64,72,72
1,65,41,41
1,66,26,26
1,67,29,29
1,68,25,25
1,69,25,25
1,70,7,7
1,71,4,4
1,72,NA,NA
1,73,NA,NA
1,74,NA,NA
1,75,NA,NA
1,76,NA,NA
1,77,NA,NA
1,78,NA,NA
1,79,NA,NA
1,80,NA,NA
1,81,NA,NA
1,82,NA,NA
1,83,NA,NA
1,84,NA,NA
1,85,NA,NA
1,86,NA,NA
1,87,NA,NA
1,88,NA,NA
1,89,NA,NA
1,90,NA,NA
1,91,NA,NA
1,92,NA,NA
1,93,NA,NA
1,94,NA,NA
1,95,NA,NA
1,96,NA,NA
1,97,NA,NA
1,98,NA,NA
1,99,NA,NA
1,100,NA,NA
2,1,949,949
2,2,939,939
2,3,920,920
2,4,921,921
2,5,1049,1049
2,6,77,77
2,7,81,81
2,8,89,89
2,9,97,97
2,10,98,98
2,11,105,105
2,12,116,116
2,13,121,121
2,14,132,132
2,15,136,136
2,16,142,142
2,17,148,148
2,18,159,159
2,19,161,161
2,20,160,160
2,21,167,167
2,22,175,175
2,23,182,182
2,24,192,192
2,25,203,203
2,26,213,213
2,27,231,231
2,28,229,229
2,29,256,256
2,30,274,274
2,31,301,301
2,32,322,322
2,33,344,344
2,34,367,367
2,35,391,391
2,36,410,410
2,37,440,440
2,38,447,447
2,39,462,462
2,40,472,472
2,41,468,468
2,42,495,495
2,43,522,522
2,44,559,559
2,45,591,591
2,46,593,593
2,47,623,623
2,48,662,662
2,49,701,701
2,50,748,748
2,51,776,776
2,52,795,795
2,53,803,803
2,54,828,828
2,55,843,843
2,56,850,850
2,57,879,879
2,58,924,924
