"SIM","YEAR","N","N_OBS"
1,1,942,942
1,2,940,940
1,3,926,926
1,4,875,875
1,5,891,891
1,6,850,850
1,7,843,843
1,8,777,777
1,9,738,738
1,10,713,713
1,11,676,676
1,12,654,654
1,13,632,632
1,14,620,620
1,15,564,564
1,16,542,542
1,17,526,526
1,18,503,503
1,19,488,488
1,20,477,477
1,21,462,462
1,22,456,456
1,23,452,452
1,24,441,441
1,25,418,418
1,26,411,411
1,27,421,421
1,28,404,404
1,29,405,405
1,30,397,397
1,31,386,386
1,32,393,393
1,33,374,374
1,34,370,370
1,35,379,379
1,36,385,385
1,37,372,372
1,38,364,364
1,39,370,370
1,40,358,358
1,41,360,360
1,42,350,350
1,43,336,336
1,44,338,338
1,45,336,336
1,46,338,338
1,47,326,326
1,48,336,336
1,49,336,336
1,50,318,318
1,51,318,318
1,52,313,313
1,53,303,303
1,54,291,291
1,55,288,288
1,56,290,290
1,57,288,288
1,58,283,283
1,59,278,278
1,60,261,261
1,61,266,266
1,62,261,261
1,63,261,261
1,64,263,263
1,65,264,264
1,66,256,256
1,67,247,247
1,68,238,238
1,69,225,225
1,70,222,222
1,71,221,221
1,72,208,208
1,73,200,200
1,74,208,208
1,75,197,197
1,76,199,199
1,77,194,194
1,78,181,181
1,79,181,181
1,80,191,191
1,81,178,178
1,82,169,169
1,83,165,165
1,84,160,160
1,85,150,150
1,86,135,135
1,87,123,123
1,88,119,119
1,89,117,117
1,90,116,116
1,91,105,105
1,92,104,104
1,93,99,99
1,94,106,106
1,95,95,95
1,96,84,84
1,97,89,89
1,98,80,80
1,99,83,83
1,100,69,69
2,1,614,614
2,2,636,636
2,3,610,610
2,4,602,602
2,5,594,594
2,6,564,564
2,7,542,542
2,8,528,528
2,9,540,540
2,10,541,541
2,11,548,548
2,12,530,530
2,13,520,520
2,14,511,511
2,15,508,508
2,16,499,499
2,17,502,502
2,18,491,491
2,19,486,486
2,20,464,464
2,21,432,432
2,22,415,415
2,23,405,405
2,24,416,416
2,25,426,426
2,26,436,436
2,27,433,433
2,28,429,429
2,29,422,422
2,30,420,420
2,31,404,404
2,32,400,400
2,33,403,403
2,34,400,400
2,35,397,397
2,36,399,399
2,37,377,377
2,38,393,393
2,39,392,392
2,40,402,402
2,41,388,388
2,42,366,366
2,43,354,354
2,44,353,353
2,45,355,355
2,46,350,350
2,47,341,341
2,48,349,349
2,49,347,347
2,50,356,356
2,51,342,342
2,52,344,344
2,53,331,331
2,54,334,334
2,55,324,324
2,56,325,325
2,57,314,314
2,58,324,324
2,59,309,309
2,60,295,295
2,61,292,292
2,62,290,290
2,63,280,280
2,64,276,276
2,65,248,248
2,66,256,256
2,67,257,257
2,68,257,257
2,69,251,251
2,70,262,262
2,71,267,267
2,72,256,256
2,73,241,241
2,74,245,245
2,75,225,225
2,76,218,218
2,77,214,214
2,78,206,206
2,79,203,203
2,80,198,198
2,81,190,190
2,82,187,187
2,83,187,187
2,84,187,187
2,85,184,184
2,86,167,167
2,87,155,155
2,88,154,154
2,89,152,152
2,90,154,154
2,91,157,157
2,92,160,160
2,93,158,158
2,94,161,161
2,95,162,162
2,96,153,153
2,97,150,150
2,98,133,133
2,99,132,132
2,100,126,126
3,1,1025,1025
3,2,841,841
3,3,852,852
3,4,796,796
3,5,803,803
3,6,737,737
3,7,682,682
3,8,654,654
3,9,660,660
3,10,653,653
3,11,639,639
3,12,602,602
3,13,572,572
3,14,555,555
3,15,556,556
3,16,538,538
3,17,532,532
3,18,523,523
3,19,524,524
3,20,526,526
3,21,524,524
3,22,524,524
3,23,521,521
3,24,524,524
3,25,497,497
3,26,480,480
3,27,493,493
3,28,469,469
3,29,461,461
3,30,468,468
3,31,458,458
3,32,479,479
3,33,486,486
3,34,480,480
3,35,473,473
3,36,456,456
3,37,453,453
3,38,441,441
3,39,448,448
3,40,439,439
3,41,417,417
3,42,417,417
3,43,418,418
3,44,422,422
3,45,437,437
3,46,432,432
3,47,446,446
3,48,443,443
3,49,413,413
3,50,388,388
3,51,388,388
3,52,389,389
3,53,369,369
3,54,354,354
3,55,364,364
3,56,382,382
3,57,371,371
3,58,366,366
3,59,374,374
3,60,374,374
3,61,378,378
3,62,360,360
3,63,365,365
3,64,354,354
3,65,342,342
3,66,335,335
3,67,330,330
3,68,338,338
3,69,322,322
3,70,304,304
3,71,307,307
3,72,311,311
3,73,298,298
3,74,290,290
3,75,294,294
3,76,286,286
3,77,279,279
3,78,272,272
3,79,270,270
3,80,258,258
3,81,265,265
3,82,255,255
3,83,248,248
3,84,246,246
3,85,236,236
3,86,232,232
3,87,229,229
3,88,227,227
3,89,227,227
3,90,223,223
3,91,222,222
3,92,225,225
3,93,223,223
3,94,212,212
3,95,224,224
3,96,210,210
3,97,201,201
3,98,186,186
3,99,174,174
3,100,166,166
4,1,958,958
4,2,960,960
4,3,868,868
4,4,806,806
4,5,831,831
4,6,757,757
4,7,693,693
4,8,687,687
4,9,672,672
4,10,674,674
4,11,657,657
4,12,635,635
4,13,634,634
4,14,613,613
4,15,637,637
4,16,627,627
4,17,650,650
4,18,646,646
4,19,647,647
4,20,629,629
4,21,608,608
4,22,601,601
4,23,600,600
4,24,587,587
4,25,594,594
4,26,605,605
4,27,581,581
4,28,577,577
4,29,587,587
4,30,580,580
4,31,581,581
4,32,574,574
4,33,568,568
4,34,565,565
4,35,538,538
4,36,529,529
4,37,538,538
4,38,522,522
4,39,501,501
4,40,517,517
4,41,506,506
4,42,505,505
4,43,488,488
4,44,487,487
4,45,485,485
4,46,470,470
4,47,467,467
4,48,474,474
4,49,483,483
4,50,465,465
4,51,450,450
4,52,444,444
4,53,458,458
4,54,465,465
4,55,472,472
4,56,466,466
4,57,451,451
4,58,427,427
4,59,428,428
4,60,421,421
4,61,435,435
4,62,415,415
4,63,413,413
4,64,436,436
4,65,415,415
4,66,413,413
4,67,399,399
4,68,411,411
4,69,384,384
4,70,373,373
4,71,381,381
4,72,383,383
4,73,380,380
4,74,373,373
4,75,379,379
4,76,369,369
4,77,380,380
4,78,364,364
4,79,360,360
4,80,348,348
4,81,345,345
4,82,343,343
4,83,345,345
4,84,335,335
4,85,333,333
4,86,317,317
4,87,321,321
4,88,336,336
4,89,321,321
4,90,307,307
4,91,307,307
4,92,298,298
4,93,301,301
4,94,282,282
4,95,291,291
4,96,284,284
4,97,288,288
4,98,270,270
4,99,264,264
4,100,270,270
5,1,1018,1018
5,2,818,818
5,3,750,750
5,4,681,681
5,5,649,649
5,6,589,589
5,7,570,570
5,8,568,568
5,9,554,554
5,10,530,530
5,11,517,517
5,12,487,487
5,13,442,442
5,14,398,398
5,15,370,370
5,16,338,338
5,17,335,335
5,18,298,298
5,19,285,285
5,20,291,291
5,21,291,291
5,22,291,291
5,23,290,290
5,24,287,287
5,25,259,259
5,26,251,251
5,27,244,244
5,28,232,232
5,29,223,223
5,30,225,225
5,31,208,208
5,32,190,190
5,33,183,183
5,34,171,171
5,35,151,151
5,36,138,138
5,37,138,138
5,38,131,131
5,39,117,117
5,40,115,115
5,41,102,102
5,42,103,103
5,43,107,107
5,44,92,92
5,45,86,86
5,46,80,80
5,47,77,77
5,48,79,79
5,49,75,75
5,50,67,67
5,51,64,64
5,52,62,62
5,53,65,65
5,54,64,64
5,55,64,64
5,56,57,57
5,57,55,55
5,58,54,54
5,59,47,47
5,60,47,47
5,61,47,47
5,62,42,42
5,63,38,38
5,64,26,26
5,65,22,22
5,66,22,22
5,67,15,15
5,68,10,10
5,69,8,8
5,70,6,6
5,71,6,6
5,72,4,4
5,73,2,2
5,74,NA,NA
5,75,NA,NA
5,76,NA,NA
5,77,NA,NA
5,78,NA,NA
5,79,NA,NA
5,80,NA,NA
5,81,NA,NA
5,82,NA,NA
5,83,NA,NA
5,84,NA,NA
5,85,NA,NA
5,86,NA,NA
5,87,NA,NA
5,88,NA,NA
5,89,NA,NA
5,90,NA,NA
5,91,NA,NA
5,92,NA,NA
5,93,NA,NA
5,94,NA,NA
5,95,NA,NA
5,96,NA,NA
5,97,NA,NA
5,98,NA,NA
5,99,NA,NA
5,100,NA,NA
6,1,916,916
6,2,895,895
6,3,825,825
6,4,728,728
6,5,714,714
6,6,617,617
6,7,553,553
6,8,534,534
6,9,495,495
6,10,456,456
6,11,421,421
6,12,397,397
6,13,378,378
6,14,386,386
6,15,393,393
6,16,387,387
6,17,400,400
6,18,424,424
6,19,418,418
6,20,379,379
6,21,369,369
6,22,346,346
6,23,376,376
6,24,368,368
6,25,354,354
6,26,344,344
6,27,342,342
6,28,339,339
6,29,336,336
6,30,333,333
6,31,331,331
6,32,330,330
6,33,323,323
6,34,304,304
6,35,290,290
6,36,305,305
6,37,288,288
6,38,305,305
6,39,300,300
6,40,295,295
6,41,283,283
6,42,274,274
6,43,260,260
6,44,263,263
6,45,270,270
6,46,269,269
6,47,254,254
6,48,274,274
6,49,269,269
6,50,259,259
6,51,245,245
6,52,231,231
6,53,225,225
6,54,218,218
6,55,224,224
6,56,237,237
6,57,230,230
6,58,221,221
6,59,224,224
6,60,216,216
6,61,209,209
6,62,200,200
6,63,199,199
6,64,199,199
6,65,189,189
6,66,185,185
6,67,185,185
6,68,173,173
6,69,171,171
6,70,178,178
6,71,165,165
6,72,167,167
6,73,158,158
6,74,156,156
6,75,153,153
6,76,142,142
6,77,148,148
6,78,143,143
6,79,138,138
6,80,130,130
6,81,132,132
6,82,124,124
6,83,113,113
6,84,123,123
6,85,105,105
6,86,107,107
6,87,104,104
6,88,98,98
6,89,92,92
6,90,94,94
6,91,87,87
6,92,84,84
6,93,72,72
6,94,75,75
6,95,71,71
6,96,68,68
6,97,62,62
6,98,46,46
6,99,48,48
6,100,44,44
7,1,1073,1073
7,2,1101,1101
7,3,614,614
7,4,557,557
7,5,576,576
7,6,538,538
7,7,496,496
7,8,474,474
7,9,438,438
7,10,451,451
7,11,458,458
7,12,454,454
7,13,444,444
7,14,432,432
7,15,431,431
7,16,412,412
7,17,411,411
7,18,413,413
7,19,386,386
7,20,376,376
7,21,387,387
7,22,399,399
7,23,393,393
7,24,394,394
7,25,378,378
7,26,377,377
7,27,368,368
7,28,347,347
7,29,348,348
7,30,342,342
7,31,336,336
7,32,327,327
7,33,328,328
7,34,331,331
7,35,304,304
7,36,321,321
7,37,317,317
7,38,310,310
7,39,306,306
7,40,301,301
7,41,284,284
7,42,286,286
7,43,276,276
7,44,263,263
7,45,273,273
7,46,262,262
7,47,254,254
7,48,265,265
7,49,253,253
7,50,234,234
7,51,234,234
7,52,238,238
7,53,231,231
7,54,226,226
7,55,205,205
7,56,207,207
7,57,208,208
7,58,204,204
7,59,210,210
7,60,211,211
7,61,200,200
7,62,191,191
7,63,192,192
7,64,197,197
7,65,198,198
7,66,205,205
7,67,198,198
7,68,189,189
7,69,193,193
7,70,199,199
7,71,197,197
7,72,181,181
7,73,183,183
7,74,172,172
7,75,169,169
7,76,164,164
7,77,171,171
7,78,159,159
7,79,162,162
7,80,162,162
7,81,159,159
7,82,146,146
7,83,146,146
7,84,141,141
7,85,132,132
7,86,124,124
7,87,128,128
7,88,120,120
7,89,121,121
7,90,123,123
7,91,120,120
7,92,99,99
7,93,92,92
7,94,92,92
7,95,96,96
7,96,96,96
7,97,90,90
7,98,94,94
7,99,80,80
7,100,79,79
8,1,934,934
8,2,911,911
8,3,791,791
8,4,664,664
8,5,651,651
8,6,582,582
8,7,512,512
8,8,476,476
8,9,502,502
8,10,499,499
8,11,453,453
8,12,441,441
8,13,434,434
8,14,405,405
8,15,391,391
8,16,376,376
8,17,351,351
8,18,322,322
8,19,274,274
8,20,260,260
8,21,243,243
8,22,227,227
8,23,223,223
8,24,223,223
8,25,216,216
8,26,207,207
8,27,202,202
8,28,185,185
8,29,182,182
8,30,175,175
8,31,172,172
8,32,174,174
8,33,162,162
8,34,151,151
8,35,142,142
8,36,137,137
8,37,137,137
8,38,122,122
8,39,105,105
8,40,101,101
8,41,95,95
8,42,90,90
8,43,79,79
8,44,73,73
8,45,62,62
8,46,54,54
8,47,47,47
8,48,43,43
8,49,39,39
8,50,37,37
8,51,35,35
8,52,26,26
8,53,22,22
8,54,16,16
8,55,13,13
8,56,10,10
8,57,10,10
8,58,7,7
8,59,8,8
8,60,6,6
8,61,4,4
8,62,3,3
8,63,5,5
8,64,5,5
8,65,5,5
8,66,4,4
8,67,5,5
8,68,2,2
8,69,NA,NA
8,70,NA,NA
8,71,NA,NA
8,72,NA,NA
8,73,NA,NA
8,74,NA,NA
8,75,NA,NA
8,76,NA,NA
8,77,NA,NA
8,78,NA,NA
8,79,NA,NA
8,80,NA,NA
8,81,NA,NA
8,82,NA,NA
8,83,NA,NA
8,84,NA,NA
8,85,NA,NA
8,86,NA,NA
8,87,NA,NA
8,88,NA,NA
8,89,NA,NA
8,90,NA,NA
8,91,NA,NA
8,92,NA,NA
8,93,NA,NA
8,94,NA,NA
8,95,NA,NA
8,96,NA,NA
8,97,NA,NA
8,98,NA,NA
8,99,NA,NA
8,100,NA,NA
9,1,984,984
9,2,1000,1000
9,3,896,896
9,4,852,852
9,5,919,919
9,6,863,863
9,7,831,831
9,8,765,765
9,9,720,720
9,10,683,683
9,11,654,654
9,12,619,619
9,13,586,586
9,14,587,587
9,15,575,575
9,16,569,569
9,17,555,555
9,18,546,546
9,19,546,546
9,20,529,529
9,21,500,500
9,22,489,489
9,23,451,451
9,24,422,422
9,25,409,409
9,26,400,400
9,27,394,394
9,28,380,380
9,29,392,392
9,30,401,401
9,31,387,387
9,32,369,369
9,33,360,360
9,34,362,362
9,35,353,353
9,36,357,357
9,37,356,356
9,38,345,345
9,39,340,340
9,40,337,337
9,41,323,323
9,42,338,338
9,43,317,317
9,44,315,315
9,45,290,290
9,46,282,282
9,47,284,284
9,48,268,268
9,49,278,278
9,50,269,269
9,51,268,268
9,52,259,259
9,53,258,258
9,54,255,255
9,55,237,237
9,56,243,243
9,57,225,225
9,58,212,212
9,59,230,230
9,60,239,239
9,61,248,248
9,62,240,240
9,63,227,227
9,64,236,236
9,65,223,223
9,66,217,217
9,67,217,217
9,68,209,209
9,69,200,200
9,70,193,193
9,71,185,185
9,72,170,170
9,73,183,183
9,74,159,159
9,75,162,162
9,76,175,175
9,77,169,169
9,78,168,168
9,79,160,160
9,80,140,140
9,81,135,135
9,82,143,143
9,83,127,127
9,84,128,128
9,85,134,134
9,86,126,126
9,87,114,114
9,88,115,115
9,89,121,121
9,90,102,102
9,91,102,102
9,92,104,104
9,93,95,95
9,94,91,91
9,95,90,90
9,96,87,87
9,97,80,80
9,98,78,78
9,99,73,73
9,100,69,69
10,1,1086,1086
10,2,906,906
10,3,855,855
10,4,795,795
10,5,794,794
10,6,716,716
10,7,671,671
10,8,636,636
10,9,574,574
10,10,549,549
