"SIM","status","year"
1,TRUE,84
2,FALSE,NA
3,FALSE,NA
4,TRUE,90
5,TRUE,67
6,TRUE,66
7,TRUE,82
8,FALSE,NA
9,TRUE,75
10,FALSE,NA
11,FALSE,NA
12,TRUE,38
13,FALSE,NA
14,TRUE,63
15,FALSE,NA
16,TRUE,94
17,FALSE,NA
18,FALSE,NA
19,TRUE,66
20,TRUE,52
21,FALSE,NA
22,FALSE,NA
23,TRUE,29
24,TRUE,97
25,FALSE,NA
26,TRUE,33
27,FALSE,NA
28,TRUE,95
29,FALSE,NA
30,TRUE,84
31,FALSE,NA
32,FALSE,NA
33,TRUE,4
34,FALSE,NA
35,TRUE,98
36,TRUE,97
37,FALSE,NA
38,FALSE,NA
39,TRUE,53
40,TRUE,5
41,TRUE,60
42,TRUE,35
43,FALSE,NA
44,TRUE,20
45,FALSE,NA
46,TRUE,4
47,TRUE,96
48,TRUE,53
49,TRUE,73
50,FALSE,NA
51,FALSE,NA
52,TRUE,38
53,TRUE,66
54,TRUE,78
55,FALSE,NA
56,TRUE,70
57,TRUE,44
58,TRUE,33
59,TRUE,91
60,TRUE,35
61,TRUE,95
62,TRUE,78
63,FALSE,NA
64,TRUE,39
65,FALSE,NA
66,TRUE,93
67,TRUE,86
68,TRUE,86
69,TRUE,49
70,FALSE,NA
71,TRUE,67
72,TRUE,49
73,FALSE,NA
74,FALSE,NA
75,FALSE,NA
76,TRUE,93
77,TRUE,76
78,TRUE,100
79,TRUE,35
80,TRUE,39
81,TRUE,76
82,TRUE,54
83,FALSE,NA
84,TRUE,37
85,FALSE,NA
86,FALSE,NA
87,FALSE,NA
88,FALSE,NA
89,FALSE,NA
90,TRUE,5
91,FALSE,NA
92,TRUE,22
93,FALSE,NA
94,TRUE,52
95,FALSE,NA
96,TRUE,99
97,FALSE,NA
98,FALSE,NA
99,TRUE,78
100,FALSE,NA
